   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |      705.389317 |        0.343585 |        0.345898 |     0.673097
  3000 |    15 |      711.236338 |        0.365591 |        0.366902 |     0.358680
   500 |    16 |      237.160436 |        0.029016 |        0.033808 |    16.516024
   600 |    16 |      299.044416 |        0.036311 |        0.037289 |     2.692055
   700 |    16 |      330.519539 |        0.041890 |        0.045896 |     9.561753
   800 |    16 |      385.060917 |        0.049114 |        0.051808 |     5.485437
   900 |    16 |      414.210332 |        0.059509 |        0.060582 |     1.802885
  1000 |    16 |      451.798105 |        0.066996 |        0.067902 |     1.352313
  1100 |    16 |      493.285829 |        0.075197 |        0.076008 |     1.077996
  1200 |    16 |      525.474870 |        0.084186 |        0.084901 |     0.849618
  1300 |    16 |      551.486549 |        0.093889 |        0.095081 |     1.269680
  1400 |    16 |      583.116563 |        0.103092 |        0.103998 |     0.878816
  1500 |    16 |      595.933860 |        0.114489 |        0.115705 |     1.062057
  1600 |    16 |      620.576139 |        0.125909 |        0.127292 |     1.098277
  1700 |    16 |      612.454807 |        0.143600 |        0.144911 |     0.913166
  1800 |    16 |      630.154882 |        0.155902 |        0.158095 |     1.406943
  1900 |    16 |      647.309185 |        0.169706 |        0.170898 |     0.702444
  2000 |    16 |      660.688358 |        0.186205 |        0.187087 |     0.473752
  2100 |    16 |      665.986081 |        0.203204 |        0.204396 |     0.586648
  2200 |    16 |      675.495397 |        0.219393 |        0.220609 |     0.554227
  2300 |    16 |      684.609575 |        0.237298 |        0.239205 |     0.803778
  2400 |    16 |      696.849528 |        0.253820 |        0.254989 |     0.460267
  2500 |    16 |      689.369258 |        0.279307 |        0.281096 |     0.640205
  2600 |    16 |      697.110159 |        0.297594 |        0.300097 |     0.841211
  2700 |    16 |      704.512853 |        0.318193 |        0.320816 |     0.824217
  2800 |    16 |      711.615813 |        0.340104 |        0.341511 |     0.413600
  2900 |    16 |      715.481214 |        0.362301 |        0.364590 |     0.631745
  3000 |    16 |      722.523655 |        0.383496 |        0.385594 |     0.547094
   500 |    17 |      243.423425 |        0.030088 |        0.034118 |    13.391442
   600 |    17 |      302.925467 |        0.036287 |        0.038505 |     6.110381
   700 |    17 |      334.036251 |        0.042820 |        0.048494 |    13.251671
   800 |    17 |      400.478619 |        0.050282 |        0.052905 |     5.215742
   900 |    17 |      425.854601 |        0.061798 |        0.062799 |     1.620370
  1000 |    17 |      466.700677 |        0.068188 |        0.070500 |     3.391608
  1100 |    17 |      502.300255 |        0.078297 |        0.079393 |     1.400731
  1200 |    17 |      534.878777 |        0.087094 |        0.088286 |     1.368738
  1300 |    17 |      561.240399 |        0.097704 |        0.098705 |     1.024890
  1400 |    17 |      589.228871 |        0.107598 |        0.108886 |     1.196543
  1500 |    17 |      609.433353 |        0.119710 |        0.120902 |     0.995818
  1600 |    17 |      636.158061 |        0.131607 |        0.132680 |     0.815217
  1700 |    17 |      624.460312 |        0.150609 |        0.151205 |     0.395757
  1800 |    17 |      645.163028 |        0.163603 |        0.164294 |     0.422617
  1900 |    17 |      662.765292 |        0.177908 |        0.179005 |     0.616457
  2000 |    17 |      672.150518 |        0.193906 |        0.195599 |     0.872987
  2100 |    17 |      675.216858 |        0.211906 |        0.214410 |     1.181368
  2200 |    17 |      686.287131 |        0.230312 |        0.231409 |     0.476190
  2300 |    17 |      696.313688 |        0.249100 |        0.250196 |     0.440276
  2400 |    17 |      709.201807 |        0.265694 |        0.267410 |     0.646088
  2500 |    17 |      696.872626 |        0.294495 |        0.295877 |     0.469560
  2600 |    17 |      706.346954 |        0.313997 |        0.315785 |     0.569476
  2700 |    17 |      712.242420 |        0.335693 |        0.337696 |     0.596591
  2800 |    17 |      720.630575 |        0.356793 |        0.359106 |     0.648179
  2900 |    17 |      723.360275 |        0.381589 |        0.383496 |     0.499844
  3000 |    17 |      731.490065 |        0.403714 |        0.405884 |     0.537412
   500 |    18 |      254.298451 |        0.030780 |        0.036216 |    17.660728
   600 |    18 |      308.325377 |        0.037479 |        0.038695 |     3.244275
   700 |    18 |      360.664660 |        0.044799 |        0.047612 |     6.279936
   800 |    18 |      420.854586 |        0.050306 |        0.053596 |     6.540284
   900 |    18 |      439.816547 |        0.063086 |        0.064301 |     1.927438
  1000 |    18 |      476.442479 |        0.071096 |        0.072312 |     1.710262
  1100 |    18 |      512.638604 |        0.080109 |        0.081587 |     1.845238
  1200 |    18 |      547.307841 |        0.090003 |        0.090909 |     1.006623
  1300 |    18 |      576.999240 |        0.101113 |        0.101995 |     0.872436
  1400 |    18 |      603.186433 |        0.111604 |        0.113010 |     1.260414
  1500 |    18 |      624.920402 |        0.123501 |        0.125098 |     1.293436
  1600 |    18 |      648.083078 |        0.136304 |        0.137711 |     1.032010
  1700 |    18 |      642.581315 |        0.155497 |        0.156808 |     0.843300
  1800 |    18 |      657.566500 |        0.169420 |        0.171018 |     0.942865
  1900 |    18 |      672.839256 |        0.184083 |        0.186300 |     1.204507
  2000 |    18 |      684.409059 |        0.202203 |        0.203896 |     0.837165
  2100 |    18 |      692.264445 |        0.220895 |        0.222397 |     0.679978
  2200 |    18 |      702.721365 |        0.238395 |        0.239706 |     0.550055
  2300 |    18 |      709.638970 |        0.257516 |        0.260711 |     1.240626
  2400 |    18 |      723.696667 |        0.276804 |        0.278592 |     0.645995
  2500 |    18 |      711.393848 |        0.305009 |        0.307488 |     0.812945
  2600 |    18 |      719.504292 |        0.326586 |        0.328517 |     0.591327
  2700 |    18 |      725.027346 |        0.348496 |        0.351405 |     0.834645
  2800 |    18 |      733.629379 |        0.371790 |        0.374198 |     0.647685
  2900 |    18 |      736.063258 |        0.397801 |        0.399804 |     0.503446
  3000 |    18 |      745.632039 |        0.420094 |        0.422406 |     0.550511
   500 |    19 |      268.890076 |        0.030208 |        0.035715 |    18.232044
   600 |    19 |      328.282476 |        0.038004 |        0.039601 |     4.203262
   700 |    19 |      365.786338 |        0.047517 |        0.049400 |     3.963874
   800 |    19 |      436.237633 |        0.051117 |        0.054502 |     6.623134
   900 |    19 |      454.866234 |        0.064707 |        0.065994 |     1.989683
  1000 |    19 |      497.562619 |        0.073290 |        0.074410 |     1.528952
  1100 |    19 |      532.809135 |        0.082397 |        0.083709 |     1.591435
  1200 |    19 |      557.355158 |        0.093198 |        0.095010 |     1.944231
  1300 |    19 |      584.181377 |        0.104809 |        0.106001 |     1.137398
  1400 |    19 |      624.391095 |        0.113988 |        0.115705 |     1.505961
  1500 |    19 |      638.326199 |        0.127506 |        0.129414 |     1.495886
  1600 |    19 |      654.321189 |        0.140691 |        0.142407 |     1.220132
  1700 |    19 |      647.586780 |        0.161409 |        0.163698 |     1.418021
  1800 |    19 |      671.177197 |        0.176001 |        0.177097 |     0.623137
  1900 |    19 |      689.926789 |        0.191188 |        0.192094 |     0.473875
  2000 |    19 |      693.797590 |        0.209403 |        0.212502 |     1.480132
  2100 |    19 |      703.364144 |        0.229692 |        0.231504 |     0.788873
  2200 |    19 |      717.051235 |        0.247908 |        0.249100 |     0.480862
  2300 |    19 |      721.878401 |        0.268602 |        0.270486 |     0.701225
  2400 |    19 |      733.463064 |        0.287485 |        0.289512 |     0.704926
  2500 |    19 |      719.656122 |        0.317883 |        0.320196 |     0.727518
  2600 |    19 |      731.902174 |        0.340295 |        0.341702 |     0.413368
  2700 |    19 |      736.989036 |        0.364089 |        0.365996 |     0.523869
  2800 |    19 |      743.933190 |        0.388408 |        0.389814 |     0.362163
  2900 |    19 |      747.806038 |        0.413108 |        0.416207 |     0.750274
  3000 |    19 |      758.050950 |        0.437808 |        0.439310 |     0.343081
   500 |    20 |      271.521447 |        0.031495 |        0.036693 |    16.502649
   600 |    20 |      347.136079 |        0.039601 |        0.040102 |     1.264299
   700 |    20 |      380.768562 |        0.047016 |        0.050187 |     6.744422
   800 |    20 |      436.162768 |        0.054312 |        0.057387 |     5.662862
   900 |    20 |      462.778187 |        0.066209 |        0.067687 |     2.232625
  1000 |    20 |      496.238249 |        0.074792 |        0.076699 |     2.550207
  1100 |    20 |      551.091036 |        0.084496 |        0.085592 |     1.297968
  1200 |    20 |      567.705338 |        0.096393 |        0.097489 |     1.137769
  1300 |    20 |      593.318552 |        0.107288 |        0.109100 |     1.688889
  1400 |    20 |      626.852384 |        0.118208 |        0.120401 |     1.855587
  1500 |    20 |      655.925533 |        0.131702 |        0.133014 |     0.995655
  1600 |    20 |      674.175951 |        0.145602 |        0.146699 |     0.753234
  1700 |    20 |      658.666384 |        0.167704 |        0.170088 |     1.421666
  1800 |    20 |      683.729695 |        0.182104 |        0.183511 |     0.772454
  1900 |    20 |      705.447903 |        0.197697 |        0.198889 |     0.602991
  2000 |    20 |      708.987224 |        0.217605 |        0.219083 |     0.679303
  2100 |    20 |      711.162758 |        0.238705 |        0.240016 |     0.549341
  2200 |    20 |      728.119910 |        0.256109 |        0.258589 |     0.968162
  2300 |    20 |      734.714142 |        0.278211 |        0.280309 |     0.754135
  2400 |    20 |      748.605323 |        0.297403 |        0.300097 |     0.905884
  2500 |    20 |      732.736742 |        0.330901 |        0.332785 |     0.569205
  2600 |    20 |      742.050608 |        0.353479 |        0.355101 |     0.458654
  2700 |    20 |      748.973544 |        0.377703 |        0.379801 |     0.555485
  2800 |    20 |      754.612814 |        0.401783 |        0.405097 |     0.824828
  2900 |    20 |      758.637830 |        0.429487 |        0.432301 |     0.655046
  3000 |    20 |      767.542324 |        0.454116 |        0.457406 |     0.724524
   500 |    21 |      283.809925 |        0.032115 |        0.036287 |    12.991834
   600 |    21 |      348.367760 |        0.040197 |        0.041413 |     3.024911
   700 |    21 |      395.259509 |        0.048685 |        0.050712 |     4.162586
   800 |    21 |      454.463274 |        0.054812 |        0.058103 |     6.002610
   900 |    21 |      479.224741 |        0.067711 |        0.069499 |     2.640845
  1000 |    21 |      523.547331 |        0.076699 |        0.078416 |     2.238110
  1100 |    21 |      561.973760 |        0.084901 |        0.087810 |     3.426004
  1200 |    21 |      584.831294 |        0.097990 |        0.100493 |     2.554744
  1300 |    21 |      606.010581 |        0.111389 |        0.112891 |     1.348459
  1400 |    21 |      643.376703 |        0.121188 |        0.123596 |     1.987015
  1500 |    21 |      665.414313 |        0.135994 |        0.138092 |     1.542777
  1600 |    21 |      687.621907 |        0.150299 |        0.151992 |     1.126269
  1700 |    21 |      679.571883 |        0.172687 |        0.174284 |     0.925031
  1800 |    21 |      696.070974 |        0.187707 |        0.189495 |     0.952623
  1900 |    21 |      718.978977 |        0.204396 |        0.204802 |     0.198297
  2000 |    21 |      718.043708 |        0.225902 |        0.227022 |     0.496042
  2100 |    21 |      724.549573 |        0.246906 |        0.248289 |     0.560062
  2200 |    21 |      739.488589 |        0.265288 |        0.267792 |     0.943651
  2300 |    21 |      745.314913 |        0.288415 |        0.290394 |     0.686121
  2400 |    21 |      758.435268 |        0.309014 |        0.311494 |     0.802407
  2500 |    21 |      743.448469 |        0.343394 |        0.344706 |     0.381865
  2600 |    21 |      752.880269 |        0.366402 |        0.368214 |     0.494534
  2700 |    21 |      757.480985 |        0.390506 |        0.394678 |     1.068441
  2800 |    21 |      764.978517 |        0.417900 |        0.420499 |     0.621862
  2900 |    21 |      768.472872 |        0.445795 |        0.448704 |     0.652476
  3000 |    21 |      777.379672 |        0.472116 |        0.474715 |     0.550449
   500 |    22 |      288.215372 |        0.033593 |        0.037289 |    11.000710
   600 |    22 |      341.633906 |        0.040889 |        0.045991 |    12.478134
   700 |    22 |      402.086114 |        0.050998 |        0.052404 |     2.758298
   800 |    22 |      469.284548 |        0.056505 |        0.058699 |     3.881856
   900 |    22 |      490.791752 |        0.069213 |        0.071001 |     2.583534
  1000 |    22 |      528.931834 |        0.079489 |        0.080514 |     1.289742
  1100 |    22 |      566.535726 |        0.088000 |        0.090313 |     2.628014
  1200 |    22 |      591.244677 |        0.101686 |        0.103402 |     1.688159
  1300 |    22 |      625.882981 |        0.114703 |        0.115800 |     0.956142
  1400 |    22 |      655.929034 |        0.125384 |        0.127506 |     1.692337
  1500 |    22 |      676.700067 |        0.139904 |        0.142121 |     1.584867
  1600 |    22 |      691.880452 |        0.155592 |        0.157595 |     1.287159
  1700 |    22 |      683.715908 |        0.177813 |        0.179791 |     1.112899
  1800 |    22 |      701.462755 |        0.195193 |        0.197291 |     1.074875
  1900 |    22 |      732.194983 |        0.210810 |        0.211215 |     0.192264
  2000 |    22 |      729.033005 |        0.233006 |        0.235415 |     1.033460
  2100 |    22 |      738.047588 |        0.255394 |        0.256681 |     0.504108
  2200 |    22 |      752.597440 |        0.273919 |        0.276613 |     0.983549
  2300 |    22 |      757.054946 |        0.296807 |        0.300503 |     1.245080
  2400 |    22 |      767.759112 |        0.320888 |        0.322390 |     0.468088
  2500 |    22 |      753.060871 |        0.353384 |        0.356889 |     0.991769
  2600 |    22 |      762.155578 |        0.379491 |        0.381494 |     0.527738
  2700 |    22 |      767.767283 |        0.405216 |        0.408292 |     0.759002
  2800 |    22 |      774.270569 |        0.433493 |        0.435495 |     0.461995
  2900 |    22 |      777.642939 |        0.463009 |        0.465107 |     0.453141
  3000 |    22 |      785.314832 |        0.489998 |        0.492883 |     0.588750
   500 |    23 |      298.989770 |        0.033188 |        0.037909 |    14.224138
   600 |    23 |      333.020597 |        0.042105 |        0.049710 |    18.063419
   700 |    23 |      418.960254 |        0.050306 |        0.053191 |     5.734597
   800 |    23 |      476.959293 |        0.057793 |        0.060701 |     5.033003
   900 |    23 |      503.857018 |        0.070596 |        0.072503 |     2.701790
  1000 |    23 |      548.027281 |        0.080109 |        0.082397 |     2.857143
  1100 |    23 |      587.155273 |        0.089407 |        0.092196 |     3.120000
  1200 |    23 |      605.696586 |        0.105095 |        0.106192 |     1.043557
  1300 |    23 |      640.525860 |        0.117016 |        0.118589 |     1.344743
  1400 |    23 |      654.846208 |        0.129390 |        0.131297 |     1.474111
  1500 |    23 |      686.476979 |        0.144291 |        0.146604 |     1.602776
  1600 |    23 |      706.926804 |        0.158191 |        0.161791 |     2.275810
  1700 |    23 |      692.815784 |        0.184393 |        0.186300 |     1.034394
  1800 |    23 |      711.214776 |        0.201607 |        0.203300 |     0.839640
  1900 |    23 |      740.318497 |        0.217891 |        0.218296 |     0.186016
  2000 |    23 |      736.140555 |        0.240993 |        0.243688 |     1.117926
  2100 |    23 |      744.383373 |        0.263214 |        0.265980 |     1.050725
  2200 |    23 |      761.169017 |        0.283599 |        0.286198 |     0.916351
  2300 |    23 |      767.246906 |        0.308180 |        0.310206 |     0.657589
  2400 |    23 |      776.349106 |        0.330186 |        0.334001 |     1.155318
  2500 |    23 |      760.367037 |        0.367904 |        0.369883 |     0.537878
  2600 |    23 |      769.566922 |        0.393105 |        0.395322 |     0.564047
  2700 |    23 |      776.602759 |        0.418496 |        0.422311 |     0.911525
  2800 |    23 |      782.131405 |        0.448513 |        0.450802 |     0.510313
  2900 |    23 |      786.678516 |        0.478101 |        0.481105 |     0.628335
  3000 |    23 |      794.761404 |        0.506496 |        0.509810 |     0.654302
   500 |    24 |      316.629818 |        0.033593 |        0.037313 |    11.071682
   600 |    24 |      376.750792 |        0.041199 |        0.044918 |     9.027778
   700 |    24 |      436.584253 |        0.049996 |        0.052905 |     5.817835
   800 |    24 |      510.920722 |        0.057077 |        0.058913 |     3.216374
   900 |    24 |      531.293883 |        0.069785 |        0.071597 |     2.596515
  1000 |    24 |      569.413195 |        0.079179 |        0.082493 |     4.185486
  1100 |    24 |      610.560116 |        0.091004 |        0.093198 |     2.410270
  1200 |    24 |      631.339034 |        0.104189 |        0.106907 |     2.608696
  1300 |    24 |      650.445352 |        0.118279 |        0.119805 |     1.290063
  1400 |    24 |      687.579960 |        0.130892 |        0.133300 |     1.839709
  1500 |    24 |      706.497623 |        0.147200 |        0.149107 |     1.295756
  1600 |    24 |      723.474494 |        0.163507 |        0.165510 |     1.224847
  1700 |    24 |      705.920428 |        0.187206 |        0.190783 |     1.910341
  1800 |    24 |      731.706205 |        0.205493 |        0.207114 |     0.788955
  1900 |    24 |      740.857171 |        0.224304 |        0.225711 |     0.627126
  2000 |    24 |      756.093706 |        0.246382 |        0.248599 |     0.899942
  2100 |    24 |      761.236175 |        0.269914 |        0.272012 |     0.777317
  2200 |    24 |      773.031498 |        0.291204 |        0.294018 |     0.966104
  2300 |    24 |      781.766606 |        0.315189 |        0.318003 |     0.892587
  2400 |    24 |      791.386648 |        0.339794 |        0.342107 |     0.680606
  2500 |    24 |      774.273790 |        0.376987 |        0.379300 |     0.613458
  2600 |    24 |      782.907664 |        0.403214 |        0.406098 |     0.715468
  2700 |    24 |      792.083527 |        0.429106 |        0.432611 |     0.816757
  2800 |    24 |      794.896682 |        0.460792 |        0.464010 |     0.698505
  2900 |    24 |      799.808487 |        0.491500 |        0.494385 |     0.586951
  3000 |    24 |      806.413041 |        0.522590 |        0.524402 |     0.346731
   500 |    25 |      325.466618 |        0.033593 |        0.037694 |    12.207239
   600 |    25 |      368.545784 |        0.044417 |        0.047994 |     8.051530
   700 |    25 |      438.442654 |        0.052285 |        0.054789 |     4.787961
   800 |    25 |      518.083891 |        0.058699 |        0.060511 |     3.086921
   900 |    25 |      519.323095 |        0.072789 |        0.075102 |     3.177203
  1000 |    25 |      560.406312 |        0.082898 |        0.085306 |     2.904803
  1100 |    25 |      619.773599 |        0.093412 |        0.095296 |     2.016335
  1200 |    25 |      636.287863 |        0.108004 |        0.110006 |     1.854305
  1300 |    25 |      660.732383 |        0.121617 |        0.125003 |     2.783768
  1400 |    25 |      693.146408 |        0.135493 |        0.137305 |     1.337322
  1500 |    25 |      713.776352 |        0.152087 |        0.153708 |     1.065998
  1600 |    25 |      729.959992 |        0.167680 |        0.169992 |     1.379212
  1700 |    25 |      714.184549 |        0.194883 |        0.197005 |     1.088818
  1800 |    25 |      734.181456 |        0.212193 |        0.215197 |     1.415730
  1900 |    25 |      755.648890 |        0.232100 |        0.232601 |     0.215716
  2000 |    25 |      759.335645 |        0.255299 |        0.257301 |     0.784460
  2100 |    25 |      768.617317 |        0.277901 |        0.281501 |     1.295470
  2200 |    25 |      775.470337 |        0.303006 |        0.305009 |     0.660949
  2300 |    25 |      784.863886 |        0.328112 |        0.330019 |     0.581311
  2400 |    25 |      794.956438 |        0.352192 |        0.354910 |     0.771730
  2500 |    25 |      777.357754 |        0.391006 |        0.393987 |     0.762195
  2600 |    25 |      785.086123 |        0.419188 |        0.421786 |     0.619952
  2700 |    25 |      792.404368 |        0.448394 |        0.450587 |     0.489180
  2800 |    25 |      799.077204 |        0.477815 |        0.480700 |     0.603762
  2900 |    25 |      801.639442 |        0.510001 |        0.513697 |     0.724604
  3000 |    25 |      809.643336 |        0.542617 |        0.544620 |     0.369085
   500 |    26 |      326.573470 |        0.035405 |        0.039792 |    12.390573
   600 |    26 |      375.227870 |        0.045705 |        0.048804 |     6.781429
   700 |    26 |      450.558908 |        0.052905 |        0.055504 |     4.912123
   800 |    26 |      530.155093 |        0.058913 |        0.061417 |     4.249292
   900 |    26 |      546.277056 |        0.073385 |        0.075698 |     3.151397
  1000 |    26 |      586.053061 |        0.084019 |        0.086689 |     3.178207
  1100 |    26 |      632.487378 |        0.095701 |        0.097704 |     2.092676
  1200 |    26 |      644.934133 |        0.110388 |        0.113297 |     2.634989
  1300 |    26 |      675.878337 |        0.125098 |        0.127387 |     1.829617
  1400 |    26 |      706.724375 |        0.138998 |        0.140715 |     1.234991
  1500 |    26 |      717.483683 |        0.154996 |        0.158215 |     2.076604
  1600 |    26 |      737.289502 |        0.173783 |        0.176287 |     1.440527
  1700 |    26 |      721.321256 |        0.201321 |        0.202990 |     0.828991
  1800 |    26 |      745.267444 |        0.219297 |        0.221491 |     1.000217
  1900 |    26 |      769.556741 |        0.237393 |        0.238705 |     0.552375
  2000 |    26 |      763.808219 |        0.263596 |        0.266290 |     1.022069
  2100 |    26 |      774.772830 |        0.287485 |        0.290608 |     1.086416
  2200 |    26 |      785.328102 |        0.311494 |        0.314403 |     0.933793
  2300 |    26 |      793.720619 |        0.337696 |        0.339603 |     0.564812
  2400 |    26 |      803.049753 |        0.363588 |        0.365496 |     0.524590
  2500 |    26 |      785.552485 |        0.402498 |        0.405812 |     0.823362
  2600 |    26 |      793.265562 |        0.432420 |        0.434589 |     0.501737
  2700 |    26 |      800.295296 |        0.461698 |        0.464416 |     0.588691
  2800 |    26 |      806.154588 |        0.494099 |        0.496006 |     0.386026
  2900 |    26 |      812.009590 |        0.525594 |        0.528002 |     0.458154
  3000 |    26 |      817.368204 |        0.557303 |        0.561714 |     0.791444
   500 |    27 |      317.146503 |        0.038719 |        0.041795 |     7.943350
   600 |    27 |      384.870451 |        0.046802 |        0.049686 |     6.164035
   700 |    27 |      451.475303 |        0.054598 |        0.057888 |     6.026201
   800 |    27 |      545.432774 |        0.060081 |        0.062108 |     3.373016
   900 |    27 |      533.607512 |        0.075197 |        0.078201 |     3.994927
  1000 |    27 |      594.856507 |        0.086498 |        0.089502 |     3.472988
  1100 |    27 |      640.441465 |        0.097895 |        0.100088 |     2.240623
  1200 |    27 |      657.958142 |        0.112891 |        0.115919 |     2.682154
  1300 |    27 |      682.039923 |        0.127602 |        0.129795 |     1.718984
  1400 |    27 |      714.076627 |        0.141978 |        0.144601 |     1.847187
  1500 |    27 |      730.935681 |        0.159597 |        0.162101 |     1.568569
  1600 |    27 |      745.026781 |        0.177503 |        0.180602 |     1.746138
  1700 |    27 |      729.631457 |        0.205898 |        0.208497 |     1.262158
  1800 |    27 |      754.775140 |        0.224113 |        0.226688 |     1.148936
  1900 |    27 |      775.018071 |        0.245190 |        0.245500 |     0.126410
  2000 |    27 |      771.638870 |        0.272012 |        0.273585 |     0.578491
  2100 |    27 |      779.383781 |        0.297594 |        0.298715 |     0.376542
  2200 |    27 |      792.133538 |        0.320601 |        0.323105 |     0.780843
  2300 |    27 |      801.163164 |        0.347495 |        0.349808 |     0.665523
  2400 |    27 |      807.604160 |        0.374985 |        0.377512 |     0.673957
  2500 |    27 |      792.059204 |        0.415087 |        0.418591 |     0.844342
  2600 |    27 |      799.573253 |        0.444508 |        0.448489 |     0.895731
  2700 |    27 |      807.847438 |        0.474215 |        0.478506 |     0.904977
  2800 |    27 |      813.487121 |        0.506592 |        0.511003 |     0.870670
  2900 |    27 |      818.349675 |        0.542212 |        0.544500 |     0.422126
  3000 |    27 |      822.816040 |        0.575805 |        0.579906 |     0.712186
   500 |    28 |      337.153292 |        0.039291 |        0.040793 |     3.822815
   600 |    28 |      391.465283 |        0.048184 |        0.050783 |     5.393370
   700 |    28 |      472.202314 |        0.051594 |        0.057197 |    10.859519
   800 |    28 |      538.346708 |        0.061202 |        0.063491 |     3.739774
   900 |    28 |      561.674270 |        0.075698 |        0.079203 |     4.629921
  1000 |    28 |      600.328410 |        0.088596 |        0.090885 |     2.583423
  1100 |    28 |      650.469525 |        0.100088 |        0.102305 |     2.215341
  1200 |    28 |      663.664040 |        0.116611 |        0.119114 |     2.146800
  1300 |    28 |      681.061811 |        0.132322 |        0.134301 |     1.495495
  1400 |    28 |      722.914968 |        0.145602 |        0.148511 |     1.997708
  1500 |    28 |      735.997827 |        0.164795 |        0.166392 |     0.969329
  1600 |    28 |      754.674275 |        0.184488 |        0.185990 |     0.814164
  1700 |    28 |      734.572698 |        0.212097 |        0.215793 |     1.742356
  1800 |    28 |      760.439162 |        0.230503 |        0.233889 |     1.468763
  1900 |    28 |      785.283574 |        0.251698 |        0.252700 |     0.397840
  2000 |    28 |      778.922210 |        0.277305 |        0.281906 |     1.659359
  2100 |    28 |      788.403888 |        0.304389 |        0.307798 |     1.120075
  2200 |    28 |      799.193267 |        0.329304 |        0.332403 |     0.941211
  2300 |    28 |      808.885728 |        0.356483 |        0.359797 |     0.929642
  2400 |    28 |      815.188947 |        0.385785 |        0.388813 |     0.784871
  2500 |    28 |      796.946155 |        0.427914 |        0.430393 |     0.579452
  2600 |    28 |      807.224121 |        0.457406 |        0.460887 |     0.761011
  2700 |    28 |      814.882743 |        0.489306 |        0.491619 |     0.472640
  2800 |    28 |      819.933972 |        0.523400 |        0.525999 |     0.496515
  2900 |    28 |      825.038745 |        0.557995 |        0.560617 |     0.470005
  3000 |    28 |      829.347290 |        0.593209 |        0.596595 |     0.570717
   500 |    29 |      347.077486 |        0.039196 |        0.041008 |     4.622871
   600 |    29 |      400.507155 |        0.049615 |        0.051284 |     3.363767
   700 |    29 |      470.122392 |        0.055790 |        0.059795 |     7.179487
   800 |    29 |      545.330875 |        0.062513 |        0.065398 |     4.614798
   900 |    29 |      572.008546 |        0.077486 |        0.080800 |     4.276923
  1000 |    29 |      608.998977 |        0.090599 |        0.092912 |     2.552632
  1100 |    29 |      644.280464 |        0.101495 |        0.105596 |     4.040404
  1200 |    29 |      668.362636 |        0.119400 |        0.121808 |     2.016773
  1300 |    29 |      700.436070 |        0.133204 |        0.137901 |     3.526043
  1400 |    29 |      729.633847 |        0.150108 |        0.152993 |     1.921855
  1500 |    29 |      739.229440 |        0.167894 |        0.170803 |     1.732462
  1600 |    29 |      761.341574 |        0.188398 |        0.190616 |     1.176917
  1700 |    29 |      745.345441 |        0.218296 |        0.220394 |     0.961118
  1800 |    29 |      766.186739 |        0.237703 |        0.240302 |     1.093280
  1900 |    29 |      790.084979 |        0.258803 |        0.259614 |     0.313220
  2000 |    29 |      784.572673 |        0.286889 |        0.290203 |     1.155157
  2100 |    29 |      791.840526 |        0.314021 |        0.317502 |     1.108496
  2200 |    29 |      806.110022 |        0.339389 |        0.342393 |     0.885142
  2300 |    29 |      810.446337 |        0.368595 |        0.372100 |     0.950841
  2400 |    29 |      821.358487 |        0.397110 |        0.399709 |     0.654419
  2500 |    29 |      803.702594 |        0.440192 |        0.442982 |     0.633700
  2600 |    29 |      811.078448 |        0.472212 |        0.475097 |     0.610926
  2700 |    29 |      818.984066 |        0.502896 |        0.506997 |     0.815436
  2800 |    29 |      825.639008 |        0.538802 |        0.541091 |     0.424798
  2900 |    29 |      831.936210 |        0.573206 |        0.576186 |     0.519923
  3000 |    29 |      835.006050 |        0.611401 |        0.614285 |     0.471845
   500 |    30 |      335.734672 |        0.040698 |        0.043201 |     6.151142
   600 |    30 |      398.172165 |        0.049806 |        0.052214 |     4.834849
   700 |    30 |      484.190094 |        0.056005 |        0.059891 |     6.939123
   800 |    30 |      569.893928 |        0.064301 |        0.066018 |     2.669633
   900 |    30 |      575.380497 |        0.080013 |        0.083494 |     4.350417
  1000 |    30 |      615.212028 |        0.092506 |        0.095201 |     2.912371
  1100 |    30 |      656.442365 |        0.105405 |        0.107980 |     2.442886
  1200 |    30 |      678.197176 |        0.122786 |        0.124693 |     1.553398
  1300 |    30 |      697.042014 |        0.137496 |        0.140810 |     2.410265
  1400 |    30 |      737.400000 |        0.154018 |        0.156403 |     1.547988
  1500 |    30 |      740.450619 |        0.174499 |        0.177407 |     1.666894
  1600 |    30 |      768.266880 |        0.193286 |        0.195599 |     1.196497
  1700 |    30 |      751.408277 |        0.224304 |        0.226688 |     1.062925
  1800 |    30 |      773.876711 |        0.244117 |        0.246692 |     1.054790
  1900 |    30 |      797.477011 |        0.265694 |        0.267005 |     0.493539
  2000 |    30 |      792.097158 |        0.293994 |        0.297999 |     1.362420
  2100 |    30 |      798.230520 |        0.322604 |        0.325990 |     1.049442
  2200 |    30 |      811.014880 |        0.349283 |        0.352216 |     0.839590
  2300 |    30 |      817.442731 |        0.379086 |        0.381589 |     0.660377
  2400 |    30 |      826.527494 |        0.408196 |        0.411296 |     0.759301
  2500 |    30 |      811.371369 |        0.451612 |        0.454378 |     0.612396
  2600 |    30 |      817.693092 |        0.484395 |        0.487590 |     0.659546
  2700 |    30 |      826.615078 |        0.517416 |        0.520802 |     0.654318
