   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |      706.288073 |        0.343585 |        0.345302 |     0.499618
  3000 |    15 |      713.720519 |        0.364089 |        0.365520 |     0.392902
   500 |    16 |      236.312190 |        0.029492 |        0.031400 |     6.467259
   600 |    16 |      291.576082 |        0.035596 |        0.037503 |     5.358339
   700 |    16 |      325.482036 |        0.041509 |        0.046682 |    12.464101
   800 |    16 |      387.660161 |        0.047994 |        0.051212 |     6.706409
   900 |    16 |      410.996290 |        0.060201 |        0.060916 |     1.188119
  1000 |    16 |      448.026070 |        0.067306 |        0.068116 |     1.204392
  1100 |    16 |      483.489464 |        0.074291 |        0.076199 |     2.567394
  1200 |    16 |      516.342337 |        0.084591 |        0.085402 |     0.958286
  1300 |    16 |      549.165840 |        0.093794 |        0.094700 |     0.965938
  1400 |    16 |      580.713940 |        0.103307 |        0.104213 |     0.876991
  1500 |    16 |      600.161161 |        0.114417 |        0.115299 |     0.770994
  1600 |    16 |      619.463387 |        0.126195 |        0.127101 |     0.717929
  1700 |    16 |      601.026561 |        0.143909 |        0.144982 |     0.745527
  1800 |    16 |      631.904513 |        0.156593 |        0.157619 |     0.654689
  1900 |    16 |      651.100859 |        0.169992 |        0.170493 |     0.294530
  2000 |    16 |      660.433789 |        0.185609 |        0.186706 |     0.590880
  2100 |    16 |      664.068596 |        0.201511 |        0.204396 |     1.431614
  2200 |    16 |      676.273758 |        0.219488 |        0.220585 |     0.499674
  2300 |    16 |      687.290831 |        0.236702 |        0.238395 |     0.715149
  2400 |    16 |      698.504113 |        0.252509 |        0.254297 |     0.708148
  2500 |    16 |      688.272229 |        0.278997 |        0.280690 |     0.606734
  2600 |    16 |      697.227214 |        0.299096 |        0.299978 |     0.294938
  2700 |    16 |      704.694339 |        0.319004 |        0.320601 |     0.500747
  2800 |    16 |      712.246668 |        0.339985 |        0.341105 |     0.329593
  2900 |    16 |      715.504224 |        0.362897 |        0.364208 |     0.361343
  3000 |    16 |      724.087068 |        0.383687 |        0.385308 |     0.422544
   500 |    17 |      246.409059 |        0.029278 |        0.033784 |    15.390880
   600 |    17 |      310.994652 |        0.036597 |        0.038195 |     4.364821
   700 |    17 |      335.444301 |        0.044298 |        0.047898 |     8.127018
   800 |    17 |      398.056820 |        0.050902 |        0.052404 |     2.950820
   900 |    17 |      424.334362 |        0.061417 |        0.062895 |     2.406832
  1000 |    17 |      469.452952 |        0.069118 |        0.070214 |     1.586754
  1100 |    17 |      497.151977 |        0.077796 |        0.079012 |     1.562979
  1200 |    17 |      535.315707 |        0.087094 |        0.088000 |     1.040241
  1300 |    17 |      560.755642 |        0.097609 |        0.098801 |     1.221299
  1400 |    17 |      590.678525 |        0.107598 |        0.108790 |     1.107911
  1500 |    17 |      609.092602 |        0.119805 |        0.120783 |     0.815920
  1600 |    17 |      624.844796 |        0.132298 |        0.133610 |     0.991170
  1700 |    17 |      622.155876 |        0.150609 |        0.152087 |     0.981479
  1800 |    17 |      644.818047 |        0.163889 |        0.164890 |     0.610998
  1900 |    17 |      659.927547 |        0.178289 |        0.179195 |     0.508157
  2000 |    17 |      669.321061 |        0.194788 |        0.196004 |     0.624235
  2100 |    17 |      680.050317 |        0.211906 |        0.213504 |     0.753825
  2200 |    17 |      690.984263 |        0.228500 |        0.231385 |     1.262521
  2300 |    17 |      698.038736 |        0.247097 |        0.250101 |     1.215747
  2400 |    17 |      712.090112 |        0.264502 |        0.266910 |     0.910402
  2500 |    17 |      699.901293 |        0.292611 |        0.294518 |     0.651837
  2600 |    17 |      708.407668 |        0.313091 |        0.314784 |     0.540664
  2700 |    17 |      713.314984 |        0.334811 |        0.336981 |     0.648010
  2800 |    17 |      720.344635 |        0.357294 |        0.359297 |     0.560523
  2900 |    17 |      724.758568 |        0.380087 |        0.382900 |     0.740183
  3000 |    17 |      729.997985 |        0.400496 |        0.406694 |     1.547803
   500 |    18 |      256.083995 |        0.030398 |        0.034809 |    14.509804
   600 |    18 |      308.598691 |        0.038195 |        0.039387 |     3.121099
   700 |    18 |      344.319651 |        0.043702 |        0.049019 |    12.165849
   800 |    18 |      414.761172 |        0.050807 |        0.054097 |     6.475833
   900 |    18 |      437.713061 |        0.063014 |        0.064301 |     2.043133
  1000 |    18 |      483.725453 |        0.071287 |        0.072503 |     1.705686
  1100 |    18 |      516.002484 |        0.079703 |        0.081491 |     2.243494
  1200 |    18 |      544.065191 |        0.090289 |        0.091290 |     1.109057
  1300 |    18 |      571.781540 |        0.101018 |        0.102305 |     1.274487
  1400 |    18 |      609.122237 |        0.110912 |        0.112009 |     0.988822
  1500 |    18 |      632.026863 |        0.122905 |        0.124884 |     1.610087
  1600 |    18 |      646.247428 |        0.136304 |        0.137997 |     1.241910
  1700 |    18 |      640.511670 |        0.155401 |        0.156879 |     0.951212
  1800 |    18 |      658.717253 |        0.169206 |        0.170517 |     0.774975
  1900 |    18 |      668.185556 |        0.184798 |        0.186205 |     0.761192
  2000 |    18 |      683.186482 |        0.202584 |        0.203609 |     0.506061
  2100 |    18 |      690.128097 |        0.221181 |        0.222898 |     0.776113
  2200 |    18 |      697.121520 |        0.239301 |        0.240898 |     0.667530
  2300 |    18 |      707.960002 |        0.258493 |        0.260091 |     0.617967
  2400 |    18 |      722.958962 |        0.276613 |        0.278187 |     0.568867
  2500 |    18 |      706.581430 |        0.306201 |        0.307822 |     0.529471
  2600 |    18 |      720.015409 |        0.326109 |        0.328708 |     0.796900
  2700 |    18 |      724.533877 |        0.350499 |        0.352216 |     0.489763
  2800 |    18 |      732.210254 |        0.372195 |        0.374889 |     0.723849
  2900 |    18 |      736.741233 |        0.397277 |        0.399399 |     0.534118
  3000 |    18 |      744.738365 |        0.421000 |        0.422478 |     0.351116
   500 |    19 |      258.868811 |        0.031519 |        0.036216 |    14.901664
   600 |    19 |      335.090298 |        0.038910 |        0.039697 |     2.022059
   700 |    19 |      367.590532 |        0.044894 |        0.049210 |     9.612321
   800 |    19 |      432.528599 |        0.051999 |        0.054908 |     5.593764
   900 |    19 |      454.044058 |        0.065207 |        0.065994 |     1.206581
  1000 |    19 |      495.187526 |        0.072622 |        0.074196 |     2.166776
  1100 |    19 |      535.878955 |        0.081992 |        0.083685 |     2.064554
  1200 |    19 |      559.876825 |        0.093102 |        0.094390 |     1.382843
  1300 |    19 |      586.975134 |        0.104403 |        0.106001 |     1.530030
  1400 |    19 |      624.668759 |        0.114894 |        0.116014 |     0.975306
  1500 |    19 |      640.372770 |        0.127482 |        0.128603 |     0.878998
  1600 |    19 |      660.003721 |        0.141191 |        0.142503 |     0.928740
  1700 |    19 |      645.188058 |        0.161695 |        0.163794 |     1.297552
  1800 |    19 |      670.694176 |        0.175500 |        0.177002 |     0.855862
  1900 |    19 |      688.907459 |        0.191498 |        0.192404 |     0.473108
  2000 |    19 |      695.113429 |        0.210905 |        0.212002 |     0.520009
  2100 |    19 |      705.710706 |        0.230098 |        0.231004 |     0.393742
  2200 |    19 |      719.338510 |        0.246382 |        0.249100 |     1.103155
  2300 |    19 |      723.795767 |        0.266910 |        0.270700 |     1.420277
  2400 |    19 |      735.861501 |        0.287294 |        0.289392 |     0.730290
  2500 |    19 |      722.770169 |        0.317502 |        0.320101 |     0.818503
  2600 |    19 |      731.779124 |        0.339007 |        0.341702 |     0.794711
  2700 |    19 |      738.136176 |        0.361085 |        0.365615 |     1.254539
  2800 |    19 |      744.660105 |        0.387692 |        0.389504 |     0.467376
  2900 |    19 |      747.915298 |        0.414395 |        0.416088 |     0.408492
  3000 |    19 |      757.570899 |        0.437188 |        0.439405 |     0.507171
   500 |    20 |      269.234592 |        0.031686 |        0.036979 |    16.704288
   600 |    20 |      335.284802 |        0.039506 |        0.040412 |     2.293301
   700 |    20 |      382.555064 |        0.047493 |        0.049806 |     4.869478
   800 |    20 |      429.195414 |        0.053096 |        0.058222 |     9.654243
   900 |    20 |      467.100729 |        0.066400 |        0.067711 |     1.974865
  1000 |    20 |      497.878741 |        0.074720 |        0.076985 |     3.031270
  1100 |    20 |      539.748321 |        0.084281 |        0.085998 |     2.036775
  1200 |    20 |      570.273814 |        0.095606 |        0.097895 |     2.394015
  1300 |    20 |      601.878416 |        0.107694 |        0.109005 |     1.217622
  1400 |    20 |      635.534361 |        0.117493 |        0.119519 |     1.724838
  1500 |    20 |      655.309277 |        0.132012 |        0.132704 |     0.523749
  1600 |    20 |      673.468201 |        0.145698 |        0.146890 |     0.818197
  1700 |    20 |      667.788498 |        0.166798 |        0.168800 |     1.200686
  1800 |    20 |      686.167085 |        0.182080 |        0.183296 |     0.667801
  1900 |    20 |      700.899330 |        0.197911 |        0.198984 |     0.542103
  2000 |    20 |      707.235089 |        0.217700 |        0.219417 |     0.788523
  2100 |    20 |      714.755247 |        0.238109 |        0.240111 |     0.841093
  2200 |    20 |      727.442937 |        0.257492 |        0.259399 |     0.740741
  2300 |    20 |      732.947979 |        0.277615 |        0.280499 |     1.039162
  2400 |    20 |      746.561184 |        0.299096 |        0.300097 |     0.334795
  2500 |    20 |      732.424551 |        0.330782 |        0.332689 |     0.576618
  2600 |    20 |      741.852778 |        0.354099 |        0.355291 |     0.336655
  2700 |    20 |      747.718660 |        0.378203 |        0.380206 |     0.529534
  2800 |    20 |      755.906075 |        0.402689 |        0.404596 |     0.473653
  2900 |    20 |      759.028191 |        0.429606 |        0.432396 |     0.649315
  3000 |    20 |      768.392230 |        0.454903 |        0.456595 |     0.372117
   500 |    21 |      286.270128 |        0.031686 |        0.036502 |    15.199398
   600 |    21 |      359.671146 |        0.040102 |        0.041008 |     2.259215
   700 |    21 |      394.083657 |        0.049019 |        0.050902 |     3.842412
   800 |    21 |      455.390165 |        0.054693 |        0.058103 |     6.233653
   900 |    21 |      477.780597 |        0.068307 |        0.069499 |     1.745201
  1000 |    21 |      524.680954 |        0.077200 |        0.078201 |     1.297097
  1100 |    21 |      563.601976 |        0.086594 |        0.087905 |     1.514317
  1200 |    21 |      586.731259 |        0.098801 |        0.100303 |     1.520270
  1300 |    21 |      610.461908 |        0.110793 |        0.112796 |     1.807618
  1400 |    21 |      644.465773 |        0.121498 |        0.123692 |     1.805338
  1500 |    21 |      661.117620 |        0.136209 |        0.138092 |     1.382811
  1600 |    21 |      686.671055 |        0.150490 |        0.151992 |     0.998099
  1700 |    21 |      672.768356 |        0.173807 |        0.174904 |     0.631001
  1800 |    21 |      697.974902 |        0.188279 |        0.189710 |     0.759782
  1900 |    21 |      714.311646 |        0.204897 |        0.205708 |     0.395625
  2000 |    21 |      717.059382 |        0.225592 |        0.227118 |     0.676390
  2100 |    21 |      725.555569 |        0.246906 |        0.248504 |     0.646968
  2200 |    21 |      739.810899 |        0.265408 |        0.267792 |     0.898311
  2300 |    21 |      747.831041 |        0.287390 |        0.289893 |     0.871080
  2400 |    21 |      758.479384 |        0.307703 |        0.311494 |     1.231985
  2500 |    21 |      743.650604 |        0.342011 |        0.344801 |     0.815615
  2600 |    21 |      752.173250 |        0.366211 |        0.368404 |     0.598958
  2700 |    21 |      758.791239 |        0.389814 |        0.394106 |     1.100917
  2800 |    21 |      763.914208 |        0.418901 |        0.421000 |     0.500854
  2900 |    21 |      768.484963 |        0.445700 |        0.448608 |     0.652616
  3000 |    21 |      777.593469 |        0.472093 |        0.474596 |     0.530276
   500 |    22 |      290.685163 |        0.032496 |        0.036883 |    13.499633
   600 |    22 |      341.531412 |        0.041699 |        0.045395 |     8.862207
   700 |    22 |      407.124937 |        0.050092 |        0.051594 |     2.998572
   800 |    22 |      466.087088 |        0.055909 |        0.059509 |     6.439232
   900 |    22 |      492.521480 |        0.069690 |        0.070596 |     1.300034
  1000 |    22 |      529.557261 |        0.078893 |        0.080800 |     2.417649
  1100 |    22 |      571.396055 |        0.088215 |        0.090313 |     2.378378
  1200 |    22 |      586.821246 |        0.101709 |        0.103188 |     1.453352
  1300 |    22 |      625.300559 |        0.114489 |        0.115800 |     1.145356
  1400 |    22 |      661.515453 |        0.124693 |        0.127006 |     1.854684
  1500 |    22 |      680.229765 |        0.139999 |        0.142288 |     1.634877
  1600 |    22 |      700.186306 |        0.155306 |        0.156689 |     0.890390
  1700 |    22 |      676.681413 |        0.179291 |        0.181413 |     1.183511
  1800 |    22 |      707.658359 |        0.194097 |        0.196218 |     1.093232
  1900 |    22 |      730.247356 |        0.211000 |        0.211787 |     0.372881
  2000 |    22 |      727.563570 |        0.234008 |        0.235796 |     0.764137
  2100 |    22 |      733.369749 |        0.255609 |        0.257492 |     0.736872
  2200 |    22 |      747.217176 |        0.276709 |        0.278211 |     0.542823
  2300 |    22 |      754.067907 |        0.298619 |        0.300694 |     0.694611
  2400 |    22 |      766.862013 |        0.321007 |        0.323009 |     0.623886
  2500 |    22 |      752.557336 |        0.354910 |        0.357080 |     0.611313
  2600 |    22 |      760.452822 |        0.379920 |        0.382400 |     0.652651
  2700 |    22 |      768.611224 |        0.404000 |        0.408006 |     0.991443
  2800 |    22 |      774.727197 |        0.432682 |        0.435400 |     0.628168
  2900 |    22 |      777.511531 |        0.462198 |        0.465107 |     0.629320
  3000 |    22 |      786.177258 |        0.490093 |        0.492311 |     0.452423
   500 |    23 |      290.417552 |        0.032806 |        0.038791 |    18.241280
   600 |    23 |      333.976462 |        0.042486 |        0.049615 |    16.778900
   700 |    23 |      418.495922 |        0.050306 |        0.052905 |     5.165877
   800 |    23 |      479.848617 |        0.058007 |        0.059986 |     3.411426
   900 |    23 |      502.898276 |        0.071001 |        0.072598 |     2.249832
  1000 |    23 |      546.652682 |        0.080204 |        0.082397 |     2.734839
  1100 |    23 |      586.027456 |        0.089598 |        0.091791 |     2.448111
  1200 |    23 |      600.287665 |        0.105000 |        0.106597 |     1.521344
  1300 |    23 |      630.495072 |        0.117588 |        0.119901 |     1.966748
  1400 |    23 |      661.763476 |        0.129485 |        0.130916 |     1.104769
  1500 |    23 |      683.396675 |        0.144482 |        0.146914 |     1.683168
  1600 |    23 |      703.526760 |        0.159788 |        0.162101 |     1.447329
  1700 |    23 |      689.481538 |        0.183582 |        0.186419 |     1.545455
  1800 |    23 |      713.503607 |        0.201607 |        0.202990 |     0.685903
  1900 |    23 |      737.456513 |        0.217891 |        0.218916 |     0.470511
  2000 |    23 |      739.793574 |        0.241184 |        0.242901 |     0.711744
  2100 |    23 |      743.806239 |        0.264001 |        0.266290 |     0.866974
  2200 |    23 |      761.081206 |        0.283909 |        0.285983 |     0.730601
  2300 |    23 |      766.573607 |        0.307202 |        0.309992 |     0.908033
  2400 |    23 |      776.703675 |        0.331497 |        0.333595 |     0.632911
  2500 |    23 |      760.953932 |        0.367594 |        0.369692 |     0.570761
  2600 |    23 |      769.632452 |        0.393200 |        0.395298 |     0.533592
  2700 |    23 |      777.734691 |        0.418401 |        0.421882 |     0.831956
  2800 |    23 |      783.319637 |        0.448704 |        0.450182 |     0.329437
  2900 |    23 |      787.045875 |        0.477815 |        0.480795 |     0.623721
  3000 |    23 |      794.264048 |        0.507402 |        0.510097 |     0.530965
   500 |    24 |      314.279915 |        0.033689 |        0.037503 |    11.323425
   600 |    24 |      376.763555 |        0.042009 |        0.045300 |     7.832009
   700 |    24 |      445.913658 |        0.049090 |        0.051808 |     5.536668
   800 |    24 |      505.230553 |        0.056815 |        0.059795 |     5.245489
   900 |    24 |      530.283772 |        0.070119 |        0.071597 |     2.108126
  1000 |    24 |      563.999746 |        0.081205 |        0.082803 |     1.967117
  1100 |    24 |      603.713578 |        0.090313 |        0.092983 |     2.956705
  1200 |    24 |      630.934810 |        0.104690 |        0.106406 |     1.639718
  1300 |    24 |      655.623611 |        0.118017 |        0.120306 |     1.939394
  1400 |    24 |      696.041481 |        0.130892 |        0.132513 |     1.238616
  1500 |    24 |      703.271594 |        0.146413 |        0.148702 |     1.563263
  1600 |    24 |      726.919116 |        0.162196 |        0.164294 |     1.293547
  1700 |    24 |      710.025343 |        0.188017 |        0.190878 |     1.521684
  1800 |    24 |      735.285749 |        0.204587 |        0.206399 |     0.885678
  1900 |    24 |      753.727230 |        0.223994 |        0.224519 |     0.234167
  2000 |    24 |      747.698645 |        0.246596 |        0.249600 |     1.218215
  2100 |    24 |      760.293636 |        0.269604 |        0.272608 |     1.114255
  2200 |    24 |      771.855324 |        0.292301 |        0.294304 |     0.685155
  2300 |    24 |      778.609535 |        0.315309 |        0.318694 |     1.073724
  2400 |    24 |      790.870330 |        0.338912 |        0.342298 |     0.998945
  2500 |    24 |      774.294514 |        0.376296 |        0.379491 |     0.849015
  2600 |    24 |      782.993887 |        0.403905 |        0.405598 |     0.419102
  2700 |    24 |      792.187097 |        0.429511 |        0.432587 |     0.716070
  2800 |    24 |      796.077347 |        0.460887 |        0.462699 |     0.393151
  2900 |    24 |      799.168174 |        0.491905 |        0.494814 |     0.591314
  3000 |    24 |      806.419086 |        0.521994 |        0.524712 |     0.520691
   500 |    25 |      324.641493 |        0.034785 |        0.038004 |     9.252913
   600 |    25 |      373.508964 |        0.043106 |        0.047278 |     9.679204
   700 |    25 |      443.951429 |        0.051689 |        0.054193 |     4.843174
   800 |    25 |      509.466987 |        0.057387 |        0.060797 |     5.941005
   900 |    25 |      535.295187 |        0.071502 |        0.074196 |     3.767923
  1000 |    25 |      573.057053 |        0.082088 |        0.084805 |     3.311066
  1100 |    25 |      620.184443 |        0.093603 |        0.095606 |     2.139582
  1200 |    25 |      630.341292 |        0.108600 |        0.110483 |     1.734358
  1300 |    25 |      652.046714 |        0.123096 |        0.125098 |     1.626961
  1400 |    25 |      688.093278 |        0.135994 |        0.137806 |     1.332398
  1500 |    25 |      709.228995 |        0.151300 |        0.154781 |     2.300662
  1600 |    25 |      730.604688 |        0.168490 |        0.170588 |     1.245224
  1700 |    25 |      714.338105 |        0.194407 |        0.197506 |     1.594310
  1800 |    25 |      732.455353 |        0.212598 |        0.215292 |     1.267242
  1900 |    25 |      757.423951 |        0.232005 |        0.232911 |     0.390505
  2000 |    25 |      758.623243 |        0.254607 |        0.257492 |     1.133065
  2100 |    25 |      765.693497 |        0.279212 |        0.281596 |     0.853898
  2200 |    25 |      779.619456 |        0.301504 |        0.304198 |     0.893563
  2300 |    25 |      785.170505 |        0.327206 |        0.330019 |     0.859808
  2400 |    25 |      793.803982 |        0.353003 |        0.354695 |     0.479535
  2500 |    25 |      776.585903 |        0.391293 |        0.394297 |     0.767731
  2600 |    25 |      786.237078 |        0.418401 |        0.421500 |     0.740783
  2700 |    25 |      793.280086 |        0.447917 |        0.450611 |     0.601480
  2800 |    25 |      798.239313 |        0.478888 |        0.480986 |     0.438116
  2900 |    25 |      803.733832 |        0.508809 |        0.512815 |     0.787217
  3000 |    25 |      809.201917 |        0.542402 |        0.545001 |     0.479121
   500 |    26 |      329.222623 |        0.035906 |        0.038791 |     8.034529
   600 |    26 |      376.725221 |        0.043201 |        0.049305 |    14.128036
   700 |    26 |      442.005985 |        0.053596 |        0.056791 |     5.960854
   800 |    26 |      535.101218 |        0.059104 |        0.061011 |     3.227108
   900 |    26 |      542.264493 |        0.073099 |        0.075507 |     3.294194
  1000 |    26 |      583.838047 |        0.084805 |        0.086999 |     2.586449
  1100 |    26 |      623.016293 |        0.095701 |        0.098610 |     3.039362
  1200 |    26 |      648.205120 |        0.111413 |        0.113010 |     1.433769
  1300 |    26 |      672.316685 |        0.124788 |        0.127006 |     1.776844
  1400 |    26 |      705.174764 |        0.138807 |        0.140405 |     1.150807
  1500 |    26 |      722.696560 |        0.155401 |        0.158095 |     1.733661
  1600 |    26 |      740.473947 |        0.173306 |        0.174904 |     0.921722
  1700 |    26 |      727.874769 |        0.199103 |        0.202608 |     1.760268
  1800 |    26 |      742.955463 |        0.218296 |        0.221086 |     1.277851
  1900 |    26 |      768.180657 |        0.238514 |        0.238800 |     0.119952
  2000 |    26 |      766.782066 |        0.262403 |        0.265694 |     1.253862
  2100 |    26 |      772.220659 |        0.288200 |        0.290489 |     0.794176
  2200 |    26 |      786.925556 |        0.310683 |        0.313807 |     1.005295
  2300 |    26 |      793.154151 |        0.337315 |        0.339985 |     0.791631
  2400 |    26 |      802.376882 |        0.363684 |        0.366092 |     0.662121
  2500 |    26 |      784.468852 |        0.404286 |        0.406003 |     0.424603
  2600 |    26 |      794.041283 |        0.431991 |        0.433993 |     0.463602
  2700 |    26 |      802.380285 |        0.459599 |        0.463295 |     0.804067
  2800 |    26 |      806.780092 |        0.492597 |        0.495696 |     0.629205
  2900 |    26 |      810.925227 |        0.526094 |        0.528979 |     0.548355
  3000 |    26 |      815.686644 |        0.559306 |        0.561810 |     0.447589
   500 |    27 |      323.859171 |        0.038791 |        0.040793 |     5.162877
   600 |    27 |      385.632698 |        0.045991 |        0.049710 |     8.087091
   700 |    27 |      456.888286 |        0.054097 |        0.056982 |     5.332746
   800 |    27 |      531.866212 |        0.059891 |        0.062799 |     4.856688
   900 |    27 |      554.664944 |        0.075603 |        0.077510 |     2.522863
  1000 |    27 |      593.632178 |        0.085711 |        0.088716 |     3.504868
  1100 |    27 |      634.311886 |        0.098205 |        0.100493 |     2.330663
  1200 |    27 |      653.398590 |        0.113702 |        0.116086 |     2.096876
  1300 |    27 |      679.251297 |        0.128293 |        0.131202 |     2.267236
  1400 |    27 |      710.316783 |        0.143290 |        0.145006 |     1.198003
  1500 |    27 |      729.447888 |        0.159788 |        0.162196 |     1.507013
  1600 |    27 |      745.072797 |        0.178099 |        0.180411 |     1.298527
  1700 |    27 |      730.158103 |        0.206184 |        0.208902 |     1.318224
  1800 |    27 |      749.828235 |        0.225186 |        0.227308 |     0.942298
  1900 |    27 |      771.176804 |        0.245500 |        0.246620 |     0.456444
  2000 |    27 |      772.175978 |        0.269890 |        0.273895 |     1.484099
  2100 |    27 |      781.671302 |        0.296593 |        0.299001 |     0.811897
  2200 |    27 |      792.788311 |        0.319386 |        0.323606 |     1.321290
  2300 |    27 |      801.255573 |        0.346780 |        0.349903 |     0.900653
  2400 |    27 |      806.238066 |        0.374794 |        0.377488 |     0.718830
  2500 |    27 |      792.867633 |        0.415707 |        0.417590 |     0.453086
  2600 |    27 |      799.062248 |        0.445986 |        0.448203 |     0.497167
  2700 |    27 |      807.544262 |        0.474691 |        0.478196 |     0.738322
  2800 |    27 |      813.250379 |        0.507498 |        0.510907 |     0.671803
  2900 |    27 |      820.335646 |        0.540614 |        0.543404 |     0.515987
  3000 |    27 |      823.146837 |        0.575900 |        0.579691 |     0.658249
   500 |    28 |      333.407401 |        0.039220 |        0.041413 |     5.592705
   600 |    28 |      393.218884 |        0.047112 |        0.050497 |     7.186235
   700 |    28 |      461.576601 |        0.055003 |        0.058603 |     6.545297
   800 |    28 |      553.451825 |        0.061607 |        0.063515 |     3.095975
   900 |    28 |      563.821351 |        0.076914 |        0.078702 |     2.324861
  1000 |    28 |      594.279197 |        0.089598 |        0.091696 |     2.341671
  1100 |    28 |      647.898762 |        0.099206 |        0.102615 |     3.436674
  1200 |    28 |      662.215804 |        0.115013 |        0.119090 |     3.544776
  1300 |    28 |      691.367127 |        0.130010 |        0.133300 |     2.530717
  1400 |    28 |      721.568174 |        0.146294 |        0.148296 |     1.368970
  1500 |    28 |      736.867448 |        0.164700 |        0.167012 |     1.404169
  1600 |    28 |      754.178407 |        0.181890 |        0.185990 |     2.254555
  1700 |    28 |      737.817952 |        0.212097 |        0.214314 |     1.045414
  1800 |    28 |      761.596614 |        0.230598 |        0.233197 |     1.126964
  1900 |    28 |      781.665357 |        0.252199 |        0.253296 |     0.434865
  2000 |    28 |      780.777749 |        0.277996 |        0.281215 |     1.157804
  2100 |    28 |      784.222045 |        0.304508 |        0.308800 |     1.409333
  2200 |    28 |      799.754387 |        0.329995 |        0.332618 |     0.794740
  2300 |    28 |      806.908004 |        0.357103 |        0.360084 |     0.834557
  2400 |    28 |      816.379563 |        0.385809 |        0.388098 |     0.593252
  2500 |    28 |      797.661740 |        0.428104 |        0.430894 |     0.651593
  2600 |    28 |      806.161081 |        0.457907 |        0.461102 |     0.697699
  2700 |    28 |      815.125271 |        0.489497 |        0.491905 |     0.491939
  2800 |    28 |      819.732886 |        0.523782 |        0.525999 |     0.423324
  2900 |    28 |      825.857440 |        0.557303 |        0.560093 |     0.500535
  3000 |    28 |      828.578446 |        0.595188 |        0.597405 |     0.372536
   500 |    29 |      347.285048 |        0.039315 |        0.041199 |     4.790782
   600 |    29 |      401.084481 |        0.049400 |        0.051212 |     3.667954
   700 |    29 |      476.091816 |        0.055718 |        0.059009 |     5.905006
   800 |    29 |      565.680438 |        0.062299 |        0.064707 |     3.865289
   900 |    29 |      564.801622 |        0.077891 |        0.080991 |     3.979186
  1000 |    29 |      604.957816 |        0.090504 |        0.093699 |     3.530032
  1100 |    29 |      645.594818 |        0.103593 |        0.106001 |     2.324511
  1200 |    29 |      658.652702 |        0.119495 |        0.122786 |     2.753392
  1300 |    29 |      698.130621 |        0.133610 |        0.137496 |     2.908637
  1400 |    29 |      723.531995 |        0.149989 |        0.152612 |     1.748530
  1500 |    29 |      744.893521 |        0.169516 |        0.171208 |     0.998594
  1600 |    29 |      759.377479 |        0.188804 |        0.191593 |     1.477459
  1700 |    29 |      742.822138 |        0.217080 |        0.220704 |     1.669412
  1800 |    29 |      766.731904 |        0.238895 |        0.240397 |     0.628743
  1900 |    29 |      789.673723 |        0.259304 |        0.259590 |     0.110335
  2000 |    29 |      785.934391 |        0.287819 |        0.290298 |     0.861498
  2100 |    29 |      793.498566 |        0.314498 |        0.316596 |     0.667122
  2200 |    29 |      805.742723 |        0.338316 |        0.342679 |     1.289641
  2300 |    29 |      811.723455 |        0.367594 |        0.371790 |     1.141523
  2400 |    29 |      819.878019 |        0.395894 |        0.400209 |     1.090033
  2500 |    29 |      804.790432 |        0.439382 |        0.442910 |     0.803082
  2600 |    29 |      811.779481 |        0.471902 |        0.474906 |     0.636589
  2700 |    29 |      821.503041 |        0.502801 |        0.505495 |     0.535824
  2800 |    29 |      825.765463 |        0.538683 |        0.541401 |     0.504559
  2900 |    29 |      831.528104 |        0.573897 |        0.576401 |     0.436210
  3000 |    29 |      834.592986 |        0.612402 |        0.614190 |     0.291988
   500 |    30 |      352.668268 |        0.040102 |        0.041986 |     4.696790
   600 |    30 |      396.715940 |        0.050879 |        0.052905 |     3.983130
   700 |    30 |      478.236115 |        0.056505 |        0.060606 |     7.257384
   800 |    30 |      557.778391 |        0.064588 |        0.067210 |     4.060539
   900 |    30 |      573.978510 |        0.081205 |        0.083089 |     2.319436
  1000 |    30 |      615.361185 |        0.093293 |        0.094986 |     1.814465
  1100 |    30 |      654.544106 |        0.105309 |        0.108385 |     2.920534
  1200 |    30 |      671.157872 |        0.121903 |        0.125098 |     2.620771
  1300 |    30 |      707.924481 |        0.138307 |        0.140882 |     1.861748
  1400 |    30 |      732.980130 |        0.153399 |        0.156879 |     2.269195
  1500 |    30 |      749.518381 |        0.173092 |        0.175905 |     1.625344
  1600 |    30 |      756.871719 |        0.192809 |        0.196695 |     2.015581
  1700 |    30 |      750.037760 |        0.223899 |        0.226521 |     1.171334
  1800 |    30 |      771.201549 |        0.244498 |        0.247192 |     1.101902
  1900 |    30 |      794.832373 |        0.266600 |        0.267482 |     0.330889
  2000 |    30 |      790.135931 |        0.296402 |        0.297999 |     0.538932
  2100 |    30 |      798.381661 |        0.322008 |        0.325704 |     1.147638
  2200 |    30 |      812.146928 |        0.349593 |        0.351405 |     0.518311
  2300 |    30 |      818.555337 |        0.378489 |        0.381494 |     0.793701
  2400 |    30 |      826.518998 |        0.407314 |        0.411201 |     0.954109
  2500 |    30 |      810.749250 |        0.451112 |        0.455093 |     0.882617
  2600 |    30 |      816.985225 |        0.485802 |        0.488091 |     0.471143
  2700 |    30 |      823.965801 |        0.517797 |        0.521612 |     0.736716
