   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |       39.665449 |        6.000185 |        6.147408 |     2.453649
  3000 |    15 |       39.106588 |        6.440997 |        6.675005 |     3.633100
   500 |    16 |       12.776698 |        0.546098 |        0.595188 |     8.989304
   600 |    16 |       19.627037 |        0.506091 |        0.549698 |     8.616385
   700 |    16 |       15.209219 |        0.958705 |        0.999999 |     4.307279
   800 |    16 |       19.881338 |        0.947094 |        0.999904 |     5.575974
   900 |    16 |       25.177926 |        0.957918 |        0.999904 |     4.382996
  1000 |    16 |       27.379845 |        1.043892 |        1.124597 |     7.731135
  1100 |    16 |       28.394110 |        1.247311 |        1.321292 |     5.931264
  1200 |    16 |       31.723719 |        1.365185 |        1.399994 |     2.549773
  1300 |    16 |       31.358856 |        1.560187 |        1.661706 |     6.506823
  1400 |    16 |       32.233759 |        1.775002 |        1.879692 |     5.897997
  1500 |    16 |       33.640251 |        2.003312 |        2.062893 |     2.974115
  1600 |    16 |       34.974665 |        2.237296 |        2.259207 |     0.979337
  1700 |    16 |       37.900745 |        2.283001 |        2.333689 |     2.220227
  1800 |    16 |       37.586687 |        2.606297 |        2.666521 |     2.310732
  1900 |    16 |       37.220046 |        2.994680 |        3.000593 |     0.197443
  2000 |    16 |       37.904727 |        3.216314 |        3.252912 |     1.137863
  2100 |    16 |       37.506462 |        3.460193 |        3.647995 |     5.427510
  2200 |    16 |       38.255326 |        3.846502 |        3.883886 |     0.971897
  2300 |    16 |       40.300497 |        3.955507 |        4.079413 |     3.132497
  2400 |    16 |       42.468220 |        4.044890 |        4.202104 |     3.886711
  2500 |    16 |       39.194720 |        4.546189 |        4.971600 |     9.357513
  2600 |    16 |       41.831239 |        4.934502 |        5.015779 |     1.647115
  2700 |    16 |       41.448262 |        5.191898 |        5.461097 |     5.184971
  2800 |    16 |       40.656223 |        5.921698 |        5.970311 |     0.820939
  2900 |    16 |       42.912489 |        5.942106 |        6.027579 |     1.438430
  3000 |    16 |       42.076563 |        6.462812 |        6.645989 |     2.834323
   500 |    17 |       15.595765 |        0.494194 |        0.503397 |     1.862215
   600 |    17 |       21.126023 |        0.526500 |        0.551605 |     4.768374
   700 |    17 |       16.142216 |        0.981116 |        0.999999 |     1.924619
   800 |    17 |       21.207484 |        0.948906 |        0.999999 |     5.384422
   900 |    17 |       26.766544 |        0.931811 |        0.999999 |     7.317760
  1000 |    17 |       29.329343 |        1.108098 |        1.118803 |     0.966069
  1100 |    17 |       30.626078 |        1.246190 |        1.314712 |     5.498479
  1200 |    17 |       33.909166 |        1.368594 |        1.397991 |     2.147971
  1300 |    17 |       33.473389 |        1.535702 |        1.659513 |     8.062162
  1400 |    17 |       34.264926 |        1.773906 |        1.887584 |     6.408344
  1500 |    17 |       36.193044 |        1.978302 |        2.056694 |     3.962592
  1600 |    17 |       36.336461 |        2.219105 |        2.331805 |     5.078645
  1700 |    17 |       38.975532 |        2.343297 |        2.446795 |     4.416747
  1800 |    17 |       38.944706 |        2.657700 |        2.743506 |     3.228613
  1900 |    17 |       39.121086 |        2.905989 |        3.047299 |     4.862741
  2000 |    17 |       40.607977 |        3.215098 |        3.251386 |     1.128653
  2100 |    17 |       39.987948 |        3.221393 |        3.734899 |    15.940495
  2200 |    17 |       41.213766 |        3.580189 |        3.879714 |     8.366186
  2300 |    17 |       43.728063 |        3.956914 |        3.984189 |     0.689302
  2400 |    17 |       41.650644 |        4.500794 |        4.562497 |     1.370930
  2500 |    17 |       41.410108 |        4.868197 |        4.993892 |     2.581947
  2600 |    17 |       43.853784 |        5.004883 |        5.066490 |     1.230945
  2700 |    17 |       44.064418 |        5.171919 |        5.498195 |     6.308603
  2800 |    17 |       43.472763 |        5.815887 |        5.954409 |     2.381772
  2900 |    17 |       45.750821 |        5.976605 |        6.031203 |     0.913526
  3000 |    17 |       43.258756 |        6.461287 |        6.951690 |     7.589869
   500 |    18 |       15.021315 |        0.503993 |        0.555301 |    10.180236
   600 |    18 |       23.883758 |        0.499010 |        0.535011 |     7.214525
   700 |    18 |       17.184308 |        0.961089 |        0.999904 |     4.038600
   800 |    18 |       22.427259 |        0.948811 |        0.999904 |     5.384964
   900 |    18 |       28.265252 |        0.927114 |        0.999999 |     7.861441
  1000 |    18 |       31.789463 |        1.053715 |        1.087499 |     3.206172
  1100 |    18 |       33.892171 |        1.234102 |        1.241803 |     0.624010
  1200 |    18 |       33.747073 |        1.343012 |        1.500010 |    11.690041
  1300 |    18 |       37.641992 |        1.552105 |        1.561499 |     0.605223
  1400 |    18 |       38.965658 |        1.740599 |        1.756907 |     0.936909
  1500 |    18 |       38.452758 |        1.999688 |        2.034903 |     1.760996
  1600 |    18 |       39.771845 |        2.224422 |        2.250195 |     1.158641
  1700 |    18 |       44.337484 |        2.249408 |        2.278209 |     1.280380
  1800 |    18 |       40.445083 |        2.736616 |        2.757812 |     0.774512
  1900 |    18 |       42.957866 |        2.909803 |        2.935505 |     0.883274
  2000 |    18 |       45.419002 |        3.034997 |        3.071594 |     1.205841
  2100 |    18 |       42.154347 |        3.532290 |        3.654599 |     3.462590
  2200 |    18 |       43.751959 |        3.732991 |        3.813910 |     2.167679
  2300 |    18 |       45.793343 |        3.970718 |        4.015088 |     1.117422
  2400 |    18 |       44.676809 |        4.478788 |        4.507303 |     0.636665
  2500 |    18 |       44.106703 |        4.538178 |        4.980803 |     9.753343
  2600 |    18 |       46.371947 |        4.974508 |        5.093098 |     2.383942
  2700 |    18 |       46.453998 |        5.355310 |        5.493689 |     2.583942
  2800 |    18 |       45.952473 |        5.761600 |        5.959606 |     3.436661
  2900 |    18 |       47.744823 |        6.023622 |        6.199718 |     2.923423
  3000 |    18 |       46.786320 |        6.492519 |        6.669807 |     2.730651
   500 |    19 |       16.439815 |        0.502706 |        0.551414 |     9.689353
   600 |    19 |       22.249079 |        0.557494 |        0.599504 |     7.535389
   700 |    19 |       18.155623 |        0.960493 |        0.999904 |     4.103162
   800 |    19 |       23.725800 |        0.948286 |        0.999904 |     5.443254
   900 |    19 |       30.034221 |        0.932884 |        0.999808 |     7.173891
  1000 |    19 |       33.997432 |        1.052499 |        1.087809 |     3.354853
  1100 |    19 |       35.484204 |        1.233602 |        1.258111 |     1.986819
  1200 |    19 |       35.282584 |        1.429510 |        1.500106 |     4.938457
  1300 |    19 |       37.510877 |        1.652312 |        1.662302 |     0.604591
  1400 |    19 |       40.948920 |        1.740718 |        1.770401 |     1.705222
  1500 |    19 |       39.945819 |        2.000093 |        2.066898 |     3.340088
  1600 |    19 |       42.891999 |        2.000999 |        2.204394 |    10.164665
  1700 |    19 |       44.018952 |        2.265596 |        2.419090 |     6.774988
  1800 |    19 |       46.785146 |        2.417493 |        2.541900 |     5.146109
  1900 |    19 |       44.054368 |        2.988005 |        3.005004 |     0.568916
  2000 |    19 |       49.112595 |        2.995896 |        3.001285 |     0.179855
  2100 |    19 |       44.618810 |        3.523993 |        3.659606 |     3.848262
  2200 |    19 |       46.715378 |        3.725386 |        3.810287 |     2.278982
  2300 |    19 |       48.301954 |        3.940201 |        4.081011 |     3.573676
  2400 |    19 |       47.922192 |        4.299712 |        4.459691 |     3.720688
  2500 |    19 |       46.423874 |        4.913902 |        4.987597 |     1.499728
  2600 |    19 |       48.700107 |        4.971099 |        5.150509 |     3.609061
  2700 |    19 |       48.631825 |        5.451298 |        5.533004 |     1.498837
  2800 |    19 |       48.614432 |        5.931807 |        5.956292 |     0.412785
  2900 |    19 |       50.663400 |        5.991602 |        6.175494 |     3.069167
  3000 |    19 |       49.272966 |        6.465888 |        6.798911 |     5.150462
   500 |    20 |       14.623914 |        0.605702 |        0.653696 |     7.923637
   600 |    20 |       24.247788 |        0.550103 |        0.592494 |     7.705976
   700 |    20 |       19.130402 |        0.961614 |        0.999904 |     3.981851
   800 |    20 |       25.072056 |        0.948501 |        0.999904 |     5.419400
   900 |    20 |       31.653163 |        0.932407 |        0.999808 |     7.228700
  1000 |    20 |       34.267170 |        1.099491 |        1.125813 |     2.393963
  1100 |    20 |       35.223893 |        1.292086 |        1.328921 |     2.850869
  1200 |    20 |       41.330137 |        1.331091 |        1.344490 |     1.006627
  1300 |    20 |       42.099578 |        1.521111 |        1.545691 |     1.615987
  1400 |    20 |       43.330153 |        1.744914 |        1.753116 |     0.470029
  1500 |    20 |       43.593298 |        1.983309 |        2.000594 |     0.871541
  1600 |    20 |       42.695069 |        2.250504 |        2.335501 |     3.776763
  1700 |    20 |       47.944432 |        2.207494 |        2.364302 |     7.103436
  1800 |    20 |       48.018523 |        2.458906 |        2.637506 |     7.263366
  1900 |    20 |       47.936204 |        2.872586 |        2.925205 |     1.831763
  2000 |    20 |       47.455772 |        3.074384 |        3.261399 |     6.083025
  2100 |    20 |       48.350738 |        3.468490 |        3.506112 |     1.084693
  2200 |    20 |       47.142816 |        3.962779 |        4.001284 |     0.971657
  2300 |    20 |       51.629840 |        3.929496 |        3.977704 |     1.226830
  2400 |    20 |       49.628065 |        4.481792 |        4.515195 |     0.745292
  2500 |    20 |       48.785768 |        4.954290 |        4.999900 |     0.920606
  2600 |    20 |       51.160318 |        4.962611 |        5.157900 |     3.935200
  2700 |    20 |       51.352877 |        5.471420 |        5.524802 |     0.975650
  2800 |    20 |       51.109074 |        5.926204 |        5.985999 |     1.009000
  2900 |    20 |       53.070043 |        6.017399 |        6.207991 |     3.167346
  3000 |    20 |       50.297110 |        6.923199 |        6.966615 |     0.627109
   500 |    21 |       17.660466 |        0.499511 |        0.550699 |    10.247721
   600 |    21 |       24.383248 |        0.508595 |        0.590515 |    16.107256
   700 |    21 |       20.131731 |        0.969791 |        0.999904 |     3.105025
   800 |    21 |       26.286059 |        0.948405 |        0.999904 |     5.430001
   900 |    21 |       33.247136 |        0.933099 |        1.000118 |     7.182462
  1000 |    21 |       37.212956 |        1.043296 |        1.088285 |     4.312256
  1100 |    21 |       37.311403 |        1.254010 |        1.326299 |     5.764587
  1200 |    21 |       41.120951 |        1.389599 |        1.432586 |     3.093473
  1300 |    21 |       41.377022 |        1.645803 |        1.663208 |     1.057511
  1400 |    21 |       45.257667 |        1.745510 |        1.770306 |     1.420532
  1500 |    21 |       44.016417 |        1.995111 |        2.063298 |     3.417741
  1600 |    21 |       44.890319 |        2.272201 |        2.333999 |     2.719747
  1700 |    21 |       47.837954 |        2.390194 |        2.461004 |     2.962534
  1800 |    21 |       49.903129 |        2.638316 |        2.660108 |     0.825961
  1900 |    21 |       48.318338 |        2.955604 |        3.055501 |     3.379932
  2000 |    21 |       50.377381 |        3.049898 |        3.265405 |     7.066025
  2100 |    21 |       50.888508 |        3.482509 |        3.516912 |     0.987903
  2200 |    21 |       49.417477 |        3.817606 |        4.020381 |     5.311575
  2300 |    21 |       53.480556 |        3.956914 |        4.067087 |     2.784322
  2400 |    21 |       51.893607 |        4.486513 |        4.525208 |     0.862481
  2500 |    21 |       51.218892 |        4.961205 |        4.990315 |     0.586771
  2600 |    21 |       53.776368 |        4.983115 |        5.153108 |     3.411369
  2700 |    21 |       53.993435 |        5.401993 |        5.537295 |     2.504678
  2800 |    21 |       53.880094 |        5.836010 |        5.946803 |     1.898439
  2900 |    21 |       55.324690 |        6.036496 |        6.286907 |     4.148284
  3000 |    21 |       53.145942 |        6.603694 |        6.968808 |     5.528939
   500 |    22 |       20.361582 |        0.497293 |        0.505805 |     1.711573
   600 |    22 |       28.862892 |        0.502992 |        0.546694 |     8.688439
   700 |    22 |       21.106075 |        0.962210 |        0.999808 |     3.907528
   800 |    22 |       27.571448 |        0.946307 |        0.999880 |     5.661233
   900 |    22 |       34.911472 |        0.933909 |        0.999904 |     7.066452
  1000 |    22 |       37.754980 |        1.111913 |        1.121902 |     0.898428
  1100 |    22 |       41.281606 |        1.238799 |        1.256800 |     1.453069
  1200 |    22 |       44.392328 |        1.334786 |        1.373196 |     2.877557
  1300 |    22 |       43.565486 |        1.621389 |        1.661491 |     2.473311
  1400 |    22 |       42.313690 |        1.821613 |        1.999998 |     9.792681
  1500 |    22 |       46.701465 |        1.992106 |        2.058792 |     3.347496
  1600 |    22 |       49.153491 |        2.197313 |        2.228999 |     1.442026
  1700 |    22 |       49.873614 |        2.331591 |        2.499986 |     7.222324
  1800 |    22 |       50.219395 |        2.577209 |        2.756906 |     6.972506
  1900 |    22 |       50.362178 |        3.020716 |        3.073692 |     1.753777
  2000 |    22 |       54.790484 |        3.093600 |        3.124809 |     1.008824
  2100 |    22 |       50.899722 |        3.481603 |        3.699398 |     6.255607
  2200 |    22 |       54.259457 |        3.547287 |        3.863788 |     8.922330
  2300 |    22 |       56.808626 |        3.952408 |        3.980184 |     0.702756
  2400 |    22 |       54.375417 |        4.488492 |        4.554105 |     1.461800
  2500 |    22 |       54.349498 |        4.641604 |        4.983902 |     7.374552
  2600 |    22 |       57.909596 |        4.931784 |        5.021501 |     1.819157
  2700 |    22 |       56.978552 |        5.367994 |        5.503321 |     2.520986
  2800 |    22 |       56.174031 |        5.917311 |        6.003809 |     1.461783
  2900 |    22 |       58.234133 |        5.992079 |        6.320190 |     5.475757
  3000 |    22 |       57.002625 |        6.424809 |        6.937695 |     7.982900
   500 |    23 |       20.011345 |        0.503993 |        0.553393 |     9.801788
   600 |    23 |       24.974749 |        0.594497 |        0.615811 |     3.585322
   700 |    23 |       22.101359 |        0.953984 |        0.999808 |     4.803439
   800 |    23 |       28.791260 |        0.964594 |        0.999999 |     3.670473
   900 |    23 |       36.592180 |        0.932813 |        0.999904 |     7.192332
  1000 |    23 |       41.012548 |        1.062989 |        1.096797 |     3.180442
  1100 |    23 |       40.916778 |        1.240087 |        1.326895 |     7.000173
  1200 |    23 |       44.501156 |        1.406717 |        1.440001 |     2.366021
  1300 |    23 |       45.490645 |        1.651716 |        1.662397 |     0.646670
  1400 |    23 |       44.153093 |        1.923418 |        2.000022 |     3.982696
  1500 |    23 |       50.475414 |        1.984811 |        2.000093 |     0.769979
  1600 |    23 |       51.592815 |        2.198195 |        2.223897 |     1.169210
  1700 |    23 |       52.406130 |        2.322793 |        2.496409 |     7.474468
  1800 |    23 |       52.995993 |        2.491498 |        2.768302 |    11.109941
  1900 |    23 |       54.910729 |        2.904487 |        2.952600 |     1.656502
  2000 |    23 |       54.908473 |        3.241491 |        3.272009 |     0.941467
  2100 |    23 |       51.813499 |        3.543997 |        3.828216 |     8.019725
  2200 |    23 |       55.809144 |        3.848886 |        3.894997 |     1.198013
  2300 |    23 |       58.747844 |        3.961086 |        4.019904 |     1.484892
  2400 |    23 |       57.987135 |        4.327893 |        4.478407 |     3.477758
  2500 |    23 |       56.324914 |        4.879403 |        4.987884 |     2.223232
  2600 |    23 |       60.391491 |        4.974604 |        5.021191 |     0.936496
  2700 |    23 |       58.132592 |        5.450392 |        5.602407 |     2.789078
  2800 |    23 |       59.155953 |        5.922294 |        5.958104 |     0.604672
  2900 |    23 |       61.331197 |        5.979300 |        6.082606 |     1.727740
  3000 |    23 |       59.267176 |        6.647801 |        6.849694 |     3.036987
   500 |    24 |       22.312436 |        0.498796 |        0.502896 |     0.822140
   600 |    24 |       26.396446 |        0.592899 |        0.643301 |     8.500885
   700 |    24 |       23.073131 |        0.961280 |        0.999808 |     4.008036
   800 |    24 |       30.138964 |        0.947785 |        0.999904 |     5.498956
   900 |    24 |       38.072877 |        0.932503 |        1.000190 |     7.258642
  1000 |    24 |       41.282375 |        1.083422 |        1.129293 |     4.233969
  1100 |    24 |       45.326089 |        1.237488 |        1.254988 |     1.414149
  1200 |    24 |       44.061210 |        1.486802 |        1.505399 |     1.250782
  1300 |    24 |       47.455147 |        1.600385 |        1.664090 |     3.980633
  1400 |    24 |       46.354632 |        1.744390 |        1.999903 |    14.647714
  1500 |    24 |       52.488541 |        1.979899 |        2.000308 |     1.030791
  1600 |    24 |       53.141620 |        2.245212 |        2.254701 |     0.422635
  1700 |    24 |       57.597857 |        2.319503 |        2.344990 |     1.098811
  1800 |    24 |       58.328860 |        2.592278 |        2.606702 |     0.556434
  1900 |    24 |       56.457549 |        2.939487 |        3.000808 |     2.086122
  2000 |    24 |       60.957714 |        2.969623 |        3.026104 |     1.901971
  2100 |    24 |       55.581216 |        3.699398 |        3.713703 |     0.386688
  2200 |    24 |       57.114092 |        3.881288 |        3.972602 |     2.352681
  2300 |    24 |       62.270451 |        3.929305 |        3.981805 |     1.336108
  2400 |    24 |       59.717653 |        4.485106 |        4.523897 |     0.864878
  2500 |    24 |       59.318469 |        4.571795 |        4.982710 |     8.988031
  2600 |    24 |       62.921823 |        4.936600 |        5.032611 |     1.944884
  2700 |    24 |       61.512048 |        5.485082 |        5.527210 |     0.768057
  2800 |    24 |       61.734327 |        5.922508 |        5.951691 |     0.492738
  2900 |    24 |       62.520680 |        6.023598 |        6.328893 |     5.068316
  3000 |    24 |       63.480032 |        6.543303 |        6.602407 |     0.903274
   500 |    25 |       22.244071 |        0.497389 |        0.547290 |    10.032595
   600 |    25 |       28.531437 |        0.556302 |        0.600505 |     7.945828
   700 |    25 |       24.065565 |        0.960898 |        0.999904 |     4.059251
   800 |    25 |       31.392953 |        0.949597 |        0.999713 |     5.277562
   900 |    25 |       39.807065 |        0.921512 |        0.999808 |     8.496546
  1000 |    25 |       44.276354 |        1.094604 |        1.105499 |     0.995404
  1100 |    25 |       44.447724 |        1.317310 |        1.327515 |     0.774633
  1200 |    25 |       49.973162 |        1.366401 |        1.402187 |     2.619043
  1300 |    25 |       53.109702 |        1.522303 |        1.549792 |     1.805795
  1400 |    25 |       48.072511 |        1.922512 |        1.999903 |     4.025497
  1500 |    25 |       55.084783 |        1.976800 |        1.999998 |     1.173519
  1600 |    25 |       55.784016 |        2.220798 |        2.248597 |     1.251785
  1700 |    25 |       59.904724 |        2.315879 |        2.356100 |     1.736758
  1800 |    25 |       60.818550 |        2.590919 |        2.611399 |     0.790459
  1900 |    25 |       57.265082 |        2.999496 |        3.079009 |     2.650865
  2000 |    25 |       60.203546 |        3.116012 |        3.254199 |     4.434752
  2100 |    25 |       59.489203 |        3.494215 |        3.697610 |     5.820904
  2200 |    25 |       59.128094 |        3.923607 |        3.996396 |     1.855160
  2300 |    25 |       63.936456 |        4.007101 |        4.056811 |     1.240555
  2400 |    25 |       62.244047 |        4.490280 |        4.518700 |     0.632911
  2500 |    25 |       61.247265 |        4.878402 |        4.987097 |     2.228087
  2600 |    25 |       63.013269 |        5.145001 |        5.236697 |     1.782230
  2700 |    25 |       61.788832 |        5.504298 |        5.808210 |     5.521361
  2800 |    25 |       64.076437 |        5.936599 |        5.994701 |     0.978719
  2900 |    25 |       65.628042 |        6.009102 |        6.299615 |     4.834550
  3000 |    25 |       63.360450 |        6.923389 |        6.958890 |     0.512762
   500 |    26 |       20.421666 |        0.552297 |        0.608706 |    10.213684
   600 |    26 |       28.980570 |        0.553298 |        0.600004 |     8.441419
   700 |    26 |       25.035139 |        0.959897 |        0.999904 |     4.167805
   800 |    26 |       32.720077 |        0.949407 |        1.000094 |     5.338892
   900 |    26 |       41.436501 |        0.932002 |        0.999999 |     7.295797
  1000 |    26 |       44.845516 |        1.121402 |        1.128697 |     0.650579
  1100 |    26 |       45.873091 |        1.313901 |        1.327109 |     1.005280
  1200 |    26 |       47.596578 |        1.483297 |        1.501298 |     1.213553
  1300 |    26 |       51.796891 |        1.537800 |        1.662016 |     8.077519
  1400 |    26 |       49.955202 |        1.994395 |        2.000093 |     0.285711
  1500 |    26 |       54.631513 |        2.002501 |        2.086496 |     4.194497
  1600 |    26 |       57.214183 |        2.249408 |        2.270103 |     0.920008
  1700 |    26 |       59.273858 |        2.417684 |        2.493000 |     3.115231
  1800 |    26 |       61.925056 |        2.498007 |        2.668214 |     6.813714
  1900 |    26 |       61.342367 |        2.979994 |        2.999187 |     0.644052
  2000 |    26 |       68.101028 |        2.961802 |        2.996993 |     1.188148
  2100 |    26 |       61.546217 |        3.568101 |        3.687406 |     3.343646
  2200 |    26 |       61.516237 |        3.935003 |        4.002190 |     1.707403
  2300 |    26 |       65.656352 |        4.015088 |        4.089999 |     1.865740
  2400 |    26 |       63.789911 |        4.477096 |        4.600692 |     2.760633
  2500 |    26 |       63.962432 |        4.874301 |        4.993105 |     2.437354
  2600 |    26 |       65.387577 |        5.069900 |        5.293393 |     4.408245
  2700 |    26 |       65.596268 |        5.500889 |        5.660200 |     2.896101
  2800 |    26 |       66.511331 |        5.933380 |        6.006908 |     1.239231
  2900 |    26 |       68.134968 |        6.047988 |        6.302905 |     4.214908
  3000 |    26 |       65.787457 |        6.918788 |        6.963086 |     0.640259
   500 |    27 |       25.015655 |        0.498390 |        0.504088 |     1.143322
   600 |    27 |       34.170912 |        0.509095 |        0.551891 |     8.406313
   700 |    27 |       26.021702 |        0.960493 |        0.999904 |     4.103162
   800 |    27 |       33.990953 |        0.931215 |        0.999999 |     7.386451
   900 |    27 |       43.026846 |        0.937700 |        0.999904 |     6.633613
  1000 |    27 |       46.410151 |        1.084900 |        1.130199 |     4.175457
  1100 |    27 |       51.152858 |        1.237392 |        1.258516 |     1.707129
  1200 |    27 |       52.337012 |        1.405382 |        1.456213 |     3.616870
  1300 |    27 |       55.805877 |        1.566005 |        1.597905 |     2.037057
  1400 |    27 |       58.856493 |        1.743412 |        1.752996 |     0.549751
  1500 |    27 |       59.391995 |        1.993012 |        2.001214 |     0.411518
  1600 |    27 |       57.338212 |        2.318883 |        2.340293 |     0.923289
  1700 |    27 |       63.960088 |        2.357316 |        2.375603 |     0.775743
  1800 |    27 |       62.349145 |        2.611089 |        2.756882 |     5.583608
  1900 |    27 |       63.467944 |        2.926803 |        2.999496 |     2.483728
  2000 |    27 |       68.319246 |        3.052711 |        3.087401 |     1.136364
  2100 |    27 |       63.063010 |        3.647590 |        3.706598 |     1.617742
  2200 |    27 |       64.334986 |        3.741693 |        4.003215 |     6.989384
  2300 |    27 |       69.974179 |        3.938794 |        3.979182 |     1.025393
  2400 |    27 |       66.791561 |        4.491901 |        4.553413 |     1.369398
  2500 |    27 |       66.180646 |        4.955006 |        5.010200 |     1.113902
  2600 |    27 |       68.483522 |        5.061007 |        5.227399 |     3.287732
  2700 |    27 |       68.682243 |        5.417299 |        5.519414 |     1.884974
  2800 |    27 |       68.588963 |        5.996108 |        6.032801 |     0.611941
  2900 |    27 |       69.068831 |        6.138921 |        6.470680 |     5.404198
  3000 |    27 |       68.388503 |        6.929207 |        6.955910 |     0.385367
   500 |    28 |       22.383750 |        0.553608 |        0.602913 |     8.906116
   600 |    28 |       33.543883 |        0.551915 |        0.594497 |     7.715236
   700 |    28 |       27.016562 |        0.960517 |        0.999904 |     4.100578
   800 |    28 |       35.286614 |        0.948405 |        0.999999 |     5.440056
   900 |    28 |       44.591531 |        0.929499 |        0.999999 |     7.584774
  1000 |    28 |       48.330565 |        1.080084 |        1.111388 |     2.898327
  1100 |    28 |       53.072871 |        1.239491 |        1.255393 |     1.282988
  1200 |    28 |       58.325013 |        1.330590 |        1.334691 |     0.308194
  1300 |    28 |       55.705243 |        1.645803 |        1.666808 |     1.276257
  1400 |    28 |       61.148191 |        1.743603 |        1.754308 |     0.613958
  1500 |    28 |       59.288166 |        2.050591 |        2.075100 |     1.195238
  1600 |    28 |       62.283758 |        2.208090 |        2.250409 |     1.916557
  1700 |    28 |       67.159019 |        2.322602 |        2.353001 |     1.308806
  1800 |    28 |       67.965855 |        2.446985 |        2.639103 |     7.851200
  1900 |    28 |       65.885984 |        2.961206 |        3.001094 |     1.346999
  2000 |    28 |       68.190067 |        2.963996 |        3.249311 |     9.626042
  2100 |    28 |       68.230911 |        3.434014 |        3.543186 |     3.179132
  2200 |    28 |       65.971112 |        3.970194 |        4.014707 |     1.121173
  2300 |    28 |       70.792990 |        4.019904 |        4.102492 |     2.054482
  2400 |    28 |       69.518940 |        4.475808 |        4.545712 |     1.561826
  2500 |    28 |       68.751498 |        4.924893 |        5.000186 |     1.528817
  2600 |    28 |       69.996820 |        5.179906 |        5.327916 |     2.857393
  2700 |    28 |       69.539276 |        5.434084 |        5.755520 |     5.915182
  2800 |    28 |       71.984831 |        5.926394 |        5.971384 |     0.759139
  2900 |    28 |       72.160451 |        5.995488 |        6.463695 |     7.809312
  3000 |    28 |       71.535194 |        6.573915 |        6.956196 |     5.815109
   500 |    29 |       27.519947 |        0.497890 |        0.500703 |     0.565053
   600 |    29 |       33.937556 |        0.558305 |        0.600600 |     7.575693
   700 |    29 |       27.977675 |        0.961113 |        0.999808 |     4.026096
   800 |    29 |       36.535806 |        0.958705 |        0.999999 |     4.307279
   900 |    29 |       46.297937 |        0.939202 |        0.999999 |     6.473231
  1000 |    29 |       49.234512 |        1.096606 |        1.167107 |     6.428960
  1100 |    29 |       51.765590 |        1.317310 |        1.327014 |     0.736625
  1200 |    29 |       54.621333 |        1.480293 |        1.500177 |     1.343255
  1300 |    29 |       57.873600 |        1.511312 |        1.662397 |     9.997003
  1400 |    29 |       61.334181 |        1.800394 |        1.821399 |     1.166671
  1500 |    29 |       61.592141 |        1.981592 |        2.085900 |     5.263855
  1600 |    29 |       63.817004 |        2.250791 |        2.279091 |     1.257349
  1700 |    29 |       65.547141 |        2.392411 |        2.500200 |     4.505456
  1800 |    29 |       68.772555 |        2.661490 |        2.667499 |     0.225744
  1900 |    29 |       66.828104 |        2.989411 |        3.086400 |     3.244407
  2000 |    29 |       69.247136 |        3.184390 |        3.279400 |     2.983611
  2100 |    29 |       66.899100 |        3.449082 |        3.733015 |     8.232122
  2200 |    29 |       69.814282 |        3.680301 |        3.980994 |     8.170352
  2300 |    29 |       75.068363 |        3.942299 |        3.987217 |     1.139387
  2400 |    29 |       71.954103 |        4.498982 |        4.543090 |     0.980387
  2500 |    29 |       72.074166 |        4.582286 |        4.982090 |     8.724993
  2600 |    29 |       72.458489 |        5.132198 |        5.349493 |     4.233950
  2700 |    29 |       71.899809 |        5.498099 |        5.818200 |     5.822026
  2800 |    29 |       73.601408 |        5.947495 |        6.041598 |     1.582243
  2900 |    29 |       75.103454 |        6.050801 |        6.395102 |     5.690160
  3000 |    29 |       73.710696 |        6.852412 |        6.955314 |     1.501682
   500 |    30 |       24.455470 |        0.549412 |        0.597501 |     8.752821
   600 |    30 |       37.764957 |        0.547886 |        0.552201 |     0.787641
   700 |    30 |       28.954889 |        0.959396 |        0.999713 |     4.202286
   800 |    30 |       37.828216 |        0.948286 |        1.000094 |     5.463368
   900 |    30 |       47.785973 |        0.973296 |        0.999713 |     2.714156
  1000 |    30 |       53.386453 |        1.094913 |        1.103306 |     0.766484
  1100 |    30 |       53.330169 |        1.320219 |        1.332211 |     0.908369
  1200 |    30 |       56.674740 |        1.328015 |        1.500106 |    12.958475
  1300 |    30 |       59.750576 |        1.534915 |        1.662207 |     8.293077
  1400 |    30 |       65.140847 |        1.737094 |        1.758313 |     1.221537
  1500 |    30 |       62.328029 |        2.071595 |        2.092600 |     1.013937
  1600 |    30 |       66.501469 |        2.240491 |        2.273202 |     1.459994
  1700 |    30 |       68.488741 |        2.408886 |        2.489090 |     3.329506
  1800 |    30 |       68.431374 |        2.746892 |        2.770209 |     0.848863
  1900 |    30 |       71.557890 |        2.918196 |        2.975798 |     1.973889
  2000 |    30 |       76.977905 |        2.969694 |        3.033400 |     2.145185
  2100 |    30 |       71.862418 |        3.462410 |        3.603697 |     4.080593
  2200 |    30 |       71.622068 |        3.782606 |        4.014301 |     6.125279
  2300 |    30 |       75.982344 |        4.021287 |        4.086804 |     1.629265
  2400 |    30 |       72.314975 |        4.597807 |        4.706693 |     2.368211
  2500 |    30 |       73.735922 |        4.951000 |        4.984593 |     0.678513
  2600 |    30 |       75.248460 |        5.105996 |        5.316305 |     4.118864
  2700 |    30 |       72.434596 |        5.714083 |        5.933404 |     3.838258
