   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |       30.522095 |        7.976420 |        7.989860 |     0.168496
  3000 |    15 |       30.527187 |        8.537911 |        8.549307 |     0.133478
   500 |    16 |       18.531186 |        0.414834 |        0.417734 |     0.699108
   600 |    16 |       21.533864 |        0.516270 |        0.518055 |     0.345563
   700 |    16 |       24.831311 |        0.608415 |        0.611579 |     0.520052
   800 |    16 |       25.339330 |        0.777660 |        0.782224 |     0.586870
   900 |    16 |       26.001040 |        0.958737 |        0.965673 |     0.723464
  1000 |    16 |       28.388601 |        1.090081 |        1.091689 |     0.147514
  1100 |    16 |       28.831224 |        1.294835 |        1.300319 |     0.423529
  1200 |    16 |       29.216054 |        1.518452 |        1.529368 |     0.718880
  1300 |    16 |       29.617010 |        1.757569 |        1.768797 |     0.638838
  1400 |    16 |       30.419760 |        1.991202 |        1.995886 |     0.235234
  1500 |    16 |       31.054498 |        2.243143 |        2.246011 |     0.127852
  1600 |    16 |       31.467382 |        2.518297 |        2.521533 |     0.128506
  1700 |    16 |       31.115906 |        2.876190 |        2.878254 |     0.071761
  1800 |    16 |       32.191516 |        3.116192 |        3.119944 |     0.120401
  1900 |    16 |       32.235969 |        3.465577 |        3.470085 |     0.130079
  2000 |    16 |       31.765394 |        3.898108 |        3.903932 |     0.149404
  2100 |    16 |       31.949036 |        4.272110 |        4.278378 |     0.146719
  2200 |    16 |       32.253663 |        4.646303 |        4.651451 |     0.110801
  2300 |    16 |       32.094065 |        5.090658 |        5.107490 |     0.330641
  2400 |    16 |       32.200358 |        5.529276 |        5.546120 |     0.304635
  2500 |    16 |       32.302732 |        5.988242 |        5.996270 |     0.134066
  2600 |    16 |       32.393775 |        6.458369 |        6.467952 |     0.148395
  2700 |    16 |       32.599845 |        6.919859 |        6.931627 |     0.170064
  2800 |    16 |       33.209015 |        7.307513 |        7.315533 |     0.109750
  2900 |    16 |       32.176818 |        8.080817 |        8.100793 |     0.247204
  3000 |    16 |       32.609502 |        8.536775 |        8.554807 |     0.211230
   500 |    17 |       19.184597 |        0.426814 |        0.429438 |     0.614854
   600 |    17 |       22.646068 |        0.522423 |        0.524751 |     0.445604
   700 |    17 |       26.384622 |        0.609143 |        0.612747 |     0.591656
   800 |    17 |       27.044541 |        0.775264 |        0.780484 |     0.673327
   900 |    17 |       28.149802 |        0.943705 |        0.949853 |     0.651478
  1000 |    17 |       30.618143 |        1.073945 |        1.077861 |     0.364622
  1100 |    17 |       30.813111 |        1.289834 |        1.295494 |     0.438832
  1200 |    17 |       31.370404 |        1.506799 |        1.516047 |     0.613753
  1300 |    17 |       31.765325 |        1.752612 |        1.755541 |     0.167080
  1400 |    17 |       32.385444 |        1.994306 |        1.996890 |     0.129571
  1500 |    17 |       32.822582 |        2.259203 |        2.262307 |     0.137398
  1600 |    17 |       33.371012 |        2.526940 |        2.530228 |     0.130123
  1700 |    17 |       33.013420 |        2.885766 |        2.888674 |     0.100769
  1800 |    17 |       33.708918 |        3.168003 |        3.171839 |     0.121084
  1900 |    17 |       34.003467 |        3.500565 |        3.503549 |     0.085247
  2000 |    17 |       33.821234 |        3.898403 |        3.901375 |     0.076237
  2100 |    17 |       33.884084 |        4.287077 |        4.294477 |     0.172610
  2200 |    17 |       33.850718 |        4.708899 |        4.716883 |     0.169552
  2300 |    17 |       33.954894 |        5.131545 |        5.140137 |     0.167435
  2400 |    17 |       34.468237 |        5.499335 |        5.514459 |     0.275017
  2500 |    17 |       34.568076 |        5.947077 |        5.969217 |     0.372283
  2600 |    17 |       34.329440 |        6.490852 |        6.498292 |     0.114622
  2700 |    17 |       34.545943 |        6.951710 |        6.962826 |     0.159907
  2800 |    17 |       34.759808 |        7.436636 |        7.442516 |     0.079068
  2900 |    17 |       34.578080 |        8.014891 |        8.025075 |     0.127066
  3000 |    17 |       34.481761 |        8.606750 |        8.612530 |     0.067158
   500 |    18 |       20.499845 |        0.421158 |        0.426754 |     1.328748
   600 |    18 |       24.013446 |        0.522543 |        0.524207 |     0.318424
   700 |    18 |       27.680177 |        0.616939 |        0.619255 |     0.375404
   800 |    18 |       29.092234 |        0.766076 |        0.769528 |     0.450613
   900 |    18 |       29.150094 |        0.966809 |        0.972697 |     0.609015
  1000 |    18 |       32.019919 |        1.087905 |        1.093109 |     0.478355
  1100 |    18 |       33.061222 |        1.275986 |        1.280734 |     0.372110
  1200 |    18 |       33.860899 |        1.481815 |        1.489251 |     0.501820
  1300 |    18 |       33.453030 |        1.759673 |        1.769969 |     0.585117
  1400 |    18 |       34.238600 |        2.000750 |        2.003174 |     0.121157
  1500 |    18 |       34.905573 |        2.252803 |        2.255683 |     0.127842
  1600 |    18 |       35.449740 |        2.524656 |        2.527308 |     0.105053
  1700 |    18 |       35.172745 |        2.873342 |        2.875794 |     0.085329
  1800 |    18 |       35.703010 |        3.170808 |        3.173444 |     0.083134
  1900 |    18 |       36.165348 |        3.489594 |        3.493310 |     0.106487
  2000 |    18 |       35.833929 |        3.902264 |        3.904800 |     0.064988
  2100 |    18 |       36.640895 |        4.205181 |        4.212041 |     0.163131
  2200 |    18 |       36.552998 |        4.630035 |        4.633711 |     0.079397
  2300 |    18 |       36.602354 |        5.038293 |        5.059425 |     0.419429
  2400 |    18 |       36.479903 |        5.505096 |        5.526068 |     0.380958
  2500 |    18 |       36.602001 |        5.958622 |        5.977386 |     0.314907
  2600 |    18 |       36.490516 |        6.474965 |        6.483948 |     0.138748
  2700 |    18 |       36.539458 |        6.974619 |        6.982051 |     0.106554
  2800 |    18 |       36.695613 |        7.464341 |        7.475453 |     0.148868
  2900 |    18 |       36.445481 |        8.064948 |        8.073984 |     0.112041
  3000 |    18 |       36.161141 |        8.698071 |        8.710192 |     0.139344
   500 |    19 |       21.594244 |        0.424622 |        0.428578 |     0.931669
   600 |    19 |       25.228517 |        0.525679 |        0.528107 |     0.461907
   700 |    19 |       29.219530 |        0.617803 |        0.620483 |     0.433791
   800 |    19 |       29.957609 |        0.782812 |        0.790376 |     0.966238
   900 |    19 |       31.103893 |        0.959657 |        0.963277 |     0.377243
  1000 |    19 |       33.943779 |        1.086634 |        1.090302 |     0.337549
  1100 |    19 |       33.984478 |        1.312787 |        1.317347 |     0.347362
  1200 |    19 |       34.900422 |        1.521488 |        1.527264 |     0.379633
  1300 |    19 |       35.298073 |        1.762053 |        1.772753 |     0.607255
  1400 |    19 |       36.253384 |        1.997602 |        2.000226 |     0.131353
  1500 |    19 |       37.351297 |        2.226375 |        2.228283 |     0.085704
  1600 |    19 |       37.309467 |        2.534937 |        2.537609 |     0.105406
  1700 |    19 |       36.902347 |        2.888930 |        2.892359 |     0.118667
  1800 |    19 |       37.973543 |        3.153812 |        3.156552 |     0.086877
  1900 |    19 |       38.005605 |        3.510321 |        3.513098 |     0.079089
  2000 |    19 |       37.900214 |        3.901316 |        3.904040 |     0.069821
  2100 |    19 |       38.061641 |        4.279417 |        4.286717 |     0.170581
  2200 |    19 |       38.117266 |        4.693711 |        4.696927 |     0.068518
  2300 |    19 |       38.475225 |        5.078477 |        5.087257 |     0.172893
  2400 |    19 |       38.653637 |        5.504235 |        5.514079 |     0.178849
  2500 |    19 |       38.734987 |        5.954893 |        5.968761 |     0.232886
  2600 |    19 |       38.455053 |        6.496356 |        6.504040 |     0.118281
  2700 |    19 |       38.728249 |        6.955022 |        6.963746 |     0.125436
  2800 |    19 |       39.173285 |        7.395216 |        7.402408 |     0.097255
  2900 |    19 |       38.280168 |        8.119696 |        8.126140 |     0.079363
  3000 |    19 |       38.981291 |        8.524418 |        8.542258 |     0.209284
   500 |    20 |       22.996012 |        0.421018 |        0.424322 |     0.784711
   600 |    20 |       26.431188 |        0.529899 |        0.531067 |     0.220397
   700 |    20 |       31.015136 |        0.612911 |        0.616575 |     0.597774
   800 |    20 |       31.859687 |        0.780672 |        0.782584 |     0.244918
   900 |    20 |       32.234251 |        0.972197 |        0.979613 |     0.762802
  1000 |    20 |       35.218921 |        1.104289 |        1.107118 |     0.256097
  1100 |    20 |       36.152521 |        1.301630 |        1.304875 |     0.249239
  1200 |    20 |       36.574029 |        1.527327 |        1.536596 |     0.606821
  1300 |    20 |       37.589861 |        1.745757 |        1.754189 |     0.482990
  1400 |    20 |       38.275931 |        1.993130 |        1.996562 |     0.172188
  1500 |    20 |       38.618361 |        2.270103 |        2.271891 |     0.078761
  1600 |    20 |       39.333467 |        2.535529 |        2.538209 |     0.105704
  1700 |    20 |       38.997029 |        2.885550 |        2.890506 |     0.171750
  1800 |    20 |       39.961916 |        3.156988 |        3.161976 |     0.158004
  1900 |    20 |       40.154231 |        3.500789 |        3.504417 |     0.103630
  2000 |    20 |       39.727853 |        3.921643 |        3.925755 |     0.104853
  2100 |    20 |       40.339762 |        4.258125 |        4.261677 |     0.083414
  2200 |    20 |       40.463043 |        4.657527 |        4.663291 |     0.123756
  2300 |    20 |       40.471991 |        5.088209 |        5.096545 |     0.163831
  2400 |    20 |       40.977917 |        5.470651 |        5.481111 |     0.191207
  2500 |    20 |       40.276009 |        6.042282 |        6.051958 |     0.160139
  2600 |    20 |       41.435817 |        6.351163 |        6.361819 |     0.167783
  2700 |    20 |       40.166303 |        7.061941 |        7.079801 |     0.252907
  2800 |    20 |       40.886538 |        7.461751 |        7.477867 |     0.215981
  2900 |    20 |       40.697034 |        8.044390 |        8.058374 |     0.173838
  3000 |    20 |       40.817935 |        8.588049 |        8.599717 |     0.135861
   500 |    21 |       24.310359 |        0.419566 |        0.421566 |     0.476709
   600 |    21 |       27.937236 |        0.526659 |        0.528339 |     0.318977
   700 |    21 |       32.583118 |        0.614591 |        0.616579 |     0.323467
   800 |    21 |       33.354318 |        0.782660 |        0.786064 |     0.434901
   900 |    21 |       34.190302 |        0.966537 |        0.971381 |     0.501189
  1000 |    21 |       36.945050 |        1.106830 |        1.109282 |     0.221549
  1100 |    21 |       37.587822 |        1.312927 |        1.318983 |     0.461275
  1200 |    21 |       38.668313 |        1.514452 |        1.528440 |     0.923641
  1300 |    21 |       38.995167 |        1.769277 |        1.776301 |     0.396990
  1400 |    21 |       40.177665 |        1.995919 |        1.999339 |     0.171350
  1500 |    21 |       40.578219 |        2.270568 |        2.272212 |     0.072412
  1600 |    21 |       41.283098 |        2.536505 |        2.541577 |     0.199959
  1700 |    21 |       41.267974 |        2.863015 |        2.866127 |     0.108694
  1800 |    21 |       41.890163 |        3.165933 |        3.170089 |     0.131276
  1900 |    21 |       42.369081 |        3.482638 |        3.488278 |     0.161949
  2000 |    21 |       41.941917 |        3.904432 |        3.909305 |     0.124784
  2100 |    21 |       42.103542 |        4.289622 |        4.293134 |     0.081872
  2200 |    21 |       42.263367 |        4.690261 |        4.694461 |     0.089545
  2300 |    21 |       42.597100 |        5.081967 |        5.092011 |     0.197643
  2400 |    21 |       42.793625 |        5.504569 |        5.519825 |     0.277151
  2500 |    21 |       42.456627 |        6.027403 |        6.035068 |     0.127153
  2600 |    21 |       42.669781 |        6.486627 |        6.495032 |     0.129563
  2700 |    21 |       42.796187 |        6.967454 |        6.983494 |     0.230216
  2800 |    21 |       43.481493 |        7.383192 |        7.391400 |     0.111173
  2900 |    21 |       42.571117 |        8.087795 |        8.098760 |     0.135563
  3000 |    21 |       42.745606 |        8.624623 |        8.631931 |     0.084735
   500 |    22 |       25.355230 |        0.421378 |        0.424074 |     0.639804
   600 |    22 |       29.158908 |        0.529611 |        0.531038 |     0.269579
   700 |    22 |       33.647210 |        0.623983 |        0.625979 |     0.319882
   800 |    22 |       34.973322 |        0.783244 |        0.786060 |     0.359524
   900 |    22 |       35.832592 |        0.968561 |        0.971685 |     0.322543
  1000 |    22 |       38.743115 |        1.107058 |        1.109645 |     0.233752
  1100 |    22 |       39.589100 |        1.311238 |        1.313899 |     0.202865
  1200 |    22 |       40.417059 |        1.522924 |        1.532948 |     0.658208
  1300 |    22 |       41.251788 |        1.759141 |        1.761345 |     0.125282
  1400 |    22 |       42.224669 |        1.991398 |        1.995282 |     0.195038
  1500 |    22 |       42.833898 |        2.255355 |        2.258351 |     0.132842
  1600 |    22 |       43.263020 |        2.541948 |        2.544353 |     0.094578
  1700 |    22 |       42.917730 |        2.892230 |        2.895658 |     0.118531
  1800 |    22 |       43.451898 |        3.200008 |        3.203056 |     0.095245
  1900 |    22 |       44.284596 |        3.501405 |        3.504009 |     0.074375
  2000 |    22 |       44.057492 |        3.899899 |        3.903471 |     0.091592
  2100 |    22 |       44.007717 |        4.302397 |        4.307265 |     0.113147
  2200 |    22 |       44.066524 |        4.714935 |        4.720079 |     0.109098
  2300 |    22 |       44.260554 |        5.128917 |        5.138597 |     0.188737
  2400 |    22 |       44.319752 |        5.580692 |        5.588364 |     0.137475
  2500 |    22 |       45.027991 |        5.959049 |        5.966982 |     0.133110
  2600 |    22 |       44.434361 |        6.528696 |        6.542824 |     0.216398
  2700 |    22 |       44.889210 |        6.964662 |        6.980959 |     0.233983
  2800 |    22 |       44.924737 |        7.491289 |        7.504141 |     0.171563
  2900 |    22 |       45.042195 |        8.013760 |        8.029288 |     0.193766
  3000 |    22 |       44.959837 |        8.590050 |        8.606339 |     0.189618
   500 |    23 |       26.504376 |        0.418966 |        0.425066 |     1.455960
   600 |    23 |       31.090677 |        0.519150 |        0.521142 |     0.383687
   700 |    23 |       35.744543 |        0.615375 |        0.616771 |     0.226862
   800 |    23 |       36.427673 |        0.785568 |        0.790128 |     0.580488
   900 |    23 |       37.453530 |        0.966425 |        0.973661 |     0.748739
  1000 |    23 |       40.472033 |        1.109186 |        1.111842 |     0.239450
  1100 |    23 |       41.485574 |        1.309915 |        1.312410 |     0.190543
  1200 |    23 |       42.424593 |        1.517543 |        1.528196 |     0.701942
  1300 |    23 |       43.243154 |        1.745418 |        1.760682 |     0.874529
  1400 |    23 |       44.228252 |        1.990888 |        1.993896 |     0.151097
  1500 |    23 |       44.410092 |        2.276698 |        2.279798 |     0.136154
  1600 |    23 |       45.620572 |        2.521239 |        2.524379 |     0.124544
  1700 |    23 |       45.387918 |        2.860481 |        2.862817 |     0.081669
  1800 |    23 |       45.783851 |        3.181251 |        3.184295 |     0.095684
  1900 |    23 |       46.136189 |        3.518649 |        3.521093 |     0.069458
  2000 |    23 |       46.251702 |        3.887991 |        3.891135 |     0.080863
  2100 |    23 |       46.000661 |        4.306762 |        4.312354 |     0.129843
  2200 |    23 |       46.182331 |        4.710184 |        4.715488 |     0.112605
  2300 |    23 |       46.598166 |        5.096602 |        5.107027 |     0.204531
  2400 |    23 |       46.783478 |        5.525161 |        5.540869 |     0.284300
  2500 |    23 |       46.964763 |        5.974204 |        5.988056 |     0.231866
  2600 |    23 |       46.966491 |        6.456043 |        6.477787 |     0.336800
  2700 |    23 |       46.866453 |        6.992274 |        6.999974 |     0.110119
  2800 |    23 |       47.024509 |        7.489609 |        7.499905 |     0.137472
  2900 |    23 |       46.318197 |        8.159012 |        8.169804 |     0.132271
  3000 |    23 |       47.097974 |        8.580978 |        8.598939 |     0.209302
   500 |    24 |       27.192811 |        0.429730 |        0.432206 |     0.576179
   600 |    24 |       31.873475 |        0.528907 |        0.530650 |     0.329701
   700 |    24 |       36.579031 |        0.626111 |        0.629691 |     0.571784
   800 |    24 |       37.853798 |        0.788284 |        0.795036 |     0.856555
   900 |    24 |       38.949312 |        0.973745 |        0.976897 |     0.323715
  1000 |    24 |       42.419772 |        1.105414 |        1.107793 |     0.215295
  1100 |    24 |       43.140897 |        1.314022 |        1.317758 |     0.284325
  1200 |    24 |       44.069075 |        1.532887 |        1.535800 |     0.189972
  1300 |    24 |       44.945406 |        1.757209 |        1.768469 |     0.640803
  1400 |    24 |       45.937140 |        2.001218 |        2.005202 |     0.199079
  1500 |    24 |       46.368177 |        2.278299 |        2.280119 |     0.079892
  1600 |    24 |       47.298324 |        2.540381 |        2.543953 |     0.140616
  1700 |    24 |       46.886896 |        2.893830 |        2.896934 |     0.107266
  1800 |    24 |       47.711092 |        3.188016 |        3.191388 |     0.105769
  1900 |    24 |       47.926211 |        3.535802 |        3.540230 |     0.125235
  2000 |    24 |       48.098370 |        3.904688 |        3.907968 |     0.084005
  2100 |    24 |       48.022629 |        4.310866 |        4.315122 |     0.098726
  2200 |    24 |       48.591995 |        4.672896 |        4.680176 |     0.155791
  2300 |    24 |       48.567123 |        5.106918 |        5.120090 |     0.257926
  2400 |    24 |       48.963759 |        5.519068 |        5.528720 |     0.174885
  2500 |    24 |       49.079057 |        5.973314 |        5.984018 |     0.179195
  2600 |    24 |       48.944375 |        6.481405 |        6.491709 |     0.158977
  2700 |    24 |       49.152055 |        6.950383 |        6.971215 |     0.299725
  2800 |    24 |       49.672311 |        7.399622 |        7.416094 |     0.222608
  2900 |    24 |       49.338132 |        7.999333 |        8.011089 |     0.146961
  3000 |    24 |       49.181511 |        8.587480 |        8.603172 |     0.182732
   500 |    25 |       28.426993 |        0.427554 |        0.430662 |     0.726928
   600 |    25 |       32.944284 |        0.533539 |        0.534943 |     0.263160
   700 |    25 |       38.446987 |        0.622679 |        0.624223 |     0.247982
   800 |    25 |       39.899050 |        0.781636 |        0.784936 |     0.422174
   900 |    25 |       40.409736 |        0.978181 |        0.981993 |     0.389712
  1000 |    25 |       44.159878 |        1.106590 |        1.109434 |     0.256996
  1100 |    25 |       45.313518 |        1.304631 |        1.308071 |     0.263671
  1200 |    25 |       45.520349 |        1.537976 |        1.551492 |     0.878812
  1300 |    25 |       46.401264 |        1.775005 |        1.785617 |     0.597871
  1400 |    25 |       48.949409 |        1.954754 |        1.961914 |     0.366287
  1500 |    25 |       48.380650 |        2.275200 |        2.278312 |     0.136776
  1600 |    25 |       49.094562 |        2.551781 |        2.554853 |     0.120389
  1700 |    25 |       48.995069 |        2.882763 |        2.886495 |     0.129459
  1800 |    25 |       49.562022 |        3.198396 |        3.203376 |     0.155708
  1900 |    25 |       50.847218 |        3.473290 |        3.477686 |     0.126561
  2000 |    25 |       49.792353 |        3.931976 |        3.935636 |     0.093085
  2100 |    25 |       50.153316 |        4.303442 |        4.307454 |     0.093227
  2200 |    25 |       50.013389 |        4.734096 |        4.740644 |     0.138318
  2300 |    25 |       50.469835 |        5.126986 |        5.136290 |     0.181473
  2400 |    25 |       51.044806 |        5.521108 |        5.529033 |     0.143526
  2500 |    25 |       50.589474 |        6.044631 |        6.054423 |     0.161997
  2600 |    25 |       50.318280 |        6.566750 |        6.582842 |     0.245055
  2700 |    25 |       51.022024 |        6.987828 |        7.002100 |     0.204243
  2800 |    25 |       50.652483 |        7.572003 |        7.585183 |     0.174063
  2900 |    25 |       51.084141 |        8.055666 |        8.066058 |     0.129001
  3000 |    25 |       50.402632 |        8.740109 |        8.748989 |     0.101600
   500 |    26 |       29.179601 |        0.434562 |        0.436682 |     0.487905
   600 |    26 |       34.473778 |        0.530675 |        0.532547 |     0.352786
   700 |    26 |       39.923620 |        0.623435 |        0.625999 |     0.411289
   800 |    26 |       41.344838 |        0.785384 |        0.789428 |     0.514906
   900 |    26 |       42.214335 |        0.975941 |        0.978449 |     0.257007
  1000 |    26 |       45.745460 |        1.112594 |        1.114506 |     0.171868
  1100 |    26 |       46.699720 |        1.318531 |        1.321323 |     0.211759
  1200 |    26 |       47.766593 |        1.532860 |        1.538072 |     0.340022
  1300 |    26 |       48.426967 |        1.772129 |        1.780701 |     0.483695
  1400 |    26 |       49.489928 |        2.017110 |        2.019487 |     0.117801
  1500 |    26 |       50.297713 |        2.278852 |        2.281468 |     0.114790
  1600 |    26 |       50.954869 |        2.558793 |        2.562201 |     0.133184
  1700 |    26 |       50.600084 |        2.909359 |        2.912563 |     0.110132
  1800 |    26 |       51.246989 |        3.216421 |        3.219873 |     0.107326
  1900 |    26 |       52.293840 |        3.515922 |        3.520506 |     0.130377
  2000 |    26 |       51.605260 |        3.945312 |        3.952908 |     0.192529
  2100 |    26 |       52.186083 |        4.304690 |        4.307842 |     0.073222
  2200 |    26 |       52.240097 |        4.720504 |        4.724468 |     0.083972
  2300 |    26 |       52.483812 |        5.129055 |        5.137974 |     0.173908
  2400 |    26 |       53.125997 |        5.516168 |        5.529965 |     0.250102
  2500 |    26 |       53.172499 |        5.980627 |        5.995547 |     0.249469
  2600 |    26 |       53.438434 |        6.439633 |        6.450341 |     0.166282
  2700 |    26 |       53.138672 |        6.981796 |        6.998572 |     0.240286
  2800 |    26 |       53.392375 |        7.476063 |        7.488787 |     0.170200
  2900 |    26 |       53.044787 |        8.075690 |        8.084402 |     0.107881
  3000 |    26 |       52.935916 |        8.654697 |        8.672717 |     0.208210
   500 |    27 |       30.078844 |        0.437282 |        0.440354 |     0.702492
   600 |    27 |       35.689420 |        0.532699 |        0.534387 |     0.316934
   700 |    27 |       41.498877 |        0.623759 |        0.625615 |     0.297541
   800 |    27 |       43.791117 |        0.771340 |        0.773804 |     0.319456
   900 |    27 |       43.732876 |        0.976585 |        0.981649 |     0.518539
  1000 |    27 |       47.525422 |        1.112946 |        1.115110 |     0.194441
  1100 |    27 |       48.580061 |        1.315679 |        1.319667 |     0.303122
  1200 |    27 |       49.545406 |        1.535848 |        1.540308 |     0.290388
  1300 |    27 |       50.232344 |        1.776937 |        1.783821 |     0.387406
  1400 |    27 |       51.717845 |        2.004490 |        2.008619 |     0.205947
  1500 |    27 |       52.535908 |        2.265620 |        2.269000 |     0.149185
  1600 |    27 |       52.630711 |        2.574610 |        2.577646 |     0.117918
  1700 |    27 |       52.740684 |        2.899687 |        2.902819 |     0.108013
  1800 |    27 |       53.241698 |        3.219185 |        3.221949 |     0.085860
  1900 |    27 |       54.191129 |        3.521918 |        3.527459 |     0.157308
  2000 |    27 |       53.831045 |        3.928533 |        3.931917 |     0.086140
  2100 |    27 |       54.032861 |        4.320906 |        4.325351 |     0.102851
  2200 |    27 |       53.830498 |        4.755217 |        4.765285 |     0.211725
  2300 |    27 |       54.035115 |        5.179531 |        5.188807 |     0.179093
  2400 |    27 |       55.001140 |        5.535001 |        5.550065 |     0.272162
  2500 |    27 |       54.619774 |        6.049880 |        6.065492 |     0.258054
  2600 |    27 |       55.294932 |        6.469878 |        6.479646 |     0.150975
  2700 |    27 |       54.618688 |        7.062441 |        7.074165 |     0.166006
  2800 |    27 |       55.074298 |        7.534875 |        7.541739 |     0.091097
  2900 |    27 |       55.357222 |        8.039250 |        8.050614 |     0.141356
  3000 |    27 |       54.775312 |        8.687221 |        8.709081 |     0.251634
   500 |    28 |       31.791324 |        0.429606 |        0.432222 |     0.608906
   600 |    28 |       37.243089 |        0.530343 |        0.531379 |     0.195381
   700 |    28 |       43.089821 |        0.623899 |        0.625295 |     0.223733
   800 |    28 |       43.999861 |        0.796176 |        0.800016 |     0.482309
   900 |    28 |       45.060130 |        0.984409 |        0.988597 |     0.425449
  1000 |    28 |       49.345690 |        1.111690 |        1.114254 |     0.230634
  1100 |    28 |       50.022281 |        1.324755 |        1.329539 |     0.361125
  1200 |    28 |       51.321203 |        1.540104 |        1.543136 |     0.196859
  1300 |    28 |       52.363816 |        1.765317 |        1.775901 |     0.599558
  1400 |    28 |       53.316403 |        2.018762 |        2.022222 |     0.171395
  1500 |    28 |       54.211875 |        2.278424 |        2.282780 |     0.191192
  1600 |    28 |       55.161352 |        2.549569 |        2.552233 |     0.104494
  1700 |    28 |       54.619405 |        2.903455 |        2.906267 |     0.096851
  1800 |    28 |       56.046116 |        3.170865 |        3.174408 |     0.111758
  1900 |    28 |       55.859983 |        3.551994 |        3.554158 |     0.060929
  2000 |    28 |       55.888953 |        3.931472 |        3.935952 |     0.113958
  2100 |    28 |       56.146493 |        4.315254 |        4.319630 |     0.101410
  2200 |    28 |       56.007642 |        4.745308 |        4.752409 |     0.149622
  2300 |    28 |       56.568398 |        5.129831 |        5.143423 |     0.264958
  2400 |    28 |       56.964890 |        5.550921 |        5.560889 |     0.179580
  2500 |    28 |       57.240366 |        5.996511 |        6.003443 |     0.115604
  2600 |    28 |       57.344441 |        6.474181 |        6.483930 |     0.150570
  2700 |    28 |       56.915040 |        7.030832 |        7.045624 |     0.210388
  2800 |    28 |       57.140261 |        7.528363 |        7.547107 |     0.248981
  2900 |    28 |       57.099009 |        8.083594 |        8.099258 |     0.193776
  3000 |    28 |       56.416499 |        8.760913 |        8.773365 |     0.142131
   500 |    29 |       32.683474 |        0.432698 |        0.435806 |     0.718286
   600 |    29 |       38.140229 |        0.534011 |        0.538027 |     0.752054
   700 |    29 |       44.392493 |        0.626935 |        0.629111 |     0.347106
   800 |    29 |       46.017143 |        0.785132 |        0.792216 |     0.902294
   900 |    29 |       47.118994 |        0.974541 |        0.979537 |     0.512650
  1000 |    29 |       51.188017 |        1.111166 |        1.113750 |     0.232553
  1100 |    29 |       52.667015 |        1.304619 |        1.308947 |     0.331733
  1200 |    29 |       52.906256 |        1.544340 |        1.551124 |     0.439278
  1300 |    29 |       53.650107 |        1.781605 |        1.795765 |     0.794790
  1400 |    29 |       54.887821 |        2.030126 |        2.035858 |     0.282361
  1500 |    29 |       56.243487 |        2.277607 |        2.280024 |     0.106086
  1600 |    29 |       56.800687 |        2.563965 |        2.568145 |     0.163027
  1700 |    29 |       56.538227 |        2.900722 |        2.906419 |     0.196370
  1800 |    29 |       57.582918 |        3.200768 |        3.205520 |     0.148458
  1900 |    29 |       57.885187 |        3.551166 |        3.554410 |     0.091355
  2000 |    29 |       57.485980 |        3.960260 |        3.964756 |     0.113525
  2100 |    29 |       57.673770 |        4.352522 |        4.357934 |     0.124340
  2200 |    29 |       57.917443 |        4.755868 |        4.762604 |     0.141637
  2300 |    29 |       58.771739 |        5.116046 |        5.129914 |     0.271068
  2400 |    29 |       58.528985 |        5.599732 |        5.609556 |     0.175433
  2500 |    29 |       58.984983 |        6.032714 |        6.039078 |     0.105493
  2600 |    29 |       58.929762 |        6.527725 |        6.539265 |     0.176785
  2700 |    29 |       59.207654 |        7.007815 |        7.017123 |     0.132826
  2800 |    29 |       59.373097 |        7.518326 |        7.525798 |     0.099384
  2900 |    29 |       58.749336 |        8.149945 |        8.157769 |     0.096003
  3000 |    29 |       59.218588 |        8.652223 |        8.662755 |     0.121725
   500 |    30 |       33.929582 |        0.431814 |        0.434638 |     0.653975
   600 |    30 |       39.780517 |        0.532059 |        0.533507 |     0.272154
   700 |    30 |       45.666666 |        0.630947 |        0.632991 |     0.323968
   800 |    30 |       48.247501 |        0.779692 |        0.782656 |     0.380154
   900 |    30 |       49.247251 |        0.964229 |        0.970537 |     0.654186
  1000 |    30 |       53.094836 |        1.108374 |        1.110486 |     0.190554
  1100 |    30 |       53.803098 |        1.324115 |        1.326607 |     0.188190
  1200 |    30 |       54.598619 |        1.548600 |        1.555068 |     0.417658
  1300 |    30 |       55.888792 |        1.777425 |        1.783377 |     0.334861
  1400 |    30 |       56.734665 |        2.035594 |        2.038258 |     0.130869
  1500 |    30 |       57.636813 |        2.300332 |        2.302800 |     0.107297
  1600 |    30 |       59.971376 |        2.513093 |        2.518937 |     0.232544
  1700 |    30 |       59.717156 |        2.852154 |        2.854678 |     0.088504
  1800 |    30 |       59.819887 |        3.190516 |        3.195968 |     0.170886
  1900 |    30 |       59.805831 |        3.558526 |        3.560146 |     0.045523
  2000 |    30 |       60.046788 |        3.926424 |        3.929692 |     0.083231
  2100 |    30 |       60.127080 |        4.322410 |        4.327526 |     0.118359
  2200 |    30 |       60.177614 |        4.738944 |        4.744096 |     0.108710
  2300 |    30 |       59.991319 |        5.194774 |        5.202722 |     0.153002
  2400 |    30 |       60.759500 |        5.586076 |        5.593112 |     0.125952
  2500 |    30 |       61.512555 |        5.983242 |        5.993406 |     0.169873
  2600 |    30 |       61.041806 |        6.523645 |        6.533945 |     0.157891
  2700 |    30 |       63.019035 |        6.808566 |        6.825246 |     0.244985
