   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2400 |    15 |     3151.608914 |        0.051785 |        0.052881 |     2.117864
  2500 |    15 |     3104.996152 |        0.057197 |        0.058198 |     1.750729
  2600 |    15 |     3312.032129 |        0.058079 |        0.059080 |     1.724138
  2700 |    15 |     3385.996249 |        0.061393 |        0.062394 |     1.631068
  2800 |    15 |     3492.790232 |        0.063801 |        0.064492 |     1.083707
  2900 |    15 |     3517.370007 |        0.066805 |        0.069189 |     3.568879
  3000 |    15 |     2917.804238 |        0.087905 |        0.089407 |     1.708706
   500 |    16 |      385.507687 |        0.019217 |        0.020003 |     4.094293
   600 |    16 |      525.251011 |        0.019598 |        0.021100 |     7.664234
   700 |    16 |      684.439565 |        0.021291 |        0.022292 |     4.703248
   800 |    16 |      792.014465 |        0.021815 |        0.023603 |     8.196721
   900 |    16 |     1057.143126 |        0.022888 |        0.023317 |     1.875000
  1000 |    16 |     1236.237267 |        0.023103 |        0.024295 |     5.159959
  1100 |    16 |     1309.307014 |        0.025797 |        0.028491 |    10.443623
  1200 |    16 |     1612.773957 |        0.025010 |        0.027108 |     8.388942
  1300 |    16 |     1711.152071 |        0.028491 |        0.030398 |     6.694561
  1400 |    16 |     1550.549240 |        0.034499 |        0.041509 |    20.317900
  1500 |    16 |     1808.602081 |        0.033593 |        0.040698 |    21.149752
  1600 |    16 |     2328.961068 |        0.033307 |        0.033712 |     1.216893
  1700 |    16 |     2524.502592 |        0.034904 |        0.035310 |     1.161202
  1800 |    16 |     2741.414735 |        0.035810 |        0.036502 |     1.930759
  1900 |    16 |     2418.088471 |        0.043106 |        0.045896 |     6.471239
  2000 |    16 |     2905.000886 |        0.039816 |        0.042987 |     7.964072
  2100 |    16 |     2796.634056 |        0.046706 |        0.049090 |     5.104645
  2200 |    16 |     3092.690758 |        0.046992 |        0.048590 |     3.399290
  2300 |    16 |     2970.027350 |        0.053787 |        0.055289 |     2.792553
  2400 |    16 |     3508.755853 |        0.050187 |        0.050807 |     1.235154
  2500 |    16 |     3498.291813 |        0.053382 |        0.055408 |     3.796338
  2600 |    16 |     3770.588649 |        0.054002 |        0.055599 |     2.958057
  2700 |    16 |     3854.451763 |        0.057292 |        0.058699 |     2.455264
  2800 |    16 |     3906.817290 |        0.061202 |        0.062203 |     1.636151
  2900 |    16 |     3812.841938 |        0.065994 |        0.067091 |     1.661850
  3000 |    16 |     3535.084529 |        0.077915 |        0.078487 |     0.734394
   500 |    17 |      394.380640 |        0.019884 |        0.020909 |     5.155875
   600 |    17 |      548.549491 |        0.020409 |        0.021601 |     5.841122
   700 |    17 |      695.091073 |        0.021911 |        0.022793 |     4.026115
   800 |    17 |      747.800979 |        0.023794 |        0.028992 |    21.843687
   900 |    17 |     1041.237448 |        0.024414 |        0.024700 |     1.171875
  1000 |    17 |     1151.263165 |        0.024796 |        0.029516 |    19.038462
  1100 |    17 |     1351.618845 |        0.026512 |        0.029397 |    10.881295
  1200 |    17 |     1611.468214 |        0.026798 |        0.029588 |    10.409253
  1300 |    17 |     1720.290931 |        0.029802 |        0.030613 |     2.720000
  1400 |    17 |     1655.611837 |        0.036502 |        0.037980 |     4.049641
  1500 |    17 |     1942.014119 |        0.034499 |        0.037599 |     8.984105
  1600 |    17 |     2216.626179 |        0.033379 |        0.039697 |    18.928572
  1700 |    17 |     2575.239758 |        0.036597 |        0.036907 |     0.846906
  1800 |    17 |     2835.977565 |        0.037193 |        0.037599 |     1.089744
  1900 |    17 |     2426.616806 |        0.045490 |        0.049400 |     8.595387
  2000 |    17 |     2955.596947 |        0.042510 |        0.044608 |     4.935502
  2100 |    17 |     2893.812009 |        0.049400 |        0.050116 |     1.447876
  2200 |    17 |     3095.187721 |        0.050902 |        0.051498 |     1.170960
  2300 |    17 |     3093.019880 |        0.055599 |        0.056314 |     1.286449
  2400 |    17 |     3650.317518 |        0.050998 |        0.051904 |     1.776531
  2500 |    17 |     3592.346135 |        0.055814 |        0.056791 |     1.751388
  2600 |    17 |     3966.745418 |        0.055599 |        0.056100 |     0.900515
  2700 |    17 |     3959.436036 |        0.059414 |        0.060296 |     1.484751
  2800 |    17 |     4016.543307 |        0.063205 |        0.064301 |     1.735194
  2900 |    17 |     4047.710752 |        0.067186 |        0.068593 |     2.093683
  3000 |    17 |     3281.094484 |        0.089383 |        0.090122 |     0.826887
   500 |    18 |      418.442120 |        0.019789 |        0.020909 |     5.662651
   600 |    18 |      576.591952 |        0.020909 |        0.021696 |     3.762828
   700 |    18 |      680.946444 |        0.022101 |        0.024104 |     9.061489
   800 |    18 |      858.309260 |        0.023699 |        0.025797 |     8.853119
   900 |    18 |     1145.955203 |        0.023198 |        0.024080 |     3.802672
  1000 |    18 |     1213.177250 |        0.025797 |        0.028896 |    12.014788
  1100 |    18 |     1409.921209 |        0.026917 |        0.030589 |    13.640389
  1200 |    18 |     1690.310939 |        0.028300 |        0.029707 |     4.970514
  1300 |    18 |     1887.245583 |        0.028801 |        0.031090 |     7.947020
  1400 |    18 |     1715.975770 |        0.036597 |        0.041699 |    13.941368
  1500 |    18 |     1994.936440 |        0.035095 |        0.041008 |    16.847826
  1600 |    18 |     2420.170115 |        0.033283 |        0.035000 |     5.157593
  1700 |    18 |     2660.130702 |        0.037098 |        0.037599 |     1.349614
  1800 |    18 |     2928.906823 |        0.037718 |        0.038004 |     0.758533
  1900 |    18 |     2667.039252 |        0.045085 |        0.047112 |     4.494976
  2000 |    18 |     3027.939845 |        0.042820 |        0.045896 |     7.182628
  2100 |    18 |     3007.515841 |        0.050211 |        0.051212 |     1.994302
  2200 |    18 |     3204.748104 |        0.051785 |        0.052595 |     1.565377
  2300 |    18 |     3220.238295 |        0.055599 |        0.056791 |     2.144082
  2400 |    18 |     3801.405226 |        0.052094 |        0.053191 |     2.105263
  2500 |    18 |     3776.810656 |        0.056696 |        0.057411 |     1.261564
  2600 |    18 |     4076.420025 |        0.056291 |        0.057507 |     2.160102
  2700 |    18 |     4132.110646 |        0.060010 |        0.061202 |     1.986492
  2800 |    18 |     4127.185029 |        0.063705 |        0.065494 |     2.806886
  2900 |    18 |     4145.943178 |        0.069094 |        0.070381 |     1.863354
  3000 |    18 |     3403.664871 |        0.091481 |        0.092483 |     1.094605
   500 |    19 |      437.361409 |        0.019813 |        0.021195 |     6.979543
   600 |    19 |      608.938810 |        0.020790 |        0.021601 |     3.899083
   700 |    19 |      737.862137 |        0.022197 |        0.023508 |     5.907626
   800 |    19 |      927.454586 |        0.023603 |        0.024819 |     5.151515
   900 |    19 |     1193.685600 |        0.023198 |        0.024605 |     6.063720
  1000 |    19 |     1277.692668 |        0.024295 |        0.029802 |    22.669283
  1100 |    19 |     1459.022161 |        0.028515 |        0.030398 |     6.605351
  1200 |    19 |     1754.775449 |        0.027990 |        0.030208 |     7.921636
  1300 |    19 |     1987.529029 |        0.028992 |        0.031400 |     8.305921
  1400 |    19 |     1837.327890 |        0.036883 |        0.040102 |     8.726567
  1500 |    19 |     2180.293195 |        0.035596 |        0.037694 |     5.894173
  1600 |    19 |     2690.090141 |        0.033593 |        0.035000 |     4.187367
  1700 |    19 |     2830.534073 |        0.037479 |        0.037694 |     0.572519
  1800 |    19 |     3096.752390 |        0.038195 |        0.038600 |     1.061174
  1900 |    19 |     2742.020234 |        0.043607 |        0.048900 |    12.137780
  2000 |    19 |     3079.275278 |        0.043321 |        0.048208 |    11.282333
  2100 |    19 |     3167.769331 |        0.050783 |        0.051498 |     1.408451
  2200 |    19 |     3344.183754 |        0.052881 |        0.053310 |     0.811542
  2300 |    19 |     3415.007751 |        0.056386 |        0.057292 |     1.606765
  2400 |    19 |     3920.764466 |        0.052404 |        0.053501 |     2.092812
  2500 |    19 |     3932.276758 |        0.057292 |        0.058103 |     1.414898
  2600 |    19 |     4243.475354 |        0.057888 |        0.058293 |     0.700165
  2700 |    19 |     4281.316141 |        0.061989 |        0.062799 |     1.307692
  2800 |    19 |     4397.903443 |        0.064993 |        0.065994 |     1.540719
  2900 |    19 |     4406.393287 |        0.069904 |        0.070596 |     0.989086
  3000 |    19 |     3507.069647 |        0.094199 |        0.094819 |     0.658061
   500 |    20 |      459.707597 |        0.020003 |        0.021195 |     5.959476
   600 |    20 |      614.361576 |        0.021577 |        0.022697 |     5.193370
   700 |    20 |      814.878575 |        0.021982 |        0.023484 |     6.832972
   800 |    20 |      960.691147 |        0.024605 |        0.025105 |     2.034884
   900 |    20 |     1236.487373 |        0.023293 |        0.024915 |     6.960082
  1000 |    20 |     1397.511624 |        0.025487 |        0.027299 |     7.109448
  1100 |    20 |     1551.601178 |        0.027299 |        0.030708 |    12.489083
  1200 |    20 |     1857.911513 |        0.027204 |        0.030494 |    12.094654
  1300 |    20 |     2091.031233 |        0.029206 |        0.031590 |     8.163265
  1400 |    20 |     1891.161332 |        0.036311 |        0.041986 |    15.627052
  1500 |    20 |     2174.046765 |        0.035882 |        0.041604 |    15.946844
  1600 |    20 |     2708.324740 |        0.033903 |        0.035501 |     4.711674
  1700 |    20 |     2930.957281 |        0.038004 |        0.038409 |     1.066499
  1800 |    20 |     3217.774935 |        0.038886 |        0.039101 |     0.551809
  1900 |    20 |     2922.880167 |        0.046396 |        0.048089 |     3.648510
  2000 |    20 |     3339.534961 |        0.042987 |        0.046015 |     7.043816
  2100 |    20 |     3293.906383 |        0.051308 |        0.052285 |     1.905204
  2200 |    20 |     3459.497489 |        0.053191 |        0.054002 |     1.523980
  2300 |    20 |     3542.684280 |        0.057602 |        0.058198 |     1.034768
  2400 |    20 |     4149.468059 |        0.053191 |        0.054002 |     1.523980
  2500 |    20 |     4076.712056 |        0.058699 |        0.059605 |     1.543461
  2600 |    20 |     4407.868124 |        0.059009 |        0.059795 |     1.333333
  2700 |    20 |     4480.989652 |        0.061798 |        0.063181 |     2.237654
  2800 |    20 |     4539.276242 |        0.066018 |        0.066781 |     1.155652
  2900 |    20 |     4517.641418 |        0.071287 |        0.072503 |     1.705686
  3000 |    20 |     3592.921800 |        0.096107 |        0.097013 |     0.942694
   500 |    21 |      473.544362 |        0.020695 |        0.021601 |     4.377880
   600 |    21 |      638.491679 |        0.021791 |        0.023103 |     6.017506
   700 |    21 |      810.618880 |        0.022817 |        0.023794 |     4.284222
   800 |    21 |      951.608762 |        0.024700 |        0.027108 |     9.749035
   900 |    21 |     1265.739601 |        0.023293 |        0.025606 |     9.928352
  1000 |    21 |     1363.492236 |        0.027609 |        0.029612 |     7.253886
  1100 |    21 |     1583.168493 |        0.029302 |        0.031114 |     6.183889
  1200 |    21 |     1892.717911 |        0.029206 |        0.031090 |     6.448979
  1300 |    21 |     2124.974692 |        0.030589 |        0.032496 |     6.235386
  1400 |    21 |     2004.940387 |        0.037503 |        0.039601 |     5.594406
  1500 |    21 |     2337.343478 |        0.036311 |        0.040889 |    12.606697
  1600 |    21 |     2866.214020 |        0.035477 |        0.036097 |     1.747312
  1700 |    21 |     3006.010505 |        0.038910 |        0.039387 |     1.225490
  1800 |    21 |     3326.023087 |        0.039196 |        0.039792 |     1.520681
  1900 |    21 |     3002.574785 |        0.047994 |        0.049186 |     2.483855
  2000 |    21 |     3472.355559 |        0.043893 |        0.046897 |     6.844107
  2100 |    21 |     3431.365889 |        0.051999 |        0.052595 |     1.146263
  2200 |    21 |     3567.073070 |        0.054383 |        0.055099 |     1.315213
  2300 |    21 |     3663.696140 |        0.057292 |        0.059199 |     3.329172
  2400 |    21 |     4290.714721 |        0.054097 |        0.054908 |     1.498457
  2500 |    21 |     4221.770024 |        0.059104 |        0.060296 |     2.016942
  2600 |    21 |     4524.519446 |        0.060415 |        0.061107 |     1.144436
  2700 |    21 |     4570.057927 |        0.063491 |        0.064397 |     1.426962
  2800 |    21 |     4756.617013 |        0.066304 |        0.067592 |     1.941748
  2900 |    21 |     4724.926283 |        0.071597 |        0.072503 |     1.265401
  3000 |    21 |     3671.291676 |        0.098896 |        0.099611 |     0.723240
   500 |    22 |      467.300200 |        0.021195 |        0.022507 |     6.186727
   600 |    22 |      686.647479 |        0.021291 |        0.022602 |     6.159015
   700 |    22 |      874.195397 |        0.022912 |        0.023818 |     3.954214
   800 |    22 |     1069.407367 |        0.023985 |        0.025201 |     5.069582
   900 |    22 |     1238.575187 |        0.025392 |        0.028610 |    12.676056
  1000 |    22 |     1457.936292 |        0.026202 |        0.030398 |    16.014559
  1100 |    22 |     1711.061090 |        0.027895 |        0.030494 |     9.316239
  1200 |    22 |     1961.722023 |        0.030303 |        0.031114 |     2.675059
  1300 |    22 |     2242.761537 |        0.031710 |        0.032306 |     1.879699
  1400 |    22 |     2002.229949 |        0.038004 |        0.042605 |    12.107904
  1500 |    22 |     2354.977003 |        0.037789 |        0.041485 |     9.779180
  1600 |    22 |     2987.120615 |        0.035405 |        0.036001 |     1.683502
  1700 |    22 |     3135.017649 |        0.039101 |        0.039387 |     0.731707
  1800 |    22 |     3132.722562 |        0.040412 |        0.044203 |     9.380531
  1900 |    22 |     3133.797931 |        0.048304 |        0.049400 |     2.270484
  2000 |    22 |     3613.664401 |        0.045800 |        0.047112 |     2.863092
  2100 |    22 |     3549.476413 |        0.052691 |        0.053596 |     1.719457
  2200 |    22 |     3723.699721 |        0.055289 |        0.055814 |     0.948685
  2300 |    22 |     3795.507568 |        0.058889 |        0.059915 |     1.740891
  2400 |    22 |     4427.683783 |        0.054693 |        0.055599 |     1.656495
  2500 |    22 |     4353.621227 |        0.060582 |        0.061798 |     2.007084
  2600 |    22 |     4657.369568 |        0.061703 |        0.062418 |     1.159196
  2700 |    22 |     4779.600401 |        0.064182 |        0.065112 |     1.448737
  2800 |    22 |     4957.807409 |        0.067115 |        0.067997 |     1.314387
  2900 |    22 |     4890.571597 |        0.072002 |        0.073504 |     2.086093
  3000 |    22 |     3790.081468 |        0.100493 |        0.101781 |     1.281139
   500 |    23 |      494.680100 |        0.020695 |        0.021911 |     5.875576
   600 |    23 |      636.428954 |        0.021410 |        0.023699 |    10.690423
   700 |    23 |      783.647796 |        0.024509 |        0.028706 |    17.120623
   800 |    23 |     1021.574658 |        0.024986 |        0.028491 |    14.026717
   900 |    23 |     1342.761921 |        0.024104 |        0.028086 |    16.518299
  1000 |    23 |     1531.717151 |        0.026512 |        0.029802 |    12.410072
  1100 |    23 |     1737.645003 |        0.028086 |        0.031185 |    11.035654
  1200 |    23 |     2090.167851 |        0.028491 |        0.031281 |     9.790795
  1300 |    23 |     2329.221751 |        0.029993 |        0.032592 |     8.664547
  1400 |    23 |     2206.171961 |        0.037503 |        0.039697 |     5.848697
  1500 |    23 |     2545.631317 |        0.036597 |        0.040317 |    10.162867
  1600 |    23 |     3121.437299 |        0.035787 |        0.036597 |     2.265157
  1700 |    23 |     3258.698243 |        0.039411 |        0.039816 |     1.028433
  1800 |    23 |     3068.225596 |        0.043297 |        0.047588 |     9.911894
  1900 |    23 |     3268.577434 |        0.048709 |        0.049591 |     1.811062
  2000 |    23 |     3692.442546 |        0.047994 |        0.048614 |     1.291605
  2100 |    23 |     3615.007404 |        0.053906 |        0.054789 |     1.636444
  2200 |    23 |     3849.608848 |        0.055981 |        0.056505 |     0.936968
  2300 |    23 |     3930.119428 |        0.059986 |        0.060511 |     0.874404
  2400 |    23 |     4571.441802 |        0.055599 |        0.056696 |     1.972556
  2500 |    23 |     4441.674032 |        0.061584 |        0.062680 |     1.780875
  2600 |    23 |     4771.291317 |        0.062490 |        0.063610 |     1.793209
  2700 |    23 |     4978.495453 |        0.065303 |        0.065804 |     0.766703
  2800 |    23 |     5092.988418 |        0.067806 |        0.069404 |     2.355837
  2900 |    23 |     5098.622636 |        0.073004 |        0.073695 |     0.947093
  3000 |    23 |     3858.803856 |        0.103712 |        0.104403 |     0.666667
   500 |    24 |      535.285138 |        0.021100 |        0.022006 |     4.293785
   600 |    24 |      729.917049 |        0.022101 |        0.023103 |     4.530745
   700 |    24 |      959.919685 |        0.023007 |        0.023818 |     3.523316
   800 |    24 |     1121.540123 |        0.025392 |        0.025892 |     1.971831
   900 |    24 |     1536.941944 |        0.023484 |        0.024199 |     3.045685
  1000 |    24 |     1675.625865 |        0.024891 |        0.028586 |    14.846744
  1100 |    24 |     1905.804045 |        0.026894 |        0.030088 |    11.879433
  1200 |    24 |     2263.517569 |        0.026512 |        0.030208 |    13.938848
  1300 |    24 |     2502.482571 |        0.029707 |        0.031710 |     6.741573
  1400 |    24 |     2265.734521 |        0.036597 |        0.041604 |    13.680781
  1500 |    24 |     2628.317215 |        0.035501 |        0.041389 |    16.588314
  1600 |    24 |     3176.280170 |        0.034499 |        0.037694 |     9.260539
  1700 |    24 |     3593.864798 |        0.037098 |        0.037599 |     1.349614
  1800 |    24 |     3915.471099 |        0.038195 |        0.038695 |     1.310861
  1900 |    24 |     3534.339690 |        0.043297 |        0.048304 |    11.563877
  2000 |    24 |     3997.108028 |        0.043702 |        0.046396 |     6.164757
  2100 |    24 |     3858.664956 |        0.052094 |        0.053787 |     3.249428
  2200 |    24 |     4013.872519 |        0.056100 |        0.056601 |     0.892478
  2300 |    24 |     4309.765598 |        0.056887 |        0.057602 |     1.257334
  2400 |    24 |     5143.657561 |        0.052190 |        0.052595 |     0.776610
  2500 |    24 |     4997.710688 |        0.057793 |        0.058198 |     0.701320
  2600 |    24 |     5468.160945 |        0.057292 |        0.058007 |     1.248439
  2700 |    24 |     5379.274486 |        0.061703 |        0.063086 |     2.241113
  2800 |    24 |     5538.186116 |        0.065184 |        0.066495 |     2.011704
  2900 |    24 |     5551.421302 |        0.067902 |        0.070286 |     3.511236
  3000 |    24 |     3969.942306 |        0.105810 |        0.106502 |     0.653448
   500 |    25 |      530.466276 |        0.021005 |        0.022197 |     5.675369
   600 |    25 |      765.618542 |        0.021696 |        0.023007 |     6.043956
   700 |    25 |      850.721144 |        0.024295 |        0.028801 |    18.547596
   800 |    25 |     1108.128242 |        0.025797 |        0.028205 |     9.334565
   900 |    25 |     1406.806759 |        0.024700 |        0.028610 |    15.830116
  1000 |    25 |     1642.373259 |        0.026798 |        0.029898 |    11.565836
  1100 |    25 |     1885.201983 |        0.030398 |        0.031304 |     2.980392
  1200 |    25 |     2210.977752 |        0.030208 |        0.031519 |     4.340963
  1300 |    25 |     2558.066882 |        0.031090 |        0.032091 |     3.220859
  1400 |    25 |     2337.866539 |        0.038218 |        0.041199 |     7.797879
  1500 |    25 |     2804.814634 |        0.037098 |        0.038791 |     4.562982
  1600 |    25 |     3418.931697 |        0.035691 |        0.036693 |     2.805611
  1700 |    25 |     3587.544516 |        0.038695 |        0.039196 |     1.293900
  1800 |    25 |     3866.548832 |        0.040102 |        0.040603 |     1.248514
  1900 |    25 |     3472.676337 |        0.048709 |        0.049806 |     2.251591
  2000 |    25 |     4033.479965 |        0.046015 |        0.048804 |     6.062176
  2100 |    25 |     3765.280045 |        0.056195 |        0.057197 |     1.781926
  2200 |    25 |     3936.261112 |        0.059295 |        0.060105 |     1.367109
  2300 |    25 |     4355.766103 |        0.058317 |        0.059295 |     1.676206
  2400 |    25 |     5119.086552 |        0.054312 |        0.055099 |     1.448639
  2500 |    25 |     5044.569695 |        0.059605 |        0.060391 |     1.320000
  2600 |    25 |     5493.027447 |        0.059605 |        0.060320 |     1.200000
  2700 |    25 |     5387.414863 |        0.064993 |        0.065804 |     1.247249
  2800 |    25 |     5523.281863 |        0.068188 |        0.068998 |     1.188811
  2900 |    25 |     5557.488194 |        0.072217 |        0.074196 |     2.740178
  3000 |    25 |     4051.440913 |        0.108004 |        0.108790 |     0.728477
   500 |    26 |      537.244781 |        0.022101 |        0.022912 |     3.667745
   600 |    26 |      691.324032 |        0.022984 |        0.026512 |    15.352697
   700 |    26 |      997.036892 |        0.023913 |        0.024986 |     4.486540
   800 |    26 |     1186.451855 |        0.025296 |        0.026703 |     5.560791
   900 |    26 |     1636.702626 |        0.024295 |        0.024915 |     2.551521
  1000 |    26 |     1745.865941 |        0.025082 |        0.030303 |    20.817490
  1100 |    26 |     1956.032790 |        0.028801 |        0.031519 |     9.437086
  1200 |    26 |     2352.123834 |        0.028014 |        0.031400 |    12.085107
  1300 |    26 |     2546.792223 |        0.031209 |        0.032592 |     4.430863
  1400 |    26 |     2392.989180 |        0.037909 |        0.042415 |    11.886792
  1500 |    26 |     2778.773335 |        0.038004 |        0.041890 |    10.225847
  1600 |    26 |     3529.380264 |        0.036383 |        0.036716 |     0.917431
  1700 |    26 |     3696.246631 |        0.039411 |        0.039697 |     0.725953
  1800 |    26 |     3632.775304 |        0.042582 |        0.045204 |     6.159015
  1900 |    26 |     3730.849368 |        0.048399 |        0.049281 |     1.822660
  2000 |    26 |     4221.562949 |        0.047207 |        0.048208 |     2.121212
  2100 |    26 |     3866.515598 |        0.056982 |        0.057793 |     1.422594
  2200 |    26 |     4031.519178 |        0.059700 |        0.060892 |     1.996805
  2300 |    26 |     4475.673997 |        0.059414 |        0.060201 |     1.324238
  2400 |    26 |     5257.396193 |        0.054812 |        0.055885 |     1.957373
  2500 |    26 |     5192.066478 |        0.060797 |        0.061393 |     0.980392
  2600 |    26 |     5632.615348 |        0.060582 |        0.061083 |     0.826446
  2700 |    26 |     5413.958868 |        0.066185 |        0.067401 |     1.837176
  2800 |    26 |     5656.638017 |        0.069308 |        0.070119 |     1.169591
  2900 |    26 |     5658.663683 |        0.074005 |        0.075293 |     1.739691
  3000 |    26 |     4117.968866 |        0.110197 |        0.111389 |     1.081783
   500 |    27 |      556.188560 |        0.021791 |        0.022888 |     5.032823
   600 |    27 |      709.289330 |        0.022912 |        0.028706 |    25.286160
   700 |    27 |      993.701752 |        0.024605 |        0.025582 |     3.972868
   800 |    27 |     1110.598308 |        0.027585 |        0.030303 |     9.853068
   900 |    27 |     1504.885880 |        0.024796 |        0.028515 |    15.000000
  1000 |    27 |     1736.547745 |        0.029683 |        0.030208 |     1.767068
  1100 |    27 |     2029.063725 |        0.029516 |        0.031400 |     6.381260
  1200 |    27 |     2410.985173 |        0.030398 |        0.031495 |     3.607843
  1300 |    27 |     2731.714871 |        0.030208 |        0.032902 |     8.918706
  1400 |    27 |     2545.979094 |        0.038409 |        0.040007 |     4.158907
  1500 |    27 |     3016.150936 |        0.037503 |        0.038695 |     3.178640
  1600 |    27 |     3636.812011 |        0.036502 |        0.037217 |     1.959504
  1700 |    27 |     3664.661690 |        0.039291 |        0.041795 |     6.371359
  1800 |    27 |     3534.590716 |        0.043511 |        0.048900 |    12.383562
  1900 |    27 |     3832.057926 |        0.049186 |        0.049710 |     1.066408
  2000 |    27 |     4325.482750 |        0.047898 |        0.048995 |     2.289696
  2100 |    27 |     3981.598343 |        0.058007 |        0.058699 |     1.191944
  2200 |    27 |     4141.682917 |        0.061297 |        0.061893 |     0.972384
  2300 |    27 |     4510.408276 |        0.059605 |        0.060916 |     2.200000
  2400 |    27 |     5381.453554 |        0.055695 |        0.056505 |     1.455480
  2500 |    27 |     5288.098202 |        0.061512 |        0.062490 |     1.589147
  2600 |    27 |     5737.514807 |        0.061488 |        0.062084 |     0.969368
  2700 |    27 |     5723.369974 |        0.066710 |        0.067401 |     1.036455
  2800 |    27 |     5849.881283 |        0.070095 |        0.070882 |     1.122449
  2900 |    27 |     5808.258556 |        0.075412 |        0.076199 |     1.043313
  3000 |    27 |     4189.216961 |        0.112295 |        0.113487 |     1.061571
   500 |    28 |      572.390677 |        0.021482 |        0.022888 |     6.548280
   600 |    28 |      828.408170 |        0.022697 |        0.023890 |     5.252101
   700 |    28 |     1043.395297 |        0.024080 |        0.025487 |     5.841584
   800 |    28 |     1163.121810 |        0.027800 |        0.030708 |    10.463121
   900 |    28 |     1711.071702 |        0.024199 |        0.025296 |     4.532020
  1000 |    28 |     1823.896416 |        0.026894 |        0.030518 |    13.475178
  1100 |    28 |     2009.627010 |        0.029087 |        0.031900 |     9.672132
  1200 |    28 |     2519.476486 |        0.029898 |        0.031281 |     4.625199
  1300 |    28 |     2814.465739 |        0.030398 |        0.032997 |     8.549020
  1400 |    28 |     2517.700018 |        0.039411 |        0.043297 |     9.860859
  1500 |    28 |     3031.887419 |        0.037503 |        0.041604 |    10.934520
  1600 |    28 |     3654.143910 |        0.036812 |        0.037694 |     2.396373
  1700 |    28 |     3525.734251 |        0.041103 |        0.045204 |     9.976798
  1800 |    28 |     3640.730174 |        0.041413 |        0.049186 |    18.767990
  1900 |    28 |     3964.125477 |        0.049186 |        0.049806 |     1.260301
  2000 |    28 |     4466.711391 |        0.048494 |        0.049114 |     1.278269
  2100 |    28 |     4093.478618 |        0.058603 |        0.059199 |     1.017087
  2200 |    28 |     4213.180651 |        0.062394 |        0.063181 |     1.260986
  2300 |    28 |     4744.392150 |        0.059700 |        0.061321 |     2.715655
  2400 |    28 |     5529.684650 |        0.056386 |        0.057316 |     1.649049
  2500 |    28 |     5426.915982 |        0.062704 |        0.063205 |     0.798479
  2600 |    28 |     5921.311820 |        0.061893 |        0.062799 |     1.463790
  2700 |    28 |     5857.466666 |        0.067401 |        0.068498 |     1.627167
  2800 |    28 |     5956.627669 |        0.071216 |        0.071812 |     0.836960
  2900 |    28 |     6006.176014 |        0.075793 |        0.076604 |     1.069519
  3000 |    28 |     4270.671834 |        0.113487 |        0.115490 |     1.764706
   500 |    29 |      632.737846 |        0.021195 |        0.022507 |     6.186727
   600 |    29 |      832.735553 |        0.022507 |        0.024104 |     7.097457
   700 |    29 |     1070.181313 |        0.023007 |        0.025511 |    10.880829
   800 |    29 |     1223.130914 |        0.027108 |        0.030589 |    12.840809
   900 |    29 |     1731.618749 |        0.024891 |        0.025797 |     3.639847
  1000 |    29 |     1851.978895 |        0.026798 |        0.030088 |    12.277580
  1100 |    29 |     2162.597476 |        0.030994 |        0.031614 |     2.000000
  1200 |    29 |     2585.865177 |        0.029397 |        0.031996 |     8.840227
  1300 |    29 |     2713.657124 |        0.032592 |        0.035501 |     8.924652
  1400 |    29 |     2666.215354 |        0.038815 |        0.042200 |     8.722359
  1500 |    29 |     3197.709256 |        0.038004 |        0.039697 |     4.454203
  1600 |    29 |     3841.675715 |        0.037289 |        0.037789 |     1.342711
  1700 |    29 |     3407.498427 |        0.041890 |        0.048399 |    15.537848
  1800 |    29 |     3789.836842 |        0.043297 |        0.048995 |    13.160793
  1900 |    29 |     4033.780829 |        0.050020 |        0.050783 |     1.525262
  2000 |    29 |     4546.311411 |        0.048900 |        0.049400 |     1.023891
  2100 |    29 |     4107.212634 |        0.060487 |        0.060797 |     0.512416
  2200 |    29 |     4294.656437 |        0.063396 |        0.064111 |     1.128244
  2300 |    29 |     4844.020073 |        0.061297 |        0.061893 |     0.972384
  2400 |    29 |     5651.136228 |        0.057197 |        0.057912 |     1.250521
  2500 |    29 |     5543.952873 |        0.063491 |        0.064206 |     1.126549
  2600 |    29 |     6027.169048 |        0.062013 |        0.063419 |     2.268358
  2700 |    29 |     6026.039632 |        0.067902 |        0.068498 |     0.877809
  2800 |    29 |     6186.927292 |        0.071597 |        0.072098 |     0.699301
  2900 |    29 |     6186.942842 |        0.074005 |        0.077605 |     4.864691
  3000 |    29 |     4327.045995 |        0.116897 |        0.117683 |     0.673057
   500 |    30 |      657.498653 |        0.021291 |        0.022411 |     5.263158
   600 |    30 |      845.789575 |        0.023508 |        0.024819 |     5.578094
   700 |    30 |     1136.836766 |        0.023484 |        0.024986 |     6.395939
   800 |    30 |     1228.968779 |        0.027800 |        0.031281 |    12.521441
   900 |    30 |     1785.256603 |        0.025201 |        0.026083 |     3.500473
  1000 |    30 |     1940.074354 |        0.027514 |        0.030708 |    11.611785
  1100 |    30 |     2256.412756 |        0.029111 |        0.031614 |     8.599508
  1200 |    30 |     2650.272307 |        0.030994 |        0.031805 |     2.615385
  1300 |    30 |     2850.581292 |        0.032592 |        0.033307 |     2.194587
