   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2200 |    15 |     4854.713538 |        0.028772 |        0.028876 |     0.361887
  2300 |    15 |     5214.307593 |        0.029304 |        0.029424 |     0.409344
  2400 |    15 |     5295.434812 |        0.031396 |        0.031504 |     0.344099
  2500 |    15 |     5383.406347 |        0.033516 |        0.033672 |     0.465160
  2600 |    15 |     6286.352919 |        0.031008 |        0.031176 |     0.541830
  2700 |    15 |     5584.977989 |        0.037740 |        0.037856 |     0.307480
  2800 |    15 |     5918.310764 |        0.038228 |        0.038408 |     0.471167
  2900 |    15 |     6290.701000 |        0.038560 |        0.038748 |     0.487397
  3000 |    15 |     6077.057941 |        0.042816 |        0.042904 |     0.205772
   500 |    16 |      649.798890 |        0.011792 |        0.011876 |     0.710811
   600 |    16 |      921.544884 |        0.011944 |        0.012096 |     1.274094
   700 |    16 |     1133.900050 |        0.013292 |        0.013404 |     0.842197
   800 |    16 |     1496.369006 |        0.013160 |        0.013236 |     0.577478
   900 |    16 |     1707.359015 |        0.014572 |        0.014704 |     0.904989
  1000 |    16 |     2113.802467 |        0.014540 |        0.014672 |     0.908264
  1100 |    16 |     2553.916896 |        0.014564 |        0.014680 |     0.796777
  1200 |    16 |     2839.700861 |        0.015564 |        0.015676 |     0.719252
  1300 |    16 |     2975.623267 |        0.017436 |        0.017592 |     0.895213
  1400 |    16 |     3441.587199 |        0.017480 |        0.017616 |     0.777878
  1500 |    16 |     3684.363988 |        0.018780 |        0.018920 |     0.746846
  1600 |    16 |     3924.129914 |        0.020140 |        0.020216 |     0.377338
  1700 |    16 |     4341.796501 |        0.020396 |        0.020572 |     0.863014
  1800 |    16 |     4575.505960 |        0.021788 |        0.021932 |     0.660831
  1900 |    16 |     4848.831387 |        0.022860 |        0.023044 |     0.805026
  2000 |    16 |     5039.580394 |        0.024484 |        0.024604 |     0.489928
  2100 |    16 |     5215.021651 |        0.026056 |        0.026184 |     0.491111
  2200 |    16 |     5424.366044 |        0.027504 |        0.027628 |     0.450356
  2300 |    16 |     5862.425915 |        0.027836 |        0.027940 |     0.373387
  2400 |    16 |     5938.756296 |        0.029988 |        0.030064 |     0.253421
  2500 |    16 |     6077.809422 |        0.031776 |        0.031860 |     0.264367
  2600 |    16 |     7029.311271 |        0.029624 |        0.029788 |     0.553942
  2700 |    16 |     6264.509364 |        0.035964 |        0.036048 |     0.234100
  2800 |    16 |     6703.853074 |        0.036128 |        0.036248 |     0.332025
  2900 |    16 |     7019.888927 |        0.036892 |        0.037128 |     0.639699
  3000 |    16 |     6867.645707 |        0.040492 |        0.040592 |     0.247021
   500 |    17 |      585.427645 |        0.013980 |        0.014072 |     0.659525
   600 |    17 |      797.114839 |        0.014824 |        0.014904 |     0.539040
   700 |    17 |      903.306101 |        0.017516 |        0.017916 |     2.284183
   800 |    17 |     1115.164691 |        0.018680 |        0.018932 |     1.348117
   900 |    17 |     1308.866515 |        0.020112 |        0.020420 |     1.530896
  1000 |    17 |     2035.039963 |        0.016156 |        0.016212 |     0.348183
  1100 |    17 |     2467.922552 |        0.016076 |        0.016172 |     0.597866
  1200 |    17 |     2707.731304 |        0.017436 |        0.017540 |     0.596097
  1300 |    17 |     2901.000704 |        0.019148 |        0.019192 |     0.228597
  1400 |    17 |     3319.289835 |        0.019376 |        0.019456 |     0.412401
  1500 |    17 |     3512.432115 |        0.021016 |        0.021120 |     0.494554
  1600 |    17 |     3695.484315 |        0.022724 |        0.022804 |     0.351642
  1700 |    17 |     4077.024157 |        0.023196 |        0.023432 |     1.017401
  1800 |    17 |     4314.024964 |        0.024596 |        0.024736 |     0.569486
  1900 |    17 |     4436.242251 |        0.026724 |        0.026852 |     0.480230
  2000 |    17 |     4662.293561 |        0.028116 |        0.028244 |     0.454464
  2100 |    17 |     4815.608598 |        0.030008 |        0.030212 |     0.680306
  2200 |    17 |     5010.728413 |        0.031724 |        0.031868 |     0.453860
  2300 |    17 |     5376.210124 |        0.032316 |        0.032436 |     0.371769
  2400 |    17 |     5774.695695 |        0.032812 |        0.032888 |     0.231041
  2500 |    17 |     5503.686177 |        0.037344 |        0.037452 |     0.289293
  2600 |    17 |     6201.092530 |        0.035780 |        0.035968 |     0.525266
  2700 |    17 |     6192.021488 |        0.038708 |        0.038840 |     0.340691
  2800 |    17 |     6637.780873 |        0.038872 |        0.038952 |     0.206524
  2900 |    17 |     6446.095520 |        0.042816 |        0.043032 |     0.504642
  3000 |    17 |     6154.697725 |        0.048120 |        0.048220 |     0.207863
   500 |    18 |      630.415649 |        0.013760 |        0.013864 |     0.755340
   600 |    18 |      828.123336 |        0.014844 |        0.015160 |     2.128167
   700 |    18 |      958.303359 |        0.017672 |        0.017872 |     1.130950
   800 |    18 |     1175.013208 |        0.018856 |        0.019064 |     1.102407
   900 |    18 |     1396.413875 |        0.020048 |        0.020316 |     1.336963
  1000 |    18 |     2147.100530 |        0.016228 |        0.016300 |     0.444200
  1100 |    18 |     2644.196112 |        0.015880 |        0.016016 |     0.856255
  1200 |    18 |     2810.154625 |        0.017784 |        0.017900 |     0.651459
  1300 |    18 |     3086.555081 |        0.019032 |        0.019128 |     0.505006
  1400 |    18 |     3472.501493 |        0.019592 |        0.019748 |     0.797657
  1500 |    18 |     3704.606932 |        0.021084 |        0.021260 |     0.835741
  1600 |    18 |     3946.648693 |        0.022532 |        0.022660 |     0.567919
  1700 |    18 |     4335.034363 |        0.023136 |        0.023408 |     1.175419
  1800 |    18 |     4520.287523 |        0.024984 |        0.025084 |     0.400352
  1900 |    18 |     4711.178933 |        0.026628 |        0.026824 |     0.735880
  2000 |    18 |     4912.743517 |        0.028324 |        0.028492 |     0.593175
  2100 |    18 |     5130.478138 |        0.029952 |        0.030064 |     0.373747
  2200 |    18 |     5304.127988 |        0.031816 |        0.031936 |     0.377025
  2300 |    18 |     5731.980859 |        0.032208 |        0.032280 |     0.223809
  2400 |    18 |     6095.787986 |        0.032896 |        0.033060 |     0.498276
  2500 |    18 |     5831.016258 |        0.037348 |        0.037472 |     0.331653
  2600 |    18 |     6557.018656 |        0.035960 |        0.036088 |     0.355850
  2700 |    18 |     6572.864482 |        0.038692 |        0.038820 |     0.331206
  2800 |    18 |     7022.664200 |        0.038800 |        0.039068 |     0.690811
  2900 |    18 |     6846.785014 |        0.042824 |        0.042948 |     0.289680
  3000 |    18 |     6526.832514 |        0.048120 |        0.048232 |     0.232637
   500 |    19 |      663.665579 |        0.013836 |        0.013928 |     0.666388
   600 |    19 |      884.492942 |        0.014936 |        0.015048 |     0.749498
   700 |    19 |     1012.681857 |        0.017604 |        0.017912 |     1.749003
   800 |    19 |     1244.609903 |        0.018704 |        0.019024 |     1.709870
   900 |    19 |     1855.188561 |        0.016016 |        0.016144 |     0.797804
  1000 |    19 |     2248.705656 |        0.016360 |        0.016460 |     0.611394
  1100 |    19 |     2805.628730 |        0.015848 |        0.015940 |     0.580610
  1200 |    19 |     2970.912790 |        0.017724 |        0.017920 |     1.105565
  1300 |    19 |     3269.833874 |        0.018972 |        0.019104 |     0.696088
  1400 |    19 |     3670.826132 |        0.019648 |        0.019756 |     0.548893
  1500 |    19 |     3959.914385 |        0.020928 |        0.020992 |     0.306170
  1600 |    19 |     4166.771818 |        0.022632 |        0.022724 |     0.405745
  1700 |    19 |     4553.166715 |        0.023328 |        0.023452 |     0.531775
  1800 |    19 |     4752.271950 |        0.025104 |        0.025200 |     0.382857
  1900 |    19 |     4992.956114 |        0.026576 |        0.026732 |     0.587332
  2000 |    19 |     5195.116749 |        0.028376 |        0.028464 |     0.309827
  2100 |    19 |     5397.403632 |        0.029968 |        0.030236 |     0.894405
  2200 |    19 |     5591.458435 |        0.031864 |        0.032008 |     0.451864
  2300 |    19 |     6042.858068 |        0.032292 |        0.032384 |     0.284946
  2400 |    19 |     6424.241995 |        0.033016 |        0.033148 |     0.399427
  2500 |    19 |     6166.488574 |        0.037384 |        0.037472 |     0.235670
  2600 |    19 |     6904.454664 |        0.036024 |        0.036220 |     0.543945
  2700 |    19 |     6942.641811 |        0.038716 |        0.038844 |     0.330519
  2800 |    19 |     7403.005741 |        0.039004 |        0.039160 |     0.399712
  2900 |    19 |     7216.816977 |        0.042932 |        0.043100 |     0.391776
  3000 |    19 |     6892.911808 |        0.048128 |        0.048224 |     0.198927
   500 |    20 |      695.353953 |        0.013852 |        0.014000 |     1.069023
   600 |    20 |      928.679463 |        0.015012 |        0.015080 |     0.454122
   700 |    20 |     1063.436704 |        0.017748 |        0.017964 |     1.217413
   800 |    20 |     1303.466255 |        0.019016 |        0.019124 |     0.567136
   900 |    20 |     1972.744362 |        0.015916 |        0.016000 |     0.528977
  1000 |    20 |     2377.659591 |        0.016320 |        0.016412 |     0.562670
  1100 |    20 |     2953.202617 |        0.015864 |        0.015960 |     0.604680
  1200 |    20 |     3152.362345 |        0.017688 |        0.017808 |     0.678166
  1300 |    20 |     3436.346411 |        0.018980 |        0.019136 |     0.821410
  1400 |    20 |     3878.894896 |        0.019604 |        0.019696 |     0.469363
  1500 |    20 |     4114.969167 |        0.021160 |        0.021300 |     0.662846
  1600 |    20 |     4382.629201 |        0.022704 |        0.022764 |     0.264991
  1700 |    20 |     4819.933878 |        0.023112 |        0.023408 |     1.281421
  1800 |    20 |     5004.562124 |        0.025104 |        0.025236 |     0.526058
  1900 |    20 |     5254.865096 |        0.026680 |        0.026764 |     0.314863
  2000 |    20 |     5474.790035 |        0.028372 |        0.028480 |     0.380775
  2100 |    20 |     5712.026627 |        0.029972 |        0.030084 |     0.373498
  2200 |    20 |     5888.668369 |        0.031912 |        0.032028 |     0.363634
  2300 |    20 |     6365.468937 |        0.032196 |        0.032388 |     0.597046
  2400 |    20 |     6761.870557 |        0.033016 |        0.033188 |     0.520722
  2500 |    20 |     6492.217888 |        0.037452 |        0.037536 |     0.224798
  2600 |    20 |     7260.952852 |        0.036116 |        0.036312 |     0.543075
  2700 |    20 |     7317.229125 |        0.038728 |        0.038836 |     0.278472
  2800 |    20 |     7813.622787 |        0.038972 |        0.039120 |     0.379966
  2900 |    20 |     7609.997898 |        0.042920 |        0.043076 |     0.363240
  3000 |    20 |     7265.176914 |        0.048188 |        0.048300 |     0.232308
   500 |    21 |      733.774905 |        0.013868 |        0.013940 |     0.519791
   600 |    21 |      965.194714 |        0.014920 |        0.015212 |     1.957529
   700 |    21 |     1111.734573 |        0.017816 |        0.018076 |     1.459503
   800 |    21 |     1799.739955 |        0.014464 |        0.014548 |     0.580789
   900 |    21 |     2066.770387 |        0.015928 |        0.016032 |     0.653702
  1000 |    21 |     2516.281811 |        0.016176 |        0.016292 |     0.717378
  1100 |    21 |     3102.584934 |        0.015868 |        0.015984 |     0.730116
  1200 |    21 |     3333.941969 |        0.017604 |        0.017708 |     0.590407
  1300 |    21 |     3602.429793 |        0.019164 |        0.019216 |     0.271174
  1400 |    21 |     4062.257239 |        0.019556 |        0.019740 |     0.941033
  1500 |    21 |     4334.609168 |        0.021124 |        0.021292 |     0.795358
  1600 |    21 |     4622.109451 |        0.022580 |        0.022712 |     0.584863
  1700 |    21 |     5045.993312 |        0.023184 |        0.023484 |     1.294309
  1800 |    21 |     5261.630367 |        0.025080 |        0.025240 |     0.637964
  1900 |    21 |     5499.854723 |        0.026784 |        0.026900 |     0.432557
  2000 |    21 |     5765.320683 |        0.028240 |        0.028404 |     0.581089
  2100 |    21 |     5992.862282 |        0.030032 |        0.030168 |     0.452761
  2200 |    21 |     6169.318887 |        0.031996 |        0.032084 |     0.275357
  2300 |    21 |     6673.823167 |        0.032192 |        0.032488 |     0.919401
  2400 |    21 |     7096.964951 |        0.033068 |        0.033252 |     0.556519
  2500 |    21 |     6789.931908 |        0.037636 |        0.037712 |     0.202419
  2600 |    21 |     7645.008540 |        0.036096 |        0.036248 |     0.420558
  2700 |    21 |     7637.193355 |        0.038956 |        0.039124 |     0.431282
  2800 |    21 |     8179.175590 |        0.039144 |        0.039276 |     0.337373
  2900 |    21 |     7984.766961 |        0.043012 |        0.043176 |     0.381086
  3000 |    21 |     8273.983309 |        0.044420 |        0.044592 |     0.387038
   500 |    22 |      760.812145 |        0.014016 |        0.014104 |     0.627259
   600 |    22 |     1031.302371 |        0.014780 |        0.015024 |     1.652195
   700 |    22 |     1152.737709 |        0.018024 |        0.018212 |     1.042722
   800 |    22 |     1914.505005 |        0.014280 |        0.014360 |     0.559577
   900 |    22 |     2118.163428 |        0.016344 |        0.016432 |     0.539056
  1000 |    22 |     2647.839815 |        0.016044 |        0.016220 |     1.097102
  1100 |    22 |     3213.671655 |        0.016000 |        0.016160 |     1.000012
  1200 |    22 |     3506.251447 |        0.017556 |        0.017648 |     0.524121
  1300 |    22 |     3735.519711 |        0.019268 |        0.019408 |     0.725990
  1400 |    22 |     4314.726834 |        0.019428 |        0.019520 |     0.474579
  1500 |    22 |     4557.010522 |        0.021152 |        0.021236 |     0.397150
  1600 |    22 |     4824.701775 |        0.022712 |        0.022792 |     0.352650
  1700 |    22 |     5211.203752 |        0.023532 |        0.023800 |     1.139017
  1800 |    22 |     5546.819066 |        0.024924 |        0.025088 |     0.657649
  1900 |    22 |     5728.854322 |        0.026980 |        0.027096 |     0.430106
  2000 |    22 |     6051.924608 |        0.028320 |        0.028404 |     0.296629
  2100 |    22 |     6212.910028 |        0.030276 |        0.030520 |     0.805941
  2200 |    22 |     6503.444673 |        0.031860 |        0.032012 |     0.477062
  2300 |    22 |     6972.530403 |        0.032516 |        0.032596 |     0.245748
  2400 |    22 |     7420.298553 |        0.033300 |        0.033364 |     0.191858
  2500 |    22 |     7097.214058 |        0.037652 |        0.037844 |     0.510037
  2600 |    22 |     8046.504895 |        0.035960 |        0.036120 |     0.444942
  2700 |    22 |     7971.416637 |        0.039108 |        0.039300 |     0.491525
  2800 |    22 |     8604.291046 |        0.039036 |        0.039132 |     0.245737
  2900 |    22 |     8337.194216 |        0.043168 |        0.043348 |     0.416816
  3000 |    22 |     8669.106432 |        0.044416 |        0.044640 |     0.504074
   500 |    23 |      788.210515 |        0.014116 |        0.014244 |     0.906512
   600 |    23 |     1076.092170 |        0.014916 |        0.015060 |     0.966546
   700 |    23 |     1200.769743 |        0.018000 |        0.018336 |     1.867834
   800 |    23 |     1998.778886 |        0.014344 |        0.014404 |     0.418133
   900 |    23 |     2230.448976 |        0.016252 |        0.016340 |     0.539810
  1000 |    23 |     2769.661605 |        0.016140 |        0.016248 |     0.668198
  1100 |    23 |     3371.154486 |        0.016068 |        0.016144 |     0.472961
  1200 |    23 |     3664.663760 |        0.017512 |        0.017692 |     1.028537
  1300 |    23 |     3899.535399 |        0.019328 |        0.019480 |     0.786377
  1400 |    23 |     4487.800919 |        0.019512 |        0.019660 |     0.758921
  1500 |    23 |     4677.303867 |        0.021460 |        0.021640 |     0.839322
  1600 |    23 |     5079.978033 |        0.022536 |        0.022668 |     0.586830
  1700 |    23 |     5497.974549 |        0.023460 |        0.023620 |     0.681223
  1800 |    23 |     5787.659809 |        0.025084 |        0.025168 |     0.334895
  1900 |    23 |     6034.258713 |        0.026736 |        0.026928 |     0.718277
  2000 |    23 |     6343.296182 |        0.028276 |        0.028360 |     0.296431
  2100 |    23 |     6497.176867 |        0.030392 |        0.030488 |     0.315629
  2200 |    23 |     6794.613495 |        0.031884 |        0.032048 |     0.514675
  2300 |    23 |     7276.629034 |        0.032592 |        0.032676 |     0.257748
  2400 |    23 |     7814.909661 |        0.033004 |        0.033128 |     0.376436
  2500 |    23 |     7440.145759 |        0.037652 |        0.037792 |     0.372016
  2600 |    23 |     8417.542137 |        0.036020 |        0.036128 |     0.299926
  2700 |    23 |     8356.047226 |        0.039052 |        0.039264 |     0.542786
  2800 |    23 |     8999.695556 |        0.039108 |        0.039192 |     0.214803
  2900 |    23 |     9018.845577 |        0.041864 |        0.041944 |     0.191319
  3000 |    23 |     9097.541269 |        0.044380 |        0.044508 |     0.288757
   500 |    24 |      827.896124 |        0.014084 |        0.014172 |     0.624223
   600 |    24 |     1126.789889 |        0.014704 |        0.015012 |     2.096503
   700 |    24 |     1637.512354 |        0.013968 |        0.014036 |     0.488065
   800 |    24 |     2132.170537 |        0.013960 |        0.014092 |     0.946002
   900 |    24 |     2408.397028 |        0.015672 |        0.015796 |     0.791557
  1000 |    24 |     2981.647399 |        0.015676 |        0.015748 |     0.461032
  1100 |    24 |     3581.311300 |        0.015808 |        0.015872 |     0.405335
  1200 |    24 |     3909.950406 |        0.017180 |        0.017280 |     0.582215
  1300 |    24 |     4180.613098 |        0.018884 |        0.019008 |     0.656921
  1400 |    24 |     4788.427043 |        0.019032 |        0.019216 |     0.966950
  1500 |    24 |     5052.427200 |        0.020736 |        0.020876 |     0.675500
  1600 |    24 |     5499.376457 |        0.021728 |        0.021856 |     0.588074
  1700 |    24 |     5936.916819 |        0.022648 |        0.022904 |     1.130018
  1800 |    24 |     6299.883486 |        0.023988 |        0.024168 |     0.750087
  1900 |    24 |     6557.789272 |        0.025708 |        0.025856 |     0.576008
  2000 |    24 |     6848.857789 |        0.027336 |        0.027428 |     0.336606
  2100 |    24 |     7067.847470 |        0.029196 |        0.029312 |     0.397461
  2200 |    24 |     7325.181769 |        0.030928 |        0.031048 |     0.388454
  2300 |    24 |     7877.131379 |        0.031420 |        0.031528 |     0.344431
  2400 |    24 |     8454.870828 |        0.031932 |        0.032032 |     0.313240
  2500 |    24 |     8097.269738 |        0.036132 |        0.036220 |     0.243837
  2600 |    24 |     9090.957951 |        0.034816 |        0.034920 |     0.298528
  2700 |    24 |     9041.695730 |        0.037664 |        0.037900 |     0.627080
  2800 |    24 |     9761.481638 |        0.037544 |        0.037748 |     0.543254
  2900 |    24 |     9766.226866 |        0.040200 |        0.040476 |     0.686674
  3000 |    24 |     9808.199230 |        0.043008 |        0.043092 |     0.195758
   500 |    25 |      860.125024 |        0.014096 |        0.014196 |     0.708264
   600 |    25 |     1173.031304 |        0.014932 |        0.015008 |     0.508950
   700 |    25 |     1537.551763 |        0.015504 |        0.015616 |     0.722035
   800 |    25 |     2043.209993 |        0.015260 |        0.015336 |     0.498004
   900 |    25 |     2285.657891 |        0.017276 |        0.017360 |     0.486253
  1000 |    25 |     2826.452098 |        0.017244 |        0.017344 |     0.580051
  1100 |    25 |     3430.578046 |        0.017124 |        0.017256 |     0.771214
  1200 |    25 |     3690.149274 |        0.018900 |        0.019124 |     1.185584
  1300 |    25 |     3946.145658 |        0.020864 |        0.020972 |     0.516904
  1400 |    25 |     4492.118943 |        0.021188 |        0.021404 |     1.018874
  1500 |    25 |     4713.888942 |        0.023272 |        0.023352 |     0.343362
  1600 |    25 |     5053.941455 |        0.024628 |        0.024856 |     0.925723
  1700 |    25 |     5487.590148 |        0.025616 |        0.025800 |     0.716955
  1800 |    25 |     5726.279345 |        0.027536 |        0.027652 |     0.420745
  1900 |    25 |     5962.087939 |        0.029556 |        0.029656 |     0.337791
  2000 |    25 |     6218.771559 |        0.031336 |        0.031496 |     0.510598
  2100 |    25 |     6390.339194 |        0.033700 |        0.033820 |     0.356501
  2200 |    25 |     6620.285448 |        0.035668 |        0.035808 |     0.392186
  2300 |    25 |     7158.159288 |        0.036060 |        0.036196 |     0.377074
  2400 |    25 |     7499.701646 |        0.037556 |        0.037624 |     0.180530
  2500 |    25 |     7250.295618 |        0.042108 |        0.042236 |     0.304336
  2600 |    25 |     8023.502093 |        0.041168 |        0.041256 |     0.214009
  2700 |    25 |     7971.864170 |        0.044536 |        0.044832 |     0.664994
  2800 |    25 |     8579.921875 |        0.044524 |        0.044764 |     0.539249
  2900 |    25 |     8346.509346 |        0.049204 |        0.049348 |     0.293002
  3000 |    25 |     8517.409390 |        0.051624 |        0.051772 |     0.286482
   500 |    26 |      898.637456 |        0.014112 |        0.014188 |     0.539841
   600 |    26 |     1221.378308 |        0.014912 |        0.015036 |     0.831897
   700 |    26 |     1623.524298 |        0.015228 |        0.015384 |     1.023791
   800 |    26 |     2102.473402 |        0.015428 |        0.015524 |     0.622978
   900 |    26 |     2368.996506 |        0.017324 |        0.017444 |     0.693496
  1000 |    26 |     2948.630278 |        0.017144 |        0.017272 |     0.746406
  1100 |    26 |     3572.961585 |        0.017124 |        0.017252 |     0.747275
  1200 |    26 |     3821.651315 |        0.018932 |        0.019228 |     1.562362
  1300 |    26 |     4121.610630 |        0.020788 |        0.020900 |     0.538506
  1400 |    26 |     4736.324079 |        0.020988 |        0.021096 |     0.513849
  1500 |    26 |     4950.903852 |        0.022984 |        0.023120 |     0.591596
  1600 |    26 |     5241.484279 |        0.024760 |        0.024896 |     0.549165
  1700 |    26 |     5723.608326 |        0.025624 |        0.025712 |     0.343103
  1800 |    26 |     5972.281108 |        0.027536 |        0.027656 |     0.436303
  1900 |    26 |     6209.124249 |        0.029448 |        0.029640 |     0.652127
  2000 |    26 |     6473.248242 |        0.031372 |        0.031496 |     0.395424
  2100 |    26 |     6648.566666 |        0.033676 |        0.033812 |     0.404323
  2200 |    26 |     6902.426418 |        0.035592 |        0.035728 |     0.382556
  2300 |    26 |     7428.746973 |        0.036048 |        0.036304 |     0.709964
  2400 |    26 |     7804.829414 |        0.037532 |        0.037624 |     0.245163
  2500 |    26 |     7548.758698 |        0.042104 |        0.042208 |     0.246855
  2600 |    26 |     8326.144709 |        0.041212 |        0.041404 |     0.465524
  2700 |    26 |     8289.736739 |        0.044712 |        0.044812 |     0.224125
  2800 |    26 |     8913.110088 |        0.044664 |        0.044856 |     0.429963
  2900 |    26 |     8661.132625 |        0.049288 |        0.049460 |     0.349189
  3000 |    26 |     8861.532258 |        0.051612 |        0.051760 |     0.286548
   500 |    27 |      925.574503 |        0.014160 |        0.014276 |     0.819510
   600 |    27 |     1267.251375 |        0.014864 |        0.015000 |     0.916040
   700 |    27 |     1683.371570 |        0.015292 |        0.015396 |     0.680894
   800 |    27 |     2206.266957 |        0.015280 |        0.015360 |     0.522954
   900 |    27 |     2470.357597 |        0.017280 |        0.017352 |     0.417156
  1000 |    27 |     3049.784565 |        0.017256 |        0.017376 |     0.694062
  1100 |    27 |     3727.141806 |        0.017124 |        0.017192 |     0.397024
  1200 |    27 |     3990.203057 |        0.019012 |        0.019116 |     0.547669
  1300 |    27 |     4259.684546 |        0.020900 |        0.020992 |     0.441153
  1400 |    27 |     4895.339590 |        0.021036 |        0.021192 |     0.740236
  1500 |    27 |     5100.449102 |        0.023168 |        0.023312 |     0.622277
  1600 |    27 |     5454.870380 |        0.024736 |        0.024856 |     0.484940
  1700 |    27 |     5970.202711 |        0.025500 |        0.025656 |     0.612117
  1800 |    27 |     6180.549818 |        0.027600 |        0.027768 |     0.609410
  1900 |    27 |     6444.873103 |        0.029572 |        0.029680 |     0.365954
  2000 |    27 |     6722.110627 |        0.031424 |        0.031508 |     0.267922
  2100 |    27 |     6874.016544 |        0.033892 |        0.033988 |     0.283585
  2200 |    27 |     7168.673418 |        0.035620 |        0.035768 |     0.415198
  2300 |    27 |     7724.022992 |        0.036132 |        0.036292 |     0.442825
  2400 |    27 |     8111.860758 |        0.037484 |        0.037632 |     0.395051
  2500 |    27 |     7832.990060 |        0.042188 |        0.042300 |     0.265348
  2600 |    27 |     8681.649324 |        0.041152 |        0.041252 |     0.243060
  2700 |    27 |     8603.926504 |        0.044580 |        0.044904 |     0.727008
  2800 |    27 |     9251.435638 |        0.044744 |        0.044880 |     0.303891
  2900 |    27 |     8956.015227 |        0.049540 |        0.049768 |     0.460209
  3000 |    27 |     9203.995825 |        0.051576 |        0.051784 |     0.403399
   500 |    28 |      961.769057 |        0.014180 |        0.014276 |     0.676492
   600 |    28 |     1489.425715 |        0.013180 |        0.013248 |     0.515835
   700 |    28 |     1752.200931 |        0.015248 |        0.015364 |     0.759806
   800 |    28 |     2290.559888 |        0.015268 |        0.015344 |     0.497743
   900 |    28 |     2574.503185 |        0.017224 |        0.017308 |     0.488807
  1000 |    28 |     3175.581036 |        0.017168 |        0.017300 |     0.769231
  1100 |    28 |     3873.012118 |        0.017060 |        0.017172 |     0.656185
  1200 |    28 |     4074.642148 |        0.019164 |        0.019404 |     1.251871
  1300 |    28 |     4458.928484 |        0.020716 |        0.020804 |     0.423489
  1400 |    28 |     5009.803667 |        0.021316 |        0.021516 |     0.938491
  1500 |    28 |     5359.529181 |        0.022976 |        0.023080 |     0.452364
  1600 |    28 |     5627.706184 |        0.024776 |        0.024992 |     0.872082
  1700 |    28 |     6174.027946 |        0.025596 |        0.025704 |     0.421342
  1800 |    28 |     6392.550663 |        0.027776 |        0.027840 |     0.230685
  1900 |    28 |     6688.992308 |        0.029516 |        0.029664 |     0.501698
  2000 |    28 |     6997.916853 |        0.031260 |        0.031420 |     0.511840
  2100 |    28 |     7157.573609 |        0.033636 |        0.033884 |     0.737615
  2200 |    28 |     7382.650358 |        0.035924 |        0.036036 |     0.311095
  2300 |    28 |     8002.869520 |        0.036216 |        0.036348 |     0.364136
  2400 |    28 |     8393.523129 |        0.037620 |        0.037736 |     0.307965
  2500 |    28 |     8148.909742 |        0.042024 |        0.042136 |     0.266827
  2600 |    28 |     8972.304374 |        0.041336 |        0.041424 |     0.213139
  2700 |    28 |     8974.114489 |        0.044472 |        0.044692 |     0.494645
  2800 |    28 |     9588.756622 |        0.044708 |        0.044960 |     0.563694
  2900 |    28 |     9335.007143 |        0.049352 |        0.049540 |     0.380817
  3000 |    28 |     9540.461568 |        0.051688 |        0.051868 |     0.348471
   500 |    29 |     1007.146933 |        0.013992 |        0.014116 |     0.886593
   600 |    29 |     1540.603133 |        0.013216 |        0.013288 |     0.544022
   700 |    29 |     1804.841777 |        0.015376 |        0.015456 |     0.520903
   800 |    29 |     2350.549800 |        0.014984 |        0.015524 |     3.603704
   900 |    29 |     2663.742024 |        0.017204 |        0.017336 |     0.767623
  1000 |    29 |     3271.139444 |        0.017344 |        0.017428 |     0.484352
  1100 |    29 |     4018.855809 |        0.017052 |        0.017132 |     0.469704
  1200 |    29 |     4249.085952 |        0.019192 |        0.019304 |     0.583286
  1300 |    29 |     4600.767199 |        0.020772 |        0.020900 |     0.616039
  1400 |    29 |     5251.148565 |        0.021136 |        0.021220 |     0.397451
  1500 |    29 |     5506.752469 |        0.023068 |        0.023240 |     0.745280
  1600 |    29 |     5836.727247 |        0.024900 |        0.024956 |     0.225163
  1700 |    29 |     6389.068148 |        0.025548 |        0.025824 |     1.080490
  1800 |    29 |     6592.345085 |        0.027888 |        0.028000 |     0.401408
  1900 |    29 |     6914.556201 |        0.029616 |        0.029748 |     0.445912
  2000 |    29 |     7202.434119 |        0.031480 |        0.031644 |     0.520688
  2100 |    29 |     7422.534755 |        0.033744 |        0.033860 |     0.343891
  2200 |    29 |     7630.831558 |        0.036024 |        0.036112 |     0.244050
  2300 |    29 |     8280.329206 |        0.036272 |        0.036388 |     0.319924
  2400 |    29 |     8679.999445 |        0.037560 |        0.037836 |     0.735440
  2500 |    29 |     8402.362888 |        0.042212 |        0.042380 |     0.398457
  2600 |    29 |     9283.929217 |        0.041388 |        0.041492 |     0.251124
  2700 |    29 |     9263.552278 |        0.044700 |        0.044848 |     0.331276
  2800 |    29 |     9877.150900 |        0.045104 |        0.045236 |     0.292380
  2900 |    29 |     9642.686643 |        0.049496 |        0.049692 |     0.395891
  3000 |    29 |     9841.640642 |        0.052008 |        0.052116 |     0.207724
   500 |    30 |     1044.147541 |        0.014008 |        0.014088 |     0.571778
   600 |    30 |     1593.536977 |        0.013232 |        0.013324 |     0.695402
   700 |    30 |     1875.978668 |        0.015284 |        0.015388 |     0.680023
   800 |    30 |     2390.218630 |        0.015472 |        0.015824 |     2.275326
   900 |    30 |     2772.078119 |        0.017120 |        0.017240 |     0.700670
  1000 |    30 |     3357.579504 |        0.017412 |        0.017572 |     0.918913
