   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |       40.355736 |        5.977702 |        6.019092 |     0.692398
  3000 |    15 |       40.483978 |        6.327701 |        6.468701 |     2.228309
   500 |    16 |       13.997838 |        0.503588 |        0.548792 |     8.976422
   600 |    16 |       18.930294 |        0.552416 |        0.596786 |     8.031938
   700 |    16 |       15.201970 |        0.977802 |        0.999904 |     2.260314
   800 |    16 |       19.868682 |        0.947404 |        0.999904 |     5.541435
   900 |    16 |       25.110173 |        0.981903 |        0.999713 |     1.813811
  1000 |    16 |       28.688159 |        1.050496 |        1.084781 |     3.263657
  1100 |    16 |       29.876620 |        1.235604 |        1.253200 |     1.424023
  1200 |    16 |       29.500968 |        1.441002 |        1.500106 |     4.101588
  1300 |    16 |       31.195225 |        1.617408 |        1.662207 |     2.769793
  1400 |    16 |       32.223487 |        1.690793 |        1.882601 |    11.344248
  1500 |    16 |       34.204691 |        1.999092 |        2.040005 |     2.046561
  1600 |    16 |       33.883868 |        2.280211 |        2.333379 |     2.331685
  1700 |    16 |       37.198063 |        2.245307 |        2.405715 |     7.144146
  1800 |    16 |       38.612524 |        2.485013 |        2.588415 |     4.161030
  1900 |    16 |       38.435878 |        2.723289 |        2.894902 |     6.301708
  2000 |    16 |       41.305852 |        2.955294 |        3.000617 |     1.533633
  2100 |    16 |       40.194261 |        3.224611 |        3.345585 |     3.751571
  2200 |    16 |       38.028548 |        3.728890 |        3.976202 |     6.632310
  2300 |    16 |       40.553835 |        3.819203 |        4.001689 |     4.778106
  2400 |    16 |       39.794002 |        4.424906 |        4.481483 |     1.278597
  2500 |    16 |       39.283868 |        4.626703 |        4.994702 |     7.953808
  2600 |    16 |       41.718833 |        4.952502 |        4.988003 |     0.716820
  2700 |    16 |       41.805727 |        5.258203 |        5.415916 |     2.999388
  2800 |    16 |       40.634330 |        5.937099 |        5.980611 |     0.732873
  2900 |    16 |       43.508294 |        5.918598 |        5.997801 |     1.338199
  3000 |    16 |       43.282752 |        6.275296 |        6.458902 |     2.925856
   500 |    17 |       14.686899 |        0.504208 |        0.550508 |     9.182901
   600 |    17 |       21.545089 |        0.505710 |        0.549006 |     8.561595
   700 |    17 |       16.190541 |        0.958204 |        0.999808 |     4.341876
   800 |    17 |       21.158084 |        0.944591 |        0.999904 |     5.855776
   900 |    17 |       26.787223 |        0.918508 |        0.999999 |     8.872161
  1000 |    17 |       29.131824 |        1.113892 |        1.127911 |     1.258562
  1100 |    17 |       31.823083 |        1.236200 |        1.252699 |     1.334619
  1200 |    17 |       31.709132 |        1.461101 |        1.500010 |     2.663055
  1300 |    17 |       35.210399 |        1.559806 |        1.581788 |     1.409290
  1400 |    17 |       34.011123 |        1.841617 |        1.881504 |     2.165892
  1500 |    17 |       36.161683 |        2.012181 |        2.028108 |     0.791497
  1600 |    17 |       36.210478 |        2.295303 |        2.329397 |     1.485375
  1700 |    17 |       39.130788 |        2.393818 |        2.422714 |     1.207123
  1800 |    17 |       39.231694 |        2.684498 |        2.722096 |     1.400583
  1900 |    17 |       39.219928 |        2.988219 |        3.004003 |     0.528184
  2000 |    17 |       43.901241 |        2.960801 |        3.001118 |     1.361678
  2100 |    17 |       41.418334 |        3.388786 |        3.495693 |     3.154725
  2200 |    17 |       43.207047 |        3.537107 |        3.700590 |     4.621959
  2300 |    17 |       43.476151 |        3.969789 |        3.994608 |     0.625206
  2400 |    17 |       42.261873 |        4.401112 |        4.495502 |     2.144684
  2500 |    17 |       41.881182 |        4.616594 |        4.931688 |     6.825248
  2600 |    17 |       44.621848 |        4.935098 |        4.968309 |     0.672970
  2700 |    17 |       44.560654 |        5.216408 |        5.422282 |     3.946671
  2800 |    17 |       43.533511 |        5.674410 |        5.956411 |     4.969706
  2900 |    17 |       45.415329 |        5.993199 |        6.126809 |     2.229356
  3000 |    17 |       44.621026 |        6.182408 |        6.687093 |     8.163234
   500 |    18 |       15.902941 |        0.493908 |        0.509691 |     3.195598
   600 |    18 |       22.689551 |        0.508595 |        0.550985 |     8.334896
   700 |    18 |       17.194357 |        0.959802 |        0.999904 |     4.178155
   800 |    18 |       22.446292 |        0.946903 |        0.999999 |     5.607312
   900 |    18 |       28.426562 |        0.929284 |        0.999999 |     7.609616
  1000 |    18 |       32.269039 |        1.047707 |        1.080608 |     3.140360
  1100 |    18 |       33.797424 |        1.226091 |        1.251197 |     2.047602
  1200 |    18 |       33.687862 |        1.404715 |        1.499820 |     6.770427
  1300 |    18 |       37.511184 |        1.506901 |        1.545691 |     2.574204
  1400 |    18 |       38.255244 |        1.746798 |        1.773310 |     1.517757
  1500 |    18 |       39.362837 |        1.930594 |        1.999593 |     3.573943
  1600 |    18 |       38.255491 |        2.273297 |        2.321696 |     2.129021
  1700 |    18 |       41.584531 |        2.330303 |        2.409101 |     3.381420
  1800 |    18 |       42.052716 |        2.622199 |        2.681899 |     2.276716
  1900 |    18 |       41.541151 |        2.972007 |        3.013086 |     1.382215
  2000 |    18 |       45.407284 |        3.006887 |        3.079009 |     2.398547
  2100 |    18 |       43.079172 |        3.403401 |        3.607798 |     6.005646
  2200 |    18 |       42.568855 |        3.672004 |        3.981113 |     8.418012
  2300 |    18 |       46.359770 |        3.940296 |        3.985405 |     1.144807
  2400 |    18 |       44.520043 |        4.430008 |        4.521704 |     2.069879
  2500 |    18 |       44.022736 |        4.811096 |        4.993510 |     3.791528
  2600 |    18 |       46.479163 |        4.971814 |        5.092001 |     2.417363
  2700 |    18 |       47.489521 |        5.122900 |        5.401993 |     5.447945
  2800 |    18 |       45.994256 |        5.774212 |        5.982804 |     3.612483
  2900 |    18 |       48.393943 |        5.981398 |        6.020498 |     0.653704
  3000 |    18 |       47.499495 |        6.478500 |        6.570101 |     1.413914
   500 |    19 |       17.357750 |        0.497293 |        0.545907 |     9.775625
   600 |    19 |       24.088827 |        0.506115 |        0.549293 |     8.531185
   700 |    19 |       18.150560 |        0.977015 |        0.999880 |     2.340223
   800 |    19 |       23.712181 |        0.941396 |        1.000094 |     6.235279
   900 |    19 |       30.058566 |        0.927401 |        0.999904 |     7.817883
  1000 |    19 |       32.365373 |        1.096106 |        1.107311 |     1.022317
  1100 |    19 |       35.531136 |        1.234007 |        1.252508 |     1.499285
  1200 |    19 |       37.302072 |        1.399684 |        1.432300 |     2.330216
  1300 |    19 |       39.491749 |        1.515007 |        1.588702 |     4.864346
  1400 |    19 |       36.437411 |        1.770782 |        1.999998 |    12.944313
  1500 |    19 |       41.588657 |        1.993299 |        2.000093 |     0.340889
  1600 |    19 |       40.567083 |        2.298498 |        2.333999 |     1.544510
  1700 |    19 |       45.897368 |        2.162504 |        2.342319 |     8.315142
  1800 |    19 |       44.346788 |        2.685809 |        2.700520 |     0.547709
  1900 |    19 |       43.667981 |        3.004193 |        3.027201 |     0.765843
  2000 |    19 |       48.561053 |        2.939606 |        3.006601 |     2.279068
  2100 |    19 |       47.589848 |        3.223801 |        3.358197 |     4.168885
  2200 |    19 |       46.511147 |        3.746891 |        3.798795 |     1.385248
  2300 |    19 |       49.062546 |        3.943086 |        3.992200 |     1.245579
  2400 |    19 |       47.025770 |        4.449701 |        4.525709 |     1.708156
  2500 |    19 |       47.281149 |        4.599619 |        4.931188 |     7.208613
  2600 |    19 |       49.914356 |        4.944992 |        4.980397 |     0.715980
  2700 |    19 |       49.500854 |        5.267906 |        5.453587 |     3.524747
  2800 |    19 |       48.473364 |        5.934715 |        5.978608 |     0.739595
  2900 |    19 |       50.456649 |        6.036592 |        6.186700 |     2.486641
  3000 |    19 |       50.666912 |        6.198907 |        6.533694 |     5.400748
   500 |    20 |       17.775984 |        0.497699 |        0.509119 |     2.294611
   600 |    20 |       23.297329 |        0.551319 |        0.596213 |     8.143055
   700 |    20 |       19.165272 |        0.953007 |        0.999713 |     4.900931
   800 |    20 |       25.031114 |        0.945997 |        0.999904 |     5.698372
   900 |    20 |       31.700829 |        0.928998 |        0.999904 |     7.632491
  1000 |    20 |       33.975298 |        1.112413 |        1.125503 |     1.176647
  1100 |    20 |       37.727056 |        1.241279 |        1.255894 |     1.177420
  1200 |    20 |       37.412660 |        1.471806 |        1.499915 |     1.909868
  1300 |    20 |       39.589461 |        1.613998 |        1.661992 |     2.973588
  1400 |    20 |       43.050961 |        1.744103 |        1.754880 |     0.617883
  1500 |    20 |       42.750649 |        1.966906 |        2.047801 |     4.112827
  1600 |    20 |       42.671443 |        2.314401 |        2.332711 |     0.791157
  1700 |    20 |       46.206182 |        2.405882 |        2.435088 |     1.213953
  1800 |    20 |       47.247948 |        2.566981 |        2.668405 |     3.951071
  1900 |    20 |       46.155475 |        2.965617 |        3.016710 |     1.722849
  2000 |    20 |       51.645548 |        2.967787 |        3.005195 |     1.260464
  2100 |    20 |       46.041003 |        3.498411 |        3.739095 |     6.879796
  2200 |    20 |       47.985849 |        3.853798 |        3.915310 |     1.596140
  2300 |    20 |       50.887826 |        3.989291 |        4.027104 |     0.947867
  2400 |    20 |       49.955092 |        4.463387 |        4.495788 |     0.725931
  2500 |    20 |       48.936509 |        4.919195 |        4.994297 |     1.526710
  2600 |    20 |       51.760563 |        4.966378 |        5.085206 |     2.392645
  2700 |    20 |       51.547494 |        5.465984 |        5.515790 |     0.911193
  2800 |    20 |       51.068401 |        5.815506 |        5.967689 |     2.616842
  2900 |    20 |       53.220198 |        5.946708 |        6.199408 |     4.249408
  3000 |    20 |       53.352826 |        6.487703 |        6.511402 |     0.365288
   500 |    21 |       19.053377 |        0.498199 |        0.542212 |     8.834227
   600 |    21 |       23.951438 |        0.551295 |        0.601196 |     9.051594
   700 |    21 |       20.140605 |        0.958610 |        0.999999 |     4.317656
   800 |    21 |       26.294874 |        0.964403 |        0.999904 |     3.681088
   900 |    21 |       33.275252 |        0.933003 |        0.999904 |     7.170419
  1000 |    21 |       35.661297 |        1.111817 |        1.132894 |     1.895653
  1100 |    21 |       38.186840 |        1.244903 |        1.273394 |     2.288614
  1200 |    21 |       41.904660 |        1.369596 |        1.401997 |     2.365741
  1300 |    21 |       41.579407 |        1.602912 |        1.661706 |     3.667951
  1400 |    21 |       45.124562 |        1.742887 |        1.771593 |     1.647014
  1500 |    21 |       44.381277 |        2.017188 |        2.057695 |     2.008108
  1600 |    21 |       44.737585 |        2.289414 |        2.326989 |     1.641239
  1700 |    21 |       51.351816 |        2.270103 |        2.300596 |     1.343276
  1800 |    21 |       52.493383 |        2.350283 |        2.547812 |     8.404512
  1900 |    21 |       48.568135 |        2.886295 |        3.044295 |     5.474145
  2000 |    21 |       53.281959 |        2.987409 |        3.066015 |     2.631264
  2100 |    21 |       51.991813 |        3.278494 |        3.417397 |     4.236783
  2200 |    21 |       51.545229 |        3.765607 |        3.853106 |     2.323653
  2300 |    21 |       53.598083 |        3.960681 |        4.018807 |     1.467587
  2400 |    21 |       52.335763 |        4.478908 |        4.503489 |     0.548816
  2500 |    21 |       51.772438 |        4.679012 |        4.993105 |     6.712798
  2600 |    21 |       54.153886 |        4.922199 |        5.154419 |     4.717803
  2700 |    21 |       53.913066 |        5.407619 |        5.532503 |     2.309402
  2800 |    21 |       54.159428 |        5.611801 |        5.958986 |     6.186697
  2900 |    21 |       57.018162 |        5.945611 |        6.027889 |     1.383849
  3000 |    21 |       53.952872 |        6.561017 |        6.886411 |     4.959501
   500 |    22 |       16.722287 |        0.507617 |        0.609994 |    20.168146
   600 |    22 |       26.081451 |        0.549793 |        0.596404 |     8.477883
   700 |    22 |       21.090499 |        0.969601 |        0.999808 |     3.115472
   800 |    22 |       27.564209 |        0.966620 |        0.999808 |     3.433392
   900 |    22 |       34.967419 |        0.930309 |        0.999999 |     7.491030
  1000 |    22 |       40.126439 |        1.036406 |        1.070213 |     3.262020
  1100 |    22 |       39.858312 |        1.246309 |        1.303005 |     4.549107
  1200 |    22 |       44.789772 |        1.329303 |        1.366496 |     2.797955
  1300 |    22 |       43.583683 |        1.654005 |        1.661110 |     0.429556
  1400 |    22 |       47.502786 |        1.746607 |        1.754999 |     0.480494
  1500 |    22 |       48.115334 |        1.975608 |        2.000093 |     1.239395
  1600 |    22 |       48.034905 |        2.155185 |        2.309489 |     7.159688
  1700 |    22 |       51.741846 |        2.388501 |        2.401209 |     0.532037
  1800 |    22 |       52.799900 |        2.551699 |        2.636290 |     3.315082
  1900 |    22 |       50.915646 |        2.986097 |        3.010201 |     0.807211
  2000 |    22 |       57.000094 |        2.958083 |        3.000188 |     1.423379
  2100 |    22 |       51.181888 |        3.530407 |        3.752208 |     6.282585
  2200 |    22 |       53.390277 |        3.624701 |        3.957009 |     9.167867
  2300 |    22 |       56.899881 |        3.925991 |        3.992200 |     1.686424
  2400 |    22 |       56.293859 |        4.270196 |        4.404378 |     3.142291
  2500 |    22 |       54.048182 |        4.759216 |        4.995918 |     4.973549
  2600 |    22 |       58.033800 |        4.946303 |        5.006814 |     1.223351
  2700 |    22 |       57.479240 |        5.202484 |        5.483508 |     5.401727
  2800 |    22 |       56.158156 |        5.869889 |        5.991793 |     2.076758
  2900 |    22 |       59.178523 |        5.964494 |        6.035805 |     1.195592
  3000 |    22 |       57.665814 |        6.493878 |        6.606698 |     1.737323
   500 |    23 |       17.763057 |        0.553608 |        0.644398 |    16.399656
   600 |    23 |       26.496394 |        0.556898 |        0.601101 |     7.937324
   700 |    23 |       22.067317 |        0.955105 |        0.999904 |     4.690464
   800 |    23 |       28.870597 |        0.947595 |        0.999689 |     5.497547
   900 |    23 |       36.549627 |        0.935102 |        0.999808 |     6.919762
  1000 |    23 |       40.926181 |        1.061201 |        1.097608 |     3.430690
  1100 |    23 |       39.897365 |        1.296210 |        1.349306 |     4.096235
  1200 |    23 |       43.308306 |        1.325202 |        1.500201 |    13.205477
  1300 |    23 |       45.763832 |        1.547408 |        1.662183 |     7.417222
  1400 |    23 |       44.152576 |        1.940012 |        1.999998 |     3.092049
  1500 |    23 |       50.497684 |        1.948595 |        1.999998 |     2.637954
  1600 |    23 |       51.685373 |        2.200294 |        2.225900 |     1.163761
  1700 |    23 |       55.622618 |        2.314305 |        2.333999 |     0.850941
  1800 |    23 |       52.774495 |        2.712011 |        2.731609 |     0.722637
  1900 |    23 |       54.100074 |        2.936196 |        3.001785 |     2.233807
  2000 |    23 |       58.319897 |        3.000093 |        3.088403 |     2.943584
  2100 |    23 |       55.778116 |        3.483391 |        3.530812 |     1.361359
  2200 |    23 |       55.587369 |        3.772211 |        3.948879 |     4.683412
  2300 |    23 |       59.111433 |        3.971481 |        4.004788 |     0.838656
  2400 |    23 |       58.405660 |        4.316998 |        4.430413 |     2.627190
  2500 |    23 |       56.187450 |        4.932690 |        5.006504 |     1.496433
  2600 |    23 |       59.017504 |        5.074191 |        5.157614 |     1.644058
  2700 |    23 |       59.689872 |        5.339909 |        5.492711 |     2.861518
  2800 |    23 |       58.940729 |        5.889511 |        5.985713 |     1.633445
  2900 |    23 |       62.339291 |        5.934691 |        6.021309 |     1.459511
  3000 |    23 |       59.706649 |        6.485796 |        6.921482 |     6.717543
   500 |    24 |       21.259445 |        0.499988 |        0.545812 |     9.165037
   600 |    24 |       28.492548 |        0.550103 |        0.597501 |     8.616132
   700 |    24 |       23.070653 |        0.958300 |        0.999999 |     4.351396
   800 |    24 |       30.133518 |        0.956893 |        0.999808 |     4.484864
   900 |    24 |       38.136772 |        0.930095 |        1.000118 |     7.528646
  1000 |    24 |       41.098615 |        1.117897 |        1.127291 |     0.840300
  1100 |    24 |       45.225848 |        1.239300 |        1.257420 |     1.462101
  1200 |    24 |       47.669178 |        1.367712 |        1.399398 |     2.316703
  1300 |    24 |       47.210292 |        1.646280 |        1.664710 |     1.119479
  1400 |    24 |       52.364476 |        1.710200 |        1.751089 |     2.390877
  1500 |    24 |       51.314125 |        1.994014 |        2.037787 |     2.195253
  1600 |    24 |       51.032770 |        2.307701 |        2.335596 |     1.208778
  1700 |    24 |       54.860504 |        2.416277 |        2.441692 |     1.051842
  1800 |    24 |       60.126506 |        2.492785 |        2.523685 |     1.239539
  1900 |    24 |       55.485762 |        2.996302 |        3.049111 |     1.762497
  2000 |    24 |       61.591283 |        2.951097 |        3.017306 |     2.243533
  2100 |    24 |       58.681995 |        3.501606 |        3.521800 |     0.576708
  2200 |    24 |       58.395471 |        3.804111 |        3.891611 |     2.300133
  2300 |    24 |       61.927286 |        3.943300 |        4.001212 |     1.468614
  2400 |    24 |       59.658583 |        4.483795 |        4.520082 |     0.809299
  2500 |    24 |       59.277260 |        4.908514 |        4.931116 |     0.460467
  2600 |    24 |       62.467855 |        4.950094 |        5.027008 |     1.553785
  2700 |    24 |       61.262905 |        5.493903 |        5.555391 |     1.119207
  2800 |    24 |       61.454307 |        5.948091 |        5.992293 |     0.743143
  2900 |    24 |       62.353513 |        5.997300 |        6.338096 |     5.682482
  3000 |    24 |       64.988896 |        6.482697 |        6.488109 |     0.083485
   500 |    25 |       22.554740 |        0.496697 |        0.540519 |     8.822541
   600 |    25 |       29.039430 |        0.549197 |        0.597000 |     8.704145
   700 |    25 |       24.067371 |        0.957704 |        0.999904 |     4.406383
   800 |    25 |       31.418955 |        0.945306 |        0.999999 |     5.785770
   900 |    25 |       39.793790 |        0.929999 |        0.999999 |     7.526854
  1000 |    25 |       43.147110 |        1.080585 |        1.132584 |     4.812126
  1100 |    25 |       47.441180 |        1.234412 |        1.247692 |     1.075809
  1200 |    25 |       46.985431 |        1.389813 |        1.499796 |     7.913472
  1300 |    25 |       51.045808 |        1.594710 |        1.603985 |     0.581578
  1400 |    25 |       48.245885 |        1.769185 |        2.000189 |    13.057072
  1500 |    25 |       54.855117 |        1.992416 |        2.001095 |     0.435573
  1600 |    25 |       55.984666 |        2.194810 |        2.232504 |     1.717414
  1700 |    25 |       60.943948 |        2.292204 |        2.306104 |     0.606395
  1800 |    25 |       61.584816 |        2.496886 |        2.570510 |     2.948619
  1900 |    25 |       57.671247 |        3.029203 |        3.063607 |     1.135738
  2000 |    25 |       65.170691 |        2.984214 |        2.999306 |     0.505724
  2100 |    25 |       59.506645 |        3.488994 |        3.658104 |     4.846965
  2200 |    25 |       59.895673 |        3.813815 |        3.961301 |     3.867144
  2300 |    25 |       64.282683 |        3.966212 |        4.007792 |     1.048360
  2400 |    25 |       62.090850 |        4.476094 |        4.524493 |     1.081277
  2500 |    25 |       61.314902 |        4.666495 |        5.013585 |     7.437911
  2600 |    25 |       63.468594 |        5.016494 |        5.226898 |     4.194252
  2700 |    25 |       65.023186 |        5.272007 |        5.472183 |     3.796965
  2800 |    25 |       63.578019 |        5.929995 |        6.044388 |     1.929061
  2900 |    25 |       65.627474 |        5.957913 |        6.306601 |     5.852505
  3000 |    25 |       63.886149 |        6.518006 |        6.965399 |     6.863946
   500 |    26 |       21.465975 |        0.502205 |        0.594807 |    18.439043
   600 |    26 |       31.990629 |        0.550103 |        0.572085 |     3.996013
   700 |    26 |       25.014030 |        0.957894 |        0.999904 |     4.385594
   800 |    26 |       32.696022 |        0.945711 |        0.999999 |     5.740433
   900 |    26 |       41.433659 |        0.929189 |        0.999904 |     7.610397
  1000 |    26 |       44.552314 |        1.095009 |        1.150799 |     5.094931
  1100 |    26 |       48.701836 |        1.241398 |        1.255298 |     1.119690
  1200 |    26 |       48.998471 |        1.462102 |        1.500010 |     2.592744
  1300 |    26 |       51.317052 |        1.655197 |        1.662683 |     0.452293
  1400 |    26 |       50.216933 |        1.805305 |        1.999998 |    10.784469
  1500 |    26 |       57.416001 |        1.969600 |        1.999903 |     1.538536
  1600 |    26 |       55.514098 |        2.309203 |        2.338886 |     1.285427
  1700 |    26 |       60.772388 |        2.286386 |        2.417803 |     5.747774
  1800 |    26 |       63.540066 |        2.416801 |        2.616405 |     8.259017
  1900 |    26 |       60.669274 |        2.985501 |        3.005314 |     0.663627
  2000 |    26 |       66.425124 |        2.978706 |        3.080416 |     3.414548
  2100 |    26 |       62.192677 |        3.521895 |        3.646517 |     3.538475
  2200 |    26 |       63.389172 |        3.807306 |        3.887916 |     2.117227
  2300 |    26 |       67.274688 |        3.987384 |        4.004598 |     0.431707
  2400 |    26 |       65.254707 |        4.469204 |        4.495192 |     0.581482
  2500 |    26 |       63.573350 |        4.968810 |        5.011988 |     0.868973
  2600 |    26 |       67.253308 |        5.048108 |        5.097198 |     0.972451
  2700 |    26 |       67.303963 |        5.374098 |        5.504179 |     2.420521
  2800 |    26 |       66.592242 |        5.870485 |        5.988598 |     2.011973
  2900 |    26 |       69.258966 |        5.991411 |        6.149793 |     2.643475
  3000 |    26 |       65.529427 |        6.919098 |        7.010794 |     1.325256
   500 |    27 |       21.733538 |        0.548887 |        0.601220 |     9.534358
   600 |    27 |       31.498918 |        0.551105 |        0.598598 |     8.617781
   700 |    27 |       26.040728 |        0.950909 |        0.999999 |     5.162471
   800 |    27 |       33.992383 |        0.941205 |        0.999880 |     6.234010
   900 |    27 |       42.955342 |        0.970602 |        0.999904 |     3.018914
  1000 |    27 |       45.778683 |        1.127291 |        1.152706 |     2.254558
  1100 |    27 |       50.185869 |        1.235604 |        1.267600 |     2.589484
  1200 |    27 |       50.893344 |        1.487899 |        1.500106 |     0.820421
  1300 |    27 |       53.130965 |        1.650000 |        1.672006 |     1.333699
  1400 |    27 |       57.129776 |        1.753902 |        1.802516 |     2.771736
  1500 |    27 |       57.613455 |        2.008104 |        2.072501 |     3.206848
  1600 |    27 |       61.667264 |        2.157307 |        2.188993 |     1.468768
  1700 |    27 |       63.215845 |        2.310300 |        2.418709 |     4.692418
  1800 |    27 |       66.647504 |        2.500987 |        2.574682 |     2.946644
  1900 |    27 |       63.255392 |        2.910900 |        3.004789 |     3.225436
  2000 |    27 |       70.132039 |        2.981186 |        3.000784 |     0.657390
  2100 |    27 |       64.107237 |        3.496099 |        3.663206 |     4.779830
  2200 |    27 |       64.385031 |        3.924298 |        3.975606 |     1.307436
  2300 |    27 |       69.281214 |        3.980899 |        4.024601 |     1.097795
  2400 |    27 |       66.726012 |        4.497194 |        4.559493 |     1.385281
  2500 |    27 |       66.303653 |        4.930305 |        5.012584 |     1.668827
  2600 |    27 |       68.996097 |        5.045295 |        5.241895 |     3.896699
  2700 |    27 |       69.422500 |        5.463004 |        5.524611 |     1.127720
  2800 |    27 |       68.840218 |        5.953813 |        6.004310 |     0.848147
  2900 |    27 |       72.766431 |        6.036115 |        6.097007 |     1.008796
  3000 |    27 |       69.312254 |        6.512094 |        6.948090 |     6.695175
   500 |    28 |       21.499095 |        0.505090 |        0.646210 |    27.939579
   600 |    28 |       32.772788 |        0.553489 |        0.598407 |     8.115442
   700 |    28 |       27.001548 |        0.958705 |        0.999999 |     4.307279
   800 |    28 |       35.313639 |        0.936699 |        0.999999 |     6.757789
   900 |    28 |       44.600936 |        0.927186 |        0.999999 |     7.853120
  1000 |    28 |       47.635473 |        1.094413 |        1.154280 |     5.470231
  1100 |    28 |       52.988836 |        1.238513 |        1.256585 |     1.459180
  1200 |    28 |       57.264273 |        1.330304 |        1.367688 |     2.810187
  1300 |    28 |       56.562725 |        1.549697 |        1.622796 |     4.716996
  1400 |    28 |       60.358281 |        1.740503 |        1.778913 |     2.206789
  1500 |    28 |       61.865758 |        1.979589 |        1.999712 |     1.016500
  1600 |    28 |       59.901233 |        2.278519 |        2.335191 |     2.487234
  1700 |    28 |       66.828408 |        2.336097 |        2.367091 |     1.326761
  1800 |    28 |       64.306622 |        2.741194 |        2.759814 |     0.679284
  1900 |    28 |       65.962323 |        2.977896 |        2.998686 |     0.698147
  2000 |    28 |       70.638633 |        2.974200 |        3.104305 |     4.374454
  2100 |    28 |       64.064726 |        3.527594 |        3.752398 |     6.372755
  2200 |    28 |       67.456702 |        3.804994 |        3.968287 |     4.291542
  2300 |    28 |       70.930995 |        4.001093 |        4.099488 |     2.459212
  2400 |    28 |       69.868268 |        4.479098 |        4.526997 |     1.069373
  2500 |    28 |       68.704360 |        4.843307 |        5.014181 |     3.528057
  2600 |    28 |       71.021710 |        5.080581 |        5.226302 |     2.868204
  2700 |    28 |       69.870651 |        5.453801 |        5.734515 |     5.147126
  2800 |    28 |       70.590876 |        5.949116 |        6.116390 |     2.811754
  2900 |    28 |       74.627323 |        6.000590 |        6.170702 |     2.834915
  3000 |    28 |       72.430124 |        6.572294 |        6.802511 |     3.502841
   500 |    29 |       22.000396 |        0.550389 |        0.638700 |    16.045052
   600 |    29 |       31.375791 |        0.566602 |        0.647497 |    14.277299
   700 |    29 |       27.957923 |        0.954318 |        1.000094 |     4.796762
   800 |    29 |       36.544990 |        0.945497 |        0.999784 |     5.741735
   900 |    29 |       46.045635 |        0.978899 |        0.999999 |     2.155487
  1000 |    29 |       48.828224 |        1.098299 |        1.161194 |     5.726566
  1100 |    29 |       51.620126 |        1.320910 |        1.327991 |     0.536072
  1200 |    29 |       54.554561 |        1.396203 |        1.499796 |     7.419614
  1300 |    29 |       57.452748 |        1.545310 |        1.663804 |     7.667978
  1400 |    29 |       62.367805 |        1.749492 |        1.778698 |     1.669415
  1500 |    29 |       64.048187 |        1.959205 |        2.000093 |     2.087009
  1600 |    29 |       62.490871 |        2.297091 |        2.330995 |     1.475915
  1700 |    29 |       66.849107 |        2.338099 |        2.455711 |     5.030234
  1800 |    29 |       66.764334 |        2.612996 |        2.753496 |     5.376972
  1900 |    29 |       68.367468 |        2.963996 |        2.999806 |     1.208182
  2000 |    29 |       74.169649 |        3.029704 |        3.072405 |     1.409404
  2100 |    29 |       70.360384 |        3.491116 |        3.544903 |     1.540689
  2200 |    29 |       69.138067 |        3.915501 |        3.990793 |     1.922936
  2300 |    29 |       75.434850 |        3.940201 |        3.983188 |     1.090982
  2400 |    29 |       72.127204 |        4.475713 |        4.552698 |     1.720069
  2500 |    29 |       71.667112 |        4.930782 |        4.948997 |     0.369418
  2600 |    29 |       74.668542 |        4.945493 |        5.159307 |     4.323407
  2700 |    29 |       74.561901 |        5.397487 |        5.532789 |     2.506769
  2800 |    29 |       74.072455 |        5.938101 |        5.993390 |     0.931093
  2900 |    29 |       75.168674 |        6.105900 |        6.376314 |     4.428739
  3000 |    29 |       74.105287 |        6.461215 |        7.001805 |     8.366697
   500 |    30 |       25.199168 |        0.499606 |        0.550199 |    10.126461
   600 |    30 |       32.981734 |        0.572205 |        0.610399 |     6.675000
   700 |    30 |       28.955312 |        0.959802 |        0.999904 |     4.178155
   800 |    30 |       37.833154 |        0.945592 |        0.999904 |     5.743678
   900 |    30 |       47.915240 |        0.927210 |        0.999999 |     7.850347
  1000 |    30 |       53.032151 |        1.084590 |        1.107597 |     2.121299
  1100 |    30 |       56.325462 |        1.238108 |        1.258516 |     1.648373
  1200 |    30 |       59.393102 |        1.395392 |        1.431799 |     2.609052
  1300 |    30 |       59.547030 |        1.653218 |        1.661921 |     0.526384
  1400 |    30 |       58.093795 |        1.782703 |        1.999998 |    12.189054
  1500 |    30 |       65.962606 |        1.985502 |        2.000594 |     0.760105
  1600 |    30 |       65.953564 |        2.235007 |        2.267003 |     1.431574
  1700 |    30 |       71.989119 |        2.328491 |        2.367401 |     1.671035
  1800 |    30 |       71.606240 |        2.642894 |        2.666306 |     0.885874
  1900 |    30 |       70.525109 |        2.942801 |        3.004718 |     2.104027
  2000 |    30 |       72.074094 |        3.099990 |        3.248119 |     4.778385
  2100 |    30 |       70.437738 |        3.609705 |        3.687787 |     2.163116
  2200 |    30 |       72.128503 |        3.726292 |        3.981018 |     6.835923
  2300 |    30 |       77.464557 |        4.002380 |        4.008508 |     0.153093
  2400 |    30 |       72.765357 |        4.599214 |        4.648519 |     1.072030
  2500 |    30 |       73.420706 |        4.975700 |        5.015588 |     0.801645
  2600 |    30 |       75.613046 |        5.120206 |        5.255604 |     2.644384
  2700 |    30 |       73.299972 |        5.646992 |        5.930305 |     5.017057
