   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |       60.715152 |        4.010654 |        4.016058 |     0.134743
  3000 |    15 |       60.190417 |        4.329930 |        4.334986 |     0.116764
   500 |    16 |       46.575076 |        0.165320 |        0.166128 |     0.488645
   600 |    16 |       54.887484 |        0.202696 |        0.202800 |     0.051368
   700 |    16 |       37.577973 |        0.402140 |        0.404116 |     0.491391
   800 |    16 |       41.101527 |        0.480644 |        0.482276 |     0.339516
   900 |    16 |       46.024640 |        0.543676 |        0.545512 |     0.337668
  1000 |    16 |       51.558124 |        0.599720 |        0.601156 |     0.239430
  1100 |    16 |       50.902804 |        0.734892 |        0.736704 |     0.246564
  1200 |    16 |       55.074124 |        0.803652 |        0.811120 |     0.929269
  1300 |    16 |       54.302664 |        0.961757 |        0.964765 |     0.312760
  1400 |    16 |       57.257020 |        1.057588 |        1.060980 |     0.320736
  1500 |    16 |       57.339132 |        1.212196 |        1.215889 |     0.304582
  1600 |    16 |       59.798382 |        1.321937 |        1.326737 |     0.363106
  1700 |    16 |       59.818461 |        1.490701 |        1.498517 |     0.524319
  1800 |    16 |       59.632538 |        1.680613 |        1.684245 |     0.216110
  1900 |    16 |       62.247473 |        1.784545 |        1.798925 |     0.805807
  2000 |    16 |       62.113144 |        1.992705 |        1.996017 |     0.166195
  2100 |    16 |       62.885813 |        2.170189 |        2.172269 |     0.095854
  2200 |    16 |       63.224891 |        2.370353 |        2.372921 |     0.108347
  2300 |    16 |       63.492874 |        2.576697 |        2.580829 |     0.160364
  2400 |    16 |       64.789991 |        2.750685 |        2.755629 |     0.179738
  2500 |    16 |       65.714680 |        2.944325 |        2.947621 |     0.111942
  2600 |    16 |       66.063276 |        3.168237 |        3.171869 |     0.114643
  2700 |    16 |       66.087594 |        3.415701 |        3.419642 |     0.115357
  2800 |    16 |       65.479429 |        3.704902 |        3.710581 |     0.153304
  2900 |    16 |       64.717806 |        4.022230 |        4.028314 |     0.151258
  3000 |    16 |       64.278105 |        4.334386 |        4.339018 |     0.106863
   500 |    17 |       49.281859 |        0.165680 |        0.167244 |     0.943914
   600 |    17 |       57.412227 |        0.205752 |        0.206560 |     0.392713
   700 |    17 |       39.263022 |        0.409748 |        0.411520 |     0.432445
   800 |    17 |       43.299007 |        0.485532 |        0.487524 |     0.410253
   900 |    17 |       48.397897 |        0.549804 |        0.552172 |     0.430695
  1000 |    17 |       54.845023 |        0.600192 |        0.601296 |     0.183970
  1100 |    17 |       53.672080 |        0.741028 |        0.744056 |     0.408635
  1200 |    17 |       58.480168 |        0.804680 |        0.813776 |     1.130369
  1300 |    17 |       57.709874 |        0.961176 |        0.966788 |     0.583884
  1400 |    17 |       60.927033 |        1.057248 |        1.061312 |     0.384404
  1500 |    17 |       61.762932 |        1.197897 |        1.201752 |     0.321886
  1600 |    17 |       64.203551 |        1.310593 |        1.315129 |     0.346096
  1700 |    17 |       63.984691 |        1.484189 |        1.491472 |     0.490765
  1800 |    17 |       63.286528 |        1.686485 |        1.689493 |     0.178358
  1900 |    17 |       66.547954 |        1.779821 |        1.792113 |     0.690630
  2000 |    17 |       66.635381 |        1.977349 |        1.980173 |     0.142815
  2100 |    17 |       67.393129 |        2.155237 |        2.159001 |     0.174646
  2200 |    17 |       66.588455 |        2.394477 |        2.398149 |     0.153354
  2300 |    17 |       68.176272 |        2.556629 |        2.559785 |     0.123439
  2400 |    17 |       69.130356 |        2.742545 |        2.745685 |     0.114501
  2500 |    17 |       69.358317 |        2.964833 |        2.968533 |     0.124789
  2600 |    17 |       70.038825 |        3.179953 |        3.184749 |     0.150818
  2700 |    17 |       69.446482 |        3.459929 |        3.463897 |     0.114684
  2800 |    17 |       69.628019 |        3.711214 |        3.714702 |     0.093985
  2900 |    17 |       68.682015 |        4.035062 |        4.040690 |     0.139482
  3000 |    17 |       68.653242 |        4.320494 |        4.325210 |     0.109155
   500 |    18 |       52.585140 |        0.165184 |        0.166160 |     0.590872
   600 |    18 |       61.085472 |        0.205256 |        0.205908 |     0.317525
   700 |    18 |       41.902876 |        0.406380 |        0.409220 |     0.698847
   800 |    18 |       44.807512 |        0.497376 |        0.499436 |     0.414153
   900 |    18 |       51.568859 |        0.546860 |        0.549492 |     0.481278
  1000 |    18 |       57.654708 |        0.604488 |        0.606876 |     0.395092
  1100 |    18 |       57.697795 |        0.732200 |        0.733996 |     0.245308
  1200 |    18 |       62.035442 |        0.806420 |        0.812932 |     0.807519
  1300 |    18 |       61.456691 |        0.959604 |        0.962148 |     0.265109
  1400 |    18 |       64.145640 |        1.065945 |        1.069476 |     0.331344
  1500 |    18 |       63.702732 |        1.233136 |        1.235581 |     0.198207
  1600 |    18 |       68.219605 |        1.309893 |        1.313405 |     0.268115
  1700 |    18 |       67.266164 |        1.496541 |        1.504577 |     0.536972
  1800 |    18 |       67.063609 |        1.682985 |        1.691669 |     0.515978
  1900 |    18 |       69.973829 |        1.795785 |        1.805613 |     0.547285
  2000 |    18 |       70.241447 |        1.989773 |        1.992977 |     0.161039
  2100 |    18 |       71.028713 |        2.170053 |        2.172741 |     0.123859
  2200 |    18 |       71.178186 |        2.377705 |        2.379513 |     0.076043
  2300 |    18 |       70.612542 |        2.618385 |        2.621965 |     0.136719
  2400 |    18 |       73.665596 |        2.732373 |        2.734765 |     0.087543
  2500 |    18 |       73.118911 |        2.988857 |        2.991753 |     0.096895
  2600 |    18 |       73.147500 |        3.228909 |        3.233109 |     0.130077
  2700 |    18 |       73.559385 |        3.460830 |        3.467025 |     0.179029
  2800 |    18 |       73.465872 |        3.730802 |        3.734866 |     0.108924
  2900 |    18 |       72.545531 |        4.051238 |        4.056630 |     0.133099
  3000 |    18 |       73.305171 |        4.289922 |        4.295094 |     0.120557
   500 |    19 |       55.315228 |        0.165692 |        0.166916 |     0.738686
   600 |    19 |       64.134613 |        0.206584 |        0.207196 |     0.296189
   700 |    19 |       44.511760 |        0.405492 |        0.407120 |     0.401475
   800 |    19 |       48.485090 |        0.487340 |        0.488172 |     0.170732
   900 |    19 |       55.029337 |        0.542828 |        0.544740 |     0.352230
  1000 |    19 |       60.708424 |        0.607600 |        0.609496 |     0.312045
  1100 |    19 |       60.591184 |        0.734772 |        0.738124 |     0.456198
  1200 |    19 |       64.919933 |        0.815069 |        0.821177 |     0.749383
  1300 |    19 |       64.258960 |        0.968153 |        0.973568 |     0.559398
  1400 |    19 |       68.457578 |        1.052353 |        1.059425 |     0.672009
  1500 |    19 |       68.273967 |        1.215085 |        1.219369 |     0.352560
  1600 |    19 |       70.899719 |        1.332597 |        1.335729 |     0.235033
  1700 |    19 |       71.013595 |        1.498089 |        1.506301 |     0.548167
  1800 |    19 |       71.509929 |        1.664437 |        1.677725 |     0.798332
  1900 |    19 |       74.026884 |        1.799785 |        1.804145 |     0.242256
  2000 |    19 |       74.700185 |        1.976917 |        1.980077 |     0.159844
  2100 |    19 |       74.691757 |        2.181961 |        2.184697 |     0.125385
  2200 |    19 |       74.746654 |        2.391645 |        2.395441 |     0.158714
  2300 |    19 |       74.509296 |        2.624229 |        2.626842 |     0.099541
  2400 |    19 |       77.635240 |        2.742197 |        2.744969 |     0.101086
  2500 |    19 |       78.223319 |        2.953618 |        2.956182 |     0.086806
  2600 |    19 |       78.363810 |        3.186286 |        3.190566 |     0.134325
  2700 |    19 |       78.559620 |        3.425118 |        3.432694 |     0.221188
  2800 |    19 |       78.466212 |        3.692874 |        3.696786 |     0.105932
  2900 |    19 |       77.252267 |        4.021710 |        4.027070 |     0.133275
  3000 |    19 |       76.944943 |        4.321474 |        4.326858 |     0.124587
   500 |    20 |       58.362011 |        0.166088 |        0.166616 |     0.317940
   600 |    20 |       68.135791 |        0.204520 |        0.205464 |     0.461563
   700 |    20 |       45.602855 |        0.416040 |        0.419072 |     0.728734
   800 |    20 |       51.620554 |        0.480880 |        0.483532 |     0.551457
   900 |    20 |       58.401977 |        0.538700 |        0.540908 |     0.409872
  1000 |    20 |       63.947809 |        0.608236 |        0.609396 |     0.190694
  1100 |    20 |       63.997011 |        0.734344 |        0.736984 |     0.359494
  1200 |    20 |       68.603398 |        0.814220 |        0.818536 |     0.530070
  1300 |    20 |       67.785176 |        0.965073 |        0.972493 |     0.768858
  1400 |    20 |       71.884757 |        1.059961 |        1.063024 |     0.289055
  1500 |    20 |       71.991163 |        1.215725 |        1.218601 |     0.236560
  1600 |    20 |       76.085085 |        1.308121 |        1.311429 |     0.252886
  1700 |    20 |       75.767920 |        1.479429 |        1.487689 |     0.558329
  1800 |    20 |       74.858101 |        1.677065 |        1.689597 |     0.747250
  1900 |    20 |       78.182277 |        1.790401 |        1.799489 |     0.507608
  2000 |    20 |       77.812019 |        2.000017 |        2.003733 |     0.185788
  2100 |    20 |       78.694414 |        2.181937 |        2.185945 |     0.183692
  2200 |    20 |       78.387556 |        2.404481 |        2.408413 |     0.163530
  2300 |    20 |       79.950869 |        2.576481 |        2.578826 |     0.090982
  2400 |    20 |       81.534600 |        2.750638 |        2.754649 |     0.145849
  2500 |    20 |       81.501035 |        2.985822 |        2.988330 |     0.083992
  2600 |    20 |       82.688295 |        3.184454 |        3.186334 |     0.059030
  2700 |    20 |       82.747743 |        3.429538 |        3.434002 |     0.130164
  2800 |    20 |       82.801694 |        3.686730 |        3.690630 |     0.105780
  2900 |    20 |       81.399778 |        4.022891 |        4.027875 |     0.123888
  3000 |    20 |       81.448300 |        4.303567 |        4.308215 |     0.108009
   500 |    21 |       61.159807 |        0.165856 |        0.167368 |     0.911578
   600 |    21 |       71.002691 |        0.206664 |        0.207644 |     0.474350
   700 |    21 |       48.731441 |        0.409804 |        0.411932 |     0.519244
   800 |    21 |       54.031454 |        0.483700 |        0.485680 |     0.409304
   900 |    21 |       60.587330 |        0.546816 |        0.547780 |     0.176278
  1000 |    21 |       66.775716 |        0.610056 |        0.614224 |     0.683222
  1100 |    21 |       66.830376 |        0.740496 |        0.742309 |     0.244723
  1200 |    21 |       71.978577 |        0.813721 |        0.820412 |     0.822386
  1300 |    21 |       70.628486 |        0.977669 |        0.981281 |     0.369435
  1400 |    21 |       75.812643 |        1.054489 |        1.059637 |     0.488214
  1500 |    21 |       75.168450 |        1.224273 |        1.226793 |     0.205834
  1600 |    21 |       78.638497 |        1.332041 |        1.334577 |     0.190384
  1700 |    21 |       78.250245 |        1.500777 |        1.514953 |     0.944580
  1800 |    21 |       78.413639 |        1.686617 |        1.694925 |     0.492581
  1900 |    21 |       82.120081 |        1.793693 |        1.803333 |     0.537435
  2000 |    21 |       82.811602 |        1.975953 |        1.980361 |     0.223070
  2100 |    21 |       82.506078 |        2.187257 |        2.191374 |     0.188184
  2200 |    21 |       83.135670 |        2.384741 |        2.386734 |     0.083535
  2300 |    21 |       83.373072 |        2.597970 |        2.600610 |     0.101615
  2400 |    21 |       85.109361 |        2.770486 |        2.773942 |     0.124742
  2500 |    21 |       85.991038 |        2.972594 |        2.976614 |     0.135234
  2600 |    21 |       86.486607 |        3.185754 |        3.192230 |     0.203281
  2700 |    21 |       86.728402 |        3.442274 |        3.446142 |     0.112372
  2800 |    21 |       87.240502 |        3.680718 |        3.684258 |     0.096181
  2900 |    21 |       86.239252 |        3.994578 |        3.997522 |     0.073698
  3000 |    21 |       85.552657 |        4.308463 |        4.312127 |     0.085042
   500 |    22 |       64.154477 |        0.166220 |        0.167512 |     0.777353
   600 |    22 |       73.959775 |        0.208200 |        0.209092 |     0.428354
   700 |    22 |       50.051699 |        0.418148 |        0.420112 |     0.469728
   800 |    22 |       56.780593 |        0.483084 |        0.484532 |     0.299745
   900 |    22 |       63.728777 |        0.544464 |        0.546488 |     0.371767
  1000 |    22 |       70.305455 |        0.610336 |        0.611680 |     0.220220
  1100 |    22 |       69.709480 |        0.742649 |        0.746080 |     0.462119
  1200 |    22 |       74.872410 |        0.822216 |        0.825961 |     0.455367
  1300 |    22 |       74.841664 |        0.967093 |        0.970824 |     0.385879
  1400 |    22 |       78.729554 |        1.066661 |        1.070189 |     0.330738
  1500 |    22 |       79.201728 |        1.215985 |        1.221381 |     0.443762
  1600 |    22 |       82.411550 |        1.332969 |        1.335425 |     0.184257
  1700 |    22 |       81.785015 |        1.511761 |        1.519689 |     0.524432
  1800 |    22 |       82.133078 |        1.689041 |        1.696561 |     0.445226
  1900 |    22 |       85.260820 |        1.805145 |        1.822577 |     0.965681
  2000 |    22 |       87.026414 |        1.970357 |        1.975205 |     0.246061
  2100 |    22 |       87.131600 |        2.172017 |        2.174785 |     0.127443
  2200 |    22 |       87.089457 |        2.386781 |        2.389362 |     0.108101
  2300 |    22 |       87.817580 |        2.584934 |        2.589226 |     0.166035
  2400 |    22 |       89.528471 |        2.748718 |        2.774750 |     0.947065
  2500 |    22 |       89.646768 |        2.994018 |        2.997766 |     0.125177
  2600 |    22 |       90.295290 |        3.214142 |        3.216858 |     0.084499
  2700 |    22 |       90.413369 |        3.464090 |        3.466886 |     0.080714
  2800 |    22 |       90.979967 |        3.700586 |        3.703474 |     0.078043
  2900 |    22 |       89.118478 |        4.053158 |        4.057414 |     0.105003
  3000 |    22 |       89.222663 |        4.332722 |        4.336466 |     0.086415
   500 |    23 |       66.951004 |        0.166964 |        0.167688 |     0.433632
   600 |    23 |       77.665940 |        0.206900 |        0.208252 |     0.653411
   700 |    23 |       52.582198 |        0.415372 |        0.418996 |     0.872462
   800 |    23 |       58.376593 |        0.491872 |        0.493372 |     0.304955
   900 |    23 |       66.053147 |        0.548952 |        0.552052 |     0.564678
  1000 |    23 |       73.853813 |        0.608280 |        0.609148 |     0.142727
  1100 |    23 |       73.264300 |        0.740544 |        0.743224 |     0.361892
  1200 |    23 |       78.629728 |        0.820269 |        0.824505 |     0.516420
  1300 |    23 |       77.805995 |        0.974289 |        0.977777 |     0.358004
  1400 |    23 |       82.885698 |        1.056805 |        1.064321 |     0.711197
  1500 |    23 |       83.252701 |        1.212913 |        1.215497 |     0.213029
  1600 |    23 |       86.945098 |        1.322125 |        1.324785 |     0.201181
  1700 |    23 |       85.964902 |        1.501489 |        1.513973 |     0.831429
  1800 |    23 |       86.873772 |        1.666405 |        1.680109 |     0.822372
  1900 |    23 |       89.570464 |        1.802201 |        1.811537 |     0.518030
  2000 |    23 |       90.069240 |        1.994345 |        1.997157 |     0.141010
  2100 |    23 |       90.360083 |        2.193397 |        2.196041 |     0.120545
  2200 |    23 |       90.531539 |        2.402285 |        2.405673 |     0.141039
  2300 |    23 |       91.274911 |        2.604213 |        2.608169 |     0.151910
  2400 |    23 |       94.057073 |        2.748249 |        2.751862 |     0.131437
  2500 |    23 |       94.175951 |        2.976246 |        2.980174 |     0.131970
  2600 |    23 |       94.560072 |        3.203750 |        3.209234 |     0.171174
  2700 |    23 |       95.429790 |        3.431406 |        3.435222 |     0.111203
  2800 |    23 |       95.884931 |        3.674502 |        3.678950 |     0.121045
  2900 |    23 |       94.030271 |        4.019494 |        4.024630 |     0.127774
  3000 |    23 |       93.074240 |        4.344127 |        4.350119 |     0.137928
   500 |    24 |       69.775443 |        0.167328 |        0.167780 |     0.270166
   600 |    24 |       80.305414 |        0.209768 |        0.210540 |     0.367968
   700 |    24 |       55.962892 |        0.410176 |        0.411496 |     0.321781
   800 |    24 |       62.097949 |        0.482632 |        0.484484 |     0.383696
   900 |    24 |       69.503367 |        0.545888 |        0.547768 |     0.344353
  1000 |    24 |       77.171791 |        0.606889 |        0.608888 |     0.329506
  1100 |    24 |       75.835348 |        0.746896 |        0.749644 |     0.367917
  1200 |    24 |       82.605549 |        0.812733 |        0.819013 |     0.772691
  1300 |    24 |       81.122075 |        0.975584 |        0.979204 |     0.371065
  1400 |    24 |       86.525007 |        1.060669 |        1.064564 |     0.367307
  1500 |    24 |       85.516693 |        1.232425 |        1.236613 |     0.339846
  1600 |    24 |       90.583953 |        1.325501 |        1.327653 |     0.162347
  1700 |    24 |       90.582771 |        1.487773 |        1.500737 |     0.871370
  1800 |    24 |       89.999836 |        1.689149 |        1.691721 |     0.152274
  1900 |    24 |       92.437324 |        1.829337 |        1.834005 |     0.255183
  2000 |    24 |       93.883276 |        1.998457 |        2.001669 |     0.160721
  2100 |    24 |       93.784789 |        2.207306 |        2.209634 |     0.105465
  2200 |    24 |       94.442827 |        2.405006 |        2.409038 |     0.167653
  2300 |    24 |       93.815055 |        2.645538 |        2.649346 |     0.143940
  2400 |    24 |       97.729233 |        2.766958 |        2.770122 |     0.114345
  2500 |    24 |       97.922547 |        2.996750 |        2.999246 |     0.083288
  2600 |    24 |       98.816494 |        3.209998 |        3.214222 |     0.131592
  2700 |    24 |       98.848911 |        3.461315 |        3.464827 |     0.101465
  2800 |    24 |       98.831141 |        3.724735 |        3.728499 |     0.101055
  2900 |    24 |       98.371360 |        4.013127 |        4.016271 |     0.078347
  3000 |    24 |       97.809712 |        4.320635 |        4.324179 |     0.082022
   500 |    25 |       72.061711 |        0.169068 |        0.169400 |     0.196325
   600 |    25 |       84.566312 |        0.207480 |        0.208172 |     0.333513
   700 |    25 |       58.010364 |        0.412464 |        0.413448 |     0.238575
   800 |    25 |       64.559777 |        0.484328 |        0.485892 |     0.322896
   900 |    25 |       73.332478 |        0.539212 |        0.541128 |     0.355318
  1000 |    25 |       80.493816 |        0.607572 |        0.608580 |     0.165917
  1100 |    25 |       79.899650 |        0.739269 |        0.741977 |     0.366322
  1200 |    25 |       85.180490 |        0.824220 |        0.828209 |     0.483864
  1300 |    25 |       84.569682 |        0.973557 |        0.979221 |     0.581796
  1400 |    25 |       89.421280 |        1.070389 |        1.074085 |     0.345299
  1500 |    25 |       90.293185 |        1.216697 |        1.220817 |     0.338636
  1600 |    25 |       95.496433 |        1.309941 |        1.313509 |     0.272385
  1700 |    25 |       93.799698 |        1.498461 |        1.510209 |     0.784022
  1800 |    25 |       93.109199 |        1.699341 |        1.706181 |     0.402498
  1900 |    25 |       97.576022 |        1.800405 |        1.812973 |     0.698055
  2000 |    25 |       97.584034 |        2.003886 |        2.008005 |     0.205591
  2100 |    25 |       98.353569 |        2.194730 |        2.196602 |     0.085293
  2200 |    25 |       98.729073 |        2.397534 |        2.400946 |     0.142313
  2300 |    25 |       99.386131 |        2.602266 |        2.606978 |     0.181070
  2400 |    25 |      101.010398 |        2.790250 |        2.793674 |     0.122717
  2500 |    25 |      101.787693 |        3.002982 |        3.007270 |     0.142791
  2600 |    25 |      102.951092 |        3.208946 |        3.213738 |     0.149333
  2700 |    25 |      103.495982 |        3.445703 |        3.450115 |     0.128045
  2800 |    25 |      102.940201 |        3.727867 |        3.730799 |     0.078651
  2900 |    25 |      101.597631 |        4.051999 |        4.055823 |     0.094373
  3000 |    25 |      101.916093 |        4.320271 |        4.326443 |     0.142863
   500 |    26 |       74.643818 |        0.169548 |        0.170780 |     0.726610
   600 |    26 |       86.861304 |        0.210040 |        0.211268 |     0.584670
   700 |    26 |       60.791217 |        0.409720 |        0.410968 |     0.304637
   800 |    26 |       65.666790 |        0.495180 |        0.496920 |     0.351366
   900 |    26 |       75.023997 |        0.548448 |        0.550240 |     0.326749
  1000 |    26 |       83.156654 |        0.611373 |        0.612733 |     0.222436
  1100 |    26 |       81.999130 |        0.739622 |        0.743334 |     0.501887
  1200 |    26 |       88.324871 |        0.827470 |        0.831146 |     0.444260
  1300 |    26 |       87.904303 |        0.976426 |        0.980378 |     0.404739
  1400 |    26 |       93.720887 |        1.060715 |        1.066906 |     0.583739
  1500 |    26 |       93.903052 |        1.219099 |        1.222119 |     0.247716
  1600 |    26 |       98.333315 |        1.325579 |        1.327259 |     0.126745
  1700 |    26 |       98.053948 |        1.494027 |        1.503596 |     0.640432
  1800 |    26 |       97.456485 |        1.691580 |        1.695572 |     0.235983
  1900 |    26 |      101.174752 |        1.810392 |        1.816956 |     0.362571
  2000 |    26 |      101.925414 |        1.999009 |        2.001093 |     0.104248
  2100 |    26 |      103.009019 |        2.180613 |        2.183509 |     0.132817
  2200 |    26 |      102.224281 |        2.411878 |        2.414529 |     0.109950
  2300 |    26 |      103.560118 |        2.600738 |        2.604826 |     0.157191
  2400 |    26 |      105.105109 |        2.791078 |        2.794838 |     0.134713
  2500 |    26 |      106.689804 |        2.982914 |        2.987430 |     0.151401
  2600 |    26 |      107.845571 |        3.190934 |        3.195110 |     0.130872
  2700 |    26 |      107.000405 |        3.465266 |        3.473270 |     0.230977
  2800 |    26 |      108.166478 |        3.690506 |        3.694942 |     0.120207
  2900 |    26 |      105.525455 |        4.059155 |        4.064799 |     0.139044
  3000 |    26 |      105.956505 |        4.326659 |        4.330903 |     0.098090
   500 |    27 |       78.008765 |        0.168860 |        0.169712 |     0.504655
   600 |    27 |       91.001298 |        0.208316 |        0.209208 |     0.428116
   700 |    27 |       63.944540 |        0.405372 |        0.405752 |     0.093736
   800 |    27 |       68.106442 |        0.494780 |        0.498128 |     0.676685
   900 |    27 |       77.755047 |        0.550381 |        0.552068 |     0.306684
  1000 |    27 |       83.948459 |        0.628893 |        0.631120 |     0.354259
  1100 |    27 |       85.321047 |        0.747760 |        0.751336 |     0.478240
  1200 |    27 |       90.993707 |        0.834573 |        0.838077 |     0.419834
  1300 |    27 |       91.517860 |        0.971793 |        0.978625 |     0.703030
  1400 |    27 |       96.488543 |        1.070821 |        1.076181 |     0.500563
  1500 |    27 |       97.304381 |        1.222005 |        1.224793 |     0.228150
  1600 |    27 |      101.768808 |        1.330621 |        1.332845 |     0.167140
  1700 |    27 |      100.610562 |        1.513601 |        1.523553 |     0.657500
  1800 |    27 |      100.704928 |        1.693741 |        1.707037 |     0.785004
  1900 |    27 |      103.763515 |        1.840053 |        1.843153 |     0.168484
  2000 |    27 |      105.595517 |        2.003549 |        2.007549 |     0.199657
  2100 |    27 |      104.852884 |        2.226169 |        2.229145 |     0.133680
  2200 |    27 |      106.293253 |        2.409702 |        2.412969 |     0.135611
  2300 |    27 |      106.425448 |        2.631382 |        2.634106 |     0.103524
  2400 |    27 |      109.988939 |        2.770578 |        2.775290 |     0.170070
  2500 |    27 |      110.723992 |        2.987190 |        2.992018 |     0.161629
  2600 |    27 |      111.030565 |        3.218598 |        3.222298 |     0.114961
  2700 |    27 |      112.217007 |        3.438230 |        3.441278 |     0.088651
  2800 |    27 |      111.914397 |        3.706790 |        3.711326 |     0.122378
  2900 |    27 |      110.604994 |        4.023375 |        4.028711 |     0.132623
  3000 |    27 |      110.078580 |        4.328283 |        4.332703 |     0.102120
   500 |    28 |       80.839676 |        0.168492 |        0.169948 |     0.864153
   600 |    28 |       94.257683 |        0.208744 |        0.210080 |     0.640054
   700 |    28 |       65.607442 |        0.409360 |        0.410708 |     0.329248
   800 |    28 |       71.813204 |        0.488604 |        0.490108 |     0.307833
   900 |    28 |       81.492672 |        0.545812 |        0.546628 |     0.149506
  1000 |    28 |       89.048985 |        0.615992 |        0.617640 |     0.267547
  1100 |    28 |       89.085371 |        0.742873 |        0.746992 |     0.554577
  1200 |    28 |       94.681940 |        0.833401 |        0.836357 |     0.354671
  1300 |    28 |       94.914550 |        0.975185 |        0.979129 |     0.404452
  1400 |    28 |      101.099300 |        1.062721 |        1.066325 |     0.339115
  1500 |    28 |      100.518530 |        1.225693 |        1.230429 |     0.386375
  1600 |    28 |      106.360704 |        1.319717 |        1.323513 |     0.287643
  1700 |    28 |      105.486773 |        1.497453 |        1.509069 |     0.775730
  1800 |    28 |      104.458796 |        1.697225 |        1.707369 |     0.597679
  1900 |    28 |      109.192914 |        1.810629 |        1.817981 |     0.406039
  2000 |    28 |      108.730460 |        2.019314 |        2.023173 |     0.191152
  2100 |    28 |      109.996072 |        2.202030 |        2.204654 |     0.119159
  2200 |    28 |      111.398225 |        2.385930 |        2.389750 |     0.160102
  2300 |    28 |      110.755447 |        2.623706 |        2.626778 |     0.117089
  2400 |    28 |      115.544315 |        2.739034 |        2.741694 |     0.097109
  2500 |    28 |      115.135141 |        2.982650 |        2.985734 |     0.103391
  2600 |    28 |      115.062255 |        3.224603 |        3.229482 |     0.151335
  2700 |    28 |      115.894446 |        3.452750 |        3.457743 |     0.144583
  2800 |    28 |      116.202665 |        3.706111 |        3.710515 |     0.118827
  2900 |    28 |      114.009146 |        4.050195 |        4.056267 |     0.149915
  3000 |    28 |      114.636677 |        4.310927 |        4.317447 |     0.151248
   500 |    29 |       83.509764 |        0.169368 |        0.170220 |     0.503031
   600 |    29 |       97.848334 |        0.208700 |        0.209348 |     0.310411
   700 |    29 |       68.756785 |        0.405180 |        0.406104 |     0.228015
   800 |    29 |       73.899150 |        0.492196 |        0.493448 |     0.254346
   900 |    29 |       83.309649 |        0.553584 |        0.553912 |     0.059252
  1000 |    29 |       92.805344 |        0.612420 |        0.613968 |     0.252775
  1100 |    29 |       92.320494 |        0.743428 |        0.747149 |     0.500420
  1200 |    29 |       98.461413 |        0.828893 |        0.833513 |     0.557360
  1300 |    29 |       97.993908 |        0.977365 |        0.982513 |     0.526739
  1400 |    29 |      104.620560 |        1.061789 |        1.068225 |     0.606147
  1500 |    29 |      104.028922 |        1.228045 |        1.232877 |     0.393477
  1600 |    29 |      109.730885 |        1.325401 |        1.328729 |     0.251093
  1700 |    29 |      109.444707 |        1.496981 |        1.506873 |     0.660793
  1800 |    29 |      109.544577 |        1.679713 |        1.685457 |     0.341965
  1900 |    29 |      113.113822 |        1.809653 |        1.816173 |     0.360290
  2000 |    29 |      114.065213 |        1.993018 |        1.996974 |     0.198487
  2100 |    29 |      115.725389 |        2.170190 |        2.171666 |     0.068011
  2200 |    29 |      113.707452 |        2.420870 |        2.425942 |     0.209511
  2300 |    29 |      115.488570 |        2.605698 |        2.610170 |     0.171625
  2400 |    29 |      117.824156 |        2.784002 |        2.786346 |     0.084200
  2500 |    29 |      118.827825 |        2.992118 |        2.996690 |     0.152803
  2600 |    29 |      119.053772 |        3.229650 |        3.235654 |     0.185904
  2700 |    29 |      119.181347 |        3.480926 |        3.485930 |     0.143755
  2800 |    29 |      118.953590 |        3.751358 |        3.756407 |     0.134568
  2900 |    29 |      117.544445 |        4.072419 |        4.077867 |     0.133779
  3000 |    29 |      118.213803 |        4.334255 |        4.338899 |     0.107141
   500 |    30 |       85.962569 |        0.170168 |        0.171508 |     0.787449
   600 |    30 |      100.633516 |        0.210472 |        0.210696 |     0.106552
   700 |    30 |       69.942703 |        0.411724 |        0.413284 |     0.378931
   800 |    30 |       76.953207 |        0.489588 |        0.490408 |     0.167475
   900 |    30 |       86.241419 |        0.552848 |        0.554352 |     0.272061
  1000 |    30 |       96.340590 |        0.610008 |        0.612356 |     0.384921
  1100 |    30 |       94.870436 |        0.750009 |        0.752441 |     0.324270
  1200 |    30 |      101.843991 |        0.829661 |        0.834340 |     0.564074
  1300 |    30 |      100.895512 |        0.983441 |        0.988533 |     0.517765
  1400 |    30 |      107.609498 |        1.071589 |        1.074285 |     0.251588
  1500 |    30 |      108.854721 |        1.215101 |        1.219245 |     0.341027
  1600 |    30 |      112.486212 |        1.339881 |        1.342165 |     0.170461
  1700 |    30 |      108.839292 |        1.558757 |        1.566225 |     0.479093
  1800 |    30 |      111.333688 |        1.711365 |        1.717273 |     0.345229
  1900 |    30 |      117.957363 |        1.797977 |        1.803389 |     0.301000
  2000 |    30 |      118.779044 |        1.984237 |        1.986617 |     0.119950
  2100 |    30 |      118.156567 |        2.197377 |        2.201553 |     0.190047
  2200 |    30 |      119.484311 |        2.384742 |        2.389118 |     0.183504
  2300 |    30 |      119.225393 |        2.615106 |        2.616854 |     0.066839
  2400 |    30 |      123.513532 |        2.747730 |        2.750554 |     0.102774
  2500 |    30 |      123.049538 |        2.990918 |        2.995942 |     0.167979
  2600 |    30 |      125.058148 |        3.183218 |        3.185730 |     0.078919
  2700 |    30 |      124.413572 |        3.452118 |        3.457070 |     0.143449
