   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |       40.157680 |        0.005929 |        0.006036 |     1.805131
  3000 |    15 |       38.765380 |        0.006542 |        0.006753 |     3.232849
   500 |    16 |       12.529906 |        0.000549 |        0.000603 |     9.893165
   600 |    16 |       18.112531 |        0.000589 |        0.000605 |     2.733679
   700 |    16 |       15.207894 |        0.000958 |        0.001000 |     4.427181
   800 |    16 |       19.898003 |        0.000945 |        0.001000 |     5.744257
   900 |    16 |       25.099584 |        0.000942 |        0.001000 |     6.148433
  1000 |    16 |       27.286684 |        0.001102 |        0.001122 |     1.758142
  1100 |    16 |       29.563044 |        0.001241 |        0.001263 |     1.730562
  1200 |    16 |       29.543055 |        0.001469 |        0.001500 |     2.111979
  1300 |    16 |       31.147968 |        0.001651 |        0.001663 |     0.678563
  1400 |    16 |       33.358735 |        0.001795 |        0.001804 |     0.490007
  1500 |    16 |       34.822744 |        0.001982 |        0.001999 |     0.856387
  1600 |    16 |       34.945338 |        0.002072 |        0.002277 |     9.901173
  1700 |    16 |       35.813134 |        0.002384 |        0.002500 |     4.856563
  1800 |    16 |       36.677088 |        0.002597 |        0.002701 |     3.993684
  1900 |    16 |       36.720429 |        0.003013 |        0.003047 |     1.138612
  2000 |    16 |       39.386935 |        0.002986 |        0.003113 |     4.280432
  2100 |    16 |       36.954549 |        0.003555 |        0.003705 |     4.213753
  2200 |    16 |       37.640434 |        0.003961 |        0.003984 |     0.595958
  2300 |    16 |       40.262970 |        0.003952 |        0.004097 |     3.671081
  2400 |    16 |       39.486265 |        0.004472 |        0.004513 |     0.932541
  2500 |    16 |       38.959285 |        0.004865 |        0.004966 |     2.065508
  2600 |    16 |       41.683346 |        0.004927 |        0.005034 |     2.161058
  2700 |    16 |       40.673156 |        0.005492 |        0.005531 |     0.701040
  2800 |    16 |       40.702967 |        0.005926 |        0.005966 |     0.687222
  2900 |    16 |       42.862600 |        0.006008 |        0.006071 |     1.044866
  3000 |    16 |       41.252246 |        0.006542 |        0.006784 |     3.697157
   500 |    17 |       14.335093 |        0.000501 |        0.000553 |    10.271041
   600 |    17 |       18.708512 |        0.000561 |        0.000603 |     7.478660
   700 |    17 |       16.171975 |        0.000967 |        0.001000 |     3.371534
   800 |    17 |       21.169200 |        0.000943 |        0.001000 |     5.996967
   900 |    17 |       26.889763 |        0.000926 |        0.001000 |     7.913836
  1000 |    17 |       28.466985 |        0.001126 |        0.001159 |     2.966712
  1100 |    17 |       31.395614 |        0.001246 |        0.001274 |     2.232681
  1200 |    17 |       31.721126 |        0.001437 |        0.001499 |     4.341983
  1300 |    17 |       33.200484 |        0.001621 |        0.001663 |     2.591405
  1400 |    17 |       32.787568 |        0.001802 |        0.001998 |    10.858005
  1500 |    17 |       36.058698 |        0.002031 |        0.002055 |     1.166735
  1600 |    17 |       37.359493 |        0.002237 |        0.002256 |     0.858081
  1700 |    17 |       38.919478 |        0.002361 |        0.002452 |     3.846581
  1800 |    17 |       38.159657 |        0.002681 |        0.002760 |     2.965894
  1900 |    17 |       39.475614 |        0.002956 |        0.003002 |     1.569557
  2000 |    17 |       41.436978 |        0.003111 |        0.003155 |     1.408461
  2100 |    17 |       39.174370 |        0.003421 |        0.003719 |     8.719743
  2200 |    17 |       40.119666 |        0.003922 |        0.003979 |     1.442474
  2300 |    17 |       43.633658 |        0.003965 |        0.003996 |     0.781175
  2400 |    17 |       41.735119 |        0.004483 |        0.004537 |     1.193395
  2500 |    17 |       41.566143 |        0.004764 |        0.004963 |     4.187499
  2600 |    17 |       43.216383 |        0.005044 |        0.005156 |     2.212433
  2700 |    17 |       43.828662 |        0.005355 |        0.005494 |     2.603237
  2800 |    17 |       43.235359 |        0.005932 |        0.005977 |     0.748335
  2900 |    17 |       46.101134 |        0.005957 |        0.006021 |     1.077791
  3000 |    17 |       43.328179 |        0.006518 |        0.006867 |     5.351062
   500 |    18 |       14.973425 |        0.000499 |        0.000589 |    18.049852
   600 |    18 |       21.395835 |        0.000552 |        0.000593 |     7.384549
   700 |    18 |       17.187923 |        0.000936 |        0.001000 |     6.780222
   800 |    18 |       22.449948 |        0.000944 |        0.001000 |     5.958006
   900 |    18 |       28.404654 |        0.000936 |        0.001000 |     6.783632
  1000 |    18 |       30.223502 |        0.001116 |        0.001154 |     3.414530
  1100 |    18 |       31.766711 |        0.001316 |        0.001327 |     0.851619
  1200 |    18 |       33.490799 |        0.001498 |        0.001500 |     0.146415
  1300 |    18 |       36.560905 |        0.001595 |        0.001604 |     0.606958
  1400 |    18 |       37.524563 |        0.001802 |        0.001822 |     1.092925
  1500 |    18 |       38.093903 |        0.002025 |        0.002062 |     1.788174
  1600 |    18 |       39.472991 |        0.002244 |        0.002255 |     0.516472
  1700 |    18 |       41.565830 |        0.002341 |        0.002429 |     3.741458
  1800 |    18 |       42.243642 |        0.002651 |        0.002677 |     0.976548
  1900 |    18 |       42.040591 |        0.002969 |        0.003001 |     1.067110
  2000 |    18 |       43.115821 |        0.003033 |        0.003252 |     7.193272
  2100 |    18 |       42.907122 |        0.003501 |        0.003563 |     1.756787
  2200 |    18 |       42.517147 |        0.003950 |        0.003975 |     0.653153
  2300 |    18 |       46.157660 |        0.003956 |        0.004006 |     1.281989
  2400 |    18 |       44.649868 |        0.004300 |        0.004498 |     4.608356
  2500 |    18 |       43.775622 |        0.004972 |        0.004994 |     0.444545
  2600 |    18 |       46.351366 |        0.004956 |        0.005132 |     3.549129
  2700 |    18 |       46.340403 |        0.005454 |        0.005499 |     0.814373
  2800 |    18 |       45.776248 |        0.005937 |        0.005993 |     0.940149
  2900 |    18 |       46.770411 |        0.006134 |        0.006298 |     2.685200
  3000 |    18 |       45.565836 |        0.006554 |        0.006938 |     5.857701
   500 |    19 |       15.335822 |        0.000497 |        0.000597 |    20.139090
   600 |    19 |       21.368759 |        0.000596 |        0.000606 |     1.594788
   700 |    19 |       18.159248 |        0.000967 |        0.001000 |     3.445809
   800 |    19 |       23.745698 |        0.000941 |        0.001000 |     6.236701
   900 |    19 |       29.935104 |        0.000925 |        0.001000 |     8.097730
  1000 |    19 |       32.920220 |        0.001106 |        0.001120 |     1.293299
  1100 |    19 |       33.569416 |        0.001318 |        0.001327 |     0.745512
  1200 |    19 |       35.510343 |        0.001480 |        0.001500 |     1.371187
  1300 |    19 |       38.722619 |        0.001593 |        0.001602 |     0.514723
  1400 |    19 |       39.716728 |        0.001782 |        0.001822 |     2.268287
  1500 |    19 |       41.117887 |        0.001988 |        0.002011 |     1.173084
  1600 |    19 |       40.672086 |        0.002191 |        0.002334 |     6.502535
  1700 |    19 |       43.945797 |        0.002333 |        0.002432 |     4.277348
  1800 |    19 |       42.810199 |        0.002553 |        0.002770 |     8.507260
  1900 |    19 |       44.444724 |        0.002984 |        0.003001 |     0.566484
  2000 |    19 |       49.203980 |        0.002941 |        0.003002 |     2.074652
  2100 |    19 |       44.651353 |        0.003580 |        0.003626 |     1.301348
  2200 |    19 |       45.444150 |        0.003654 |        0.003960 |     8.379659
  2300 |    19 |       48.111272 |        0.004005 |        0.004058 |     1.303579
  2400 |    19 |       46.793548 |        0.004467 |        0.004520 |     1.195566
  2500 |    19 |       46.656625 |        0.004635 |        0.004991 |     7.676519
  2600 |    19 |       49.250539 |        0.004957 |        0.005046 |     1.783344
  2700 |    19 |       48.664934 |        0.005474 |        0.005534 |     1.083108
  2800 |    19 |       48.393900 |        0.005936 |        0.005973 |     0.616944
  2900 |    19 |       49.616718 |        0.006161 |        0.006267 |     1.706058
  3000 |    19 |       47.925331 |        0.006595 |        0.006951 |     5.403539
   500 |    20 |       14.384567 |        0.000649 |        0.000686 |     5.806902
   600 |    20 |       22.936135 |        0.000594 |        0.000602 |     1.227585
   700 |    20 |       19.133160 |        0.000968 |        0.001000 |     3.272996
   800 |    20 |       24.988890 |        0.000946 |        0.001000 |     5.687144
   900 |    20 |       31.610780 |        0.000941 |        0.001000 |     6.235911
  1000 |    20 |       33.435601 |        0.001130 |        0.001167 |     3.252273
  1100 |    20 |       36.270266 |        0.001246 |        0.001296 |     3.966022
  1200 |    20 |       37.340116 |        0.001486 |        0.001501 |     0.983317
  1300 |    20 |       39.540280 |        0.001660 |        0.001662 |     0.150825
  1400 |    20 |       41.755177 |        0.001802 |        0.001822 |     1.122228
  1500 |    20 |       43.696279 |        0.001976 |        0.001998 |     1.119651
  1600 |    20 |       44.310235 |        0.002238 |        0.002252 |     0.591124
  1700 |    20 |       45.482917 |        0.002436 |        0.002464 |     1.150055
  1800 |    20 |       45.212994 |        0.002518 |        0.002785 |    10.610579
  1900 |    20 |       45.989520 |        0.003015 |        0.003061 |     1.522293
  2000 |    20 |       48.783072 |        0.002946 |        0.003185 |     8.133154
  2100 |    20 |       46.258099 |        0.003603 |        0.003716 |     3.119107
  2200 |    20 |       47.578062 |        0.003733 |        0.003971 |     6.353697
  2300 |    20 |       49.887017 |        0.004023 |        0.004154 |     3.276357
  2400 |    20 |       49.412447 |        0.004484 |        0.004530 |     1.032649
  2500 |    20 |       49.011917 |        0.004836 |        0.004969 |     2.733999
  2600 |    20 |       51.814917 |        0.004937 |        0.005070 |     2.708015
  2700 |    20 |       51.358985 |        0.005441 |        0.005525 |     1.551716
  2800 |    20 |       51.194424 |        0.005879 |        0.005972 |     1.581914
  2900 |    20 |       53.505026 |        0.005984 |        0.006125 |     2.359438
  3000 |    20 |       51.274736 |        0.006623 |        0.006894 |     4.091654
   500 |    21 |       18.692393 |        0.000499 |        0.000548 |     9.812817
   600 |    21 |       24.332011 |        0.000557 |        0.000599 |     7.574719
   700 |    21 |       20.110910 |        0.000957 |        0.001000 |     4.538657
   800 |    21 |       26.282983 |        0.000953 |        0.001000 |     4.954583
   900 |    21 |       33.314365 |        0.000930 |        0.001000 |     7.461233
  1000 |    21 |       35.736901 |        0.001125 |        0.001140 |     1.361063
  1100 |    21 |       37.252578 |        0.001280 |        0.001326 |     3.600164
  1200 |    21 |       39.276744 |        0.001490 |        0.001500 |     0.699401
  1300 |    21 |       42.928205 |        0.001595 |        0.001605 |     0.657826
  1400 |    21 |       40.230799 |        0.001924 |        0.002000 |     3.933789
  1500 |    21 |       45.351880 |        0.001993 |        0.002006 |     0.652070
  1600 |    21 |       45.535798 |        0.002265 |        0.002298 |     1.452677
  1700 |    21 |       48.715974 |        0.002367 |        0.002435 |     2.860740
  1800 |    21 |       49.393946 |        0.002665 |        0.002681 |     0.593161
  1900 |    21 |       49.004340 |        0.002984 |        0.003002 |     0.607194
  2000 |    21 |       51.036534 |        0.003069 |        0.003189 |     3.896225
  2100 |    21 |       50.616230 |        0.003493 |        0.003537 |     1.236658
  2200 |    21 |       50.139200 |        0.003926 |        0.003947 |     0.531921
  2300 |    21 |       53.101627 |        0.003970 |        0.004053 |     2.080306
  2400 |    21 |       50.314411 |        0.004538 |        0.004760 |     4.903511
  2500 |    21 |       51.775967 |        0.004756 |        0.004945 |     3.971966
  2600 |    21 |       54.253942 |        0.004942 |        0.005067 |     2.535627
  2700 |    21 |       53.780744 |        0.005454 |        0.005546 |     1.690344
  2800 |    21 |       53.461411 |        0.005940 |        0.006005 |     1.103025
  2900 |    21 |       54.737967 |        0.006163 |        0.006326 |     2.644844
  3000 |    21 |       53.014915 |        0.006810 |        0.006981 |     2.518275
   500 |    22 |       18.938706 |        0.000500 |        0.000552 |    10.375739
   600 |    22 |       25.104440 |        0.000558 |        0.000606 |     8.477110
   700 |    22 |       21.072469 |        0.000954 |        0.001000 |     4.824397
   800 |    22 |       27.558510 |        0.000945 |        0.001000 |     5.807851
   900 |    22 |       34.914150 |        0.000929 |        0.001000 |     7.654593
  1000 |    22 |       37.270263 |        0.001124 |        0.001160 |     3.175378
  1100 |    22 |       38.062975 |        0.001314 |        0.001349 |     2.664198
  1200 |    22 |       41.125202 |        0.001481 |        0.001500 |     1.296192
  1300 |    22 |       45.080364 |        0.001596 |        0.001601 |     0.274783
  1400 |    22 |       46.258467 |        0.001800 |        0.001803 |     0.194730
  1500 |    22 |       46.244516 |        0.002020 |        0.002090 |     3.465861
  1600 |    22 |       48.162602 |        0.002030 |        0.002291 |    12.828252
  1700 |    22 |       52.035164 |        0.002253 |        0.002395 |     6.330373
  1800 |    22 |       51.504274 |        0.002682 |        0.002701 |     0.726384
  1900 |    22 |       50.400605 |        0.003023 |        0.003080 |     1.878579
  2000 |    22 |       52.406292 |        0.003153 |        0.003275 |     3.879486
  2100 |    22 |       51.623734 |        0.003551 |        0.003687 |     3.847522
  2200 |    22 |       52.460381 |        0.003932 |        0.003958 |     0.671235
  2300 |    22 |       55.439506 |        0.004033 |        0.004065 |     0.801036
  2400 |    22 |       53.932638 |        0.004497 |        0.004569 |     1.585072
  2500 |    22 |       54.322913 |        0.004879 |        0.004943 |     1.311623
  2600 |    22 |       56.650635 |        0.005032 |        0.005123 |     1.810334
  2700 |    22 |       56.336748 |        0.005487 |        0.005543 |     1.022909
  2800 |    22 |       56.170671 |        0.005937 |        0.005992 |     0.938126
  2900 |    22 |       58.206898 |        0.006009 |        0.006209 |     3.324922
  3000 |    22 |       55.759333 |        0.006789 |        0.006926 |     2.025693
   500 |    23 |       18.900387 |        0.000543 |        0.000597 |     9.915760
   600 |    23 |       25.003357 |        0.000598 |        0.000646 |     8.132157
   700 |    23 |       22.073607 |        0.000957 |        0.001000 |     4.439741
   800 |    23 |       28.877807 |        0.000942 |        0.001000 |     6.216291
   900 |    23 |       36.401679 |        0.000940 |        0.001000 |     6.349045
  1000 |    23 |       38.781744 |        0.001127 |        0.001160 |     2.883192
  1100 |    23 |       40.441201 |        0.001315 |        0.001337 |     1.633430
  1200 |    23 |       43.183819 |        0.001478 |        0.001500 |     1.440114
  1300 |    23 |       45.635586 |        0.001660 |        0.001663 |     0.182450
  1400 |    23 |       44.018008 |        0.001975 |        0.002000 |     1.271171
  1500 |    23 |       48.418952 |        0.002049 |        0.002082 |     1.625855
  1600 |    23 |       48.828225 |        0.002328 |        0.002362 |     1.494464
  1700 |    23 |       55.704378 |        0.002221 |        0.002320 |     4.420856
  1800 |    23 |       53.070328 |        0.002705 |        0.002731 |     0.965174
  1900 |    23 |       54.141555 |        0.002925 |        0.003000 |     2.564144
  2000 |    23 |       58.181979 |        0.002972 |        0.003023 |     1.716115
  2100 |    23 |       53.403581 |        0.003577 |        0.003725 |     4.122708
  2200 |    23 |       55.028045 |        0.003930 |        0.003958 |     0.704943
  2300 |    23 |       57.520141 |        0.003987 |        0.004116 |     3.243052
  2400 |    23 |       56.502564 |        0.004508 |        0.004591 |     1.825605
  2500 |    23 |       56.381033 |        0.004918 |        0.004979 |     1.256672
  2600 |    23 |       58.297228 |        0.005041 |        0.005208 |     3.308881
  2700 |    23 |       59.038303 |        0.005429 |        0.005528 |     1.825168
  2800 |    23 |       58.518948 |        0.005954 |        0.006012 |     0.965801
  2900 |    23 |       60.240955 |        0.006050 |        0.006274 |     3.709323
  3000 |    23 |       58.230682 |        0.006819 |        0.006969 |     2.195255
   500 |    24 |       17.469400 |        0.000596 |        0.000654 |     9.855490
   600 |    24 |       25.051183 |        0.000650 |        0.000674 |     3.674772
   700 |    24 |       23.099091 |        0.000930 |        0.001000 |     7.505575
   800 |    24 |       30.140762 |        0.000946 |        0.001000 |     5.684481
   900 |    24 |       38.210352 |        0.000930 |        0.001000 |     7.507115
  1000 |    24 |       41.002257 |        0.001117 |        0.001144 |     2.382071
  1100 |    24 |       42.633631 |        0.001258 |        0.001325 |     5.266947
  1200 |    24 |       44.870384 |        0.001491 |        0.001500 |     0.630067
  1300 |    24 |       47.329901 |        0.001658 |        0.001664 |     0.345120
  1400 |    24 |       45.981273 |        0.001907 |        0.002000 |     4.898393
  1500 |    24 |       50.877481 |        0.002015 |        0.002081 |     3.281385
  1600 |    24 |       52.834377 |        0.002244 |        0.002273 |     1.295430
  1700 |    24 |       57.496726 |        0.002261 |        0.002380 |     5.268653
  1800 |    24 |       54.089046 |        0.002773 |        0.002783 |     0.367988
  1900 |    24 |       56.076810 |        0.002992 |        0.003003 |     0.388107
  2000 |    24 |       60.755328 |        0.002964 |        0.003105 |     4.760832
  2100 |    24 |       57.112046 |        0.003521 |        0.003596 |     2.116424
  2200 |    24 |       57.080115 |        0.003933 |        0.003971 |     0.951082
  2300 |    24 |       60.668877 |        0.003990 |        0.004125 |     3.389071
  2400 |    24 |       59.682258 |        0.004489 |        0.004523 |     0.757290
  2500 |    24 |       58.919077 |        0.004957 |        0.004985 |     0.579116
  2600 |    24 |       61.109539 |        0.005085 |        0.005211 |     2.464170
  2700 |    24 |       60.144118 |        0.005514 |        0.005684 |     3.088544
  2800 |    24 |       61.570992 |        0.005931 |        0.005982 |     0.846514
  2900 |    24 |       61.918373 |        0.006122 |        0.006395 |     4.462662
  3000 |    24 |       60.630718 |        0.006924 |        0.006976 |     0.755173
   500 |    25 |       18.384458 |        0.000550 |        0.000648 |    17.953165
   600 |    25 |       26.279969 |        0.000608 |        0.000666 |     9.696280
   700 |    25 |       24.015957 |        0.000965 |        0.001000 |     3.596571
   800 |    25 |       31.403709 |        0.000940 |        0.001000 |     6.394965
   900 |    25 |       39.771076 |        0.000935 |        0.001000 |     6.987245
  1000 |    25 |       41.745701 |        0.001131 |        0.001160 |     2.519078
  1100 |    25 |       44.016272 |        0.001316 |        0.001339 |     1.715393
  1200 |    25 |       47.040696 |        0.001477 |        0.001500 |     1.564064
  1300 |    25 |       49.644827 |        0.001645 |        0.001661 |     1.008813
  1400 |    25 |       48.114507 |        0.001921 |        0.002000 |     4.096499
  1500 |    25 |       52.961558 |        0.002050 |        0.002080 |     1.469032
  1600 |    25 |       55.593050 |        0.002239 |        0.002253 |     0.644289
  1700 |    25 |       56.938250 |        0.002440 |        0.002478 |     1.586185
  1800 |    25 |       58.361055 |        0.002684 |        0.002703 |     0.677644
  1900 |    25 |       57.319509 |        0.003050 |        0.003087 |     1.183302
  2000 |    25 |       60.160717 |        0.003208 |        0.003240 |     1.010131
  2100 |    25 |       59.702758 |        0.003501 |        0.003602 |     2.882245
  2200 |    25 |       59.455801 |        0.003938 |        0.003975 |     0.926868
  2300 |    25 |       62.617696 |        0.003946 |        0.004130 |     4.667827
  2400 |    25 |       61.063195 |        0.004552 |        0.004609 |     1.250177
  2500 |    25 |       60.895616 |        0.004937 |        0.005033 |     1.948551
  2600 |    25 |       62.820425 |        0.005086 |        0.005283 |     3.867157
  2700 |    25 |       59.853320 |        0.005906 |        0.005971 |     1.100804
  2800 |    25 |       63.414079 |        0.005962 |        0.006041 |     1.318015
  2900 |    25 |       64.900840 |        0.006141 |        0.006334 |     3.129841
  3000 |    25 |       63.232709 |        0.006916 |        0.006974 |     0.839038
   500 |    26 |       21.575855 |        0.000503 |        0.000594 |    18.197771
   600 |    26 |       30.174294 |        0.000597 |        0.000601 |     0.654847
   700 |    26 |       25.027263 |        0.000955 |        0.001000 |     4.724449
   800 |    26 |       32.711994 |        0.000944 |        0.001000 |     5.954727
   900 |    26 |       41.400721 |        0.000949 |        0.001000 |     5.353195
  1000 |    26 |       44.585990 |        0.001115 |        0.001129 |     1.326203
  1100 |    26 |       47.983022 |        0.001245 |        0.001280 |     2.786129
  1200 |    26 |       48.782500 |        0.001469 |        0.001500 |     2.101352
  1300 |    26 |       50.977681 |        0.001655 |        0.001674 |     1.134972
  1400 |    26 |       50.075145 |        0.001907 |        0.002000 |     4.882654
  1500 |    26 |       56.788052 |        0.001997 |        0.002023 |     1.291909
  1600 |    26 |       55.106016 |        0.002287 |        0.002339 |     2.294716
  1700 |    26 |       60.683590 |        0.002395 |        0.002415 |     0.839332
  1800 |    26 |       59.048618 |        0.002776 |        0.002798 |     0.778929
  1900 |    26 |       59.160722 |        0.002994 |        0.003109 |     3.858314
  2000 |    26 |       66.983014 |        0.002960 |        0.003025 |     2.216136
  2100 |    26 |       61.949787 |        0.003598 |        0.003628 |     0.839545
  2200 |    26 |       62.279144 |        0.003938 |        0.003962 |     0.609110
  2300 |    26 |       66.723902 |        0.003926 |        0.004046 |     3.069523
  2400 |    26 |       62.432786 |        0.004605 |        0.004678 |     1.576544
  2500 |    26 |       63.684887 |        0.004916 |        0.004999 |     1.686186
  2600 |    26 |       65.366563 |        0.005045 |        0.005282 |     4.701907
  2700 |    26 |       62.905695 |        0.005677 |        0.005922 |     4.318099
  2800 |    26 |       65.051545 |        0.005996 |        0.006153 |     2.621607
  2900 |    26 |       66.000987 |        0.006326 |        0.006492 |     2.623754
  3000 |    26 |       65.852188 |        0.006916 |        0.006981 |     0.935543
   500 |    27 |       20.716201 |        0.000550 |        0.000627 |    14.013953
   600 |    27 |       30.642895 |        0.000596 |        0.000605 |     1.391165
   700 |    27 |       26.014823 |        0.000978 |        0.001000 |     2.230619
   800 |    27 |       33.964450 |        0.000944 |        0.001000 |     5.886659
   900 |    27 |       43.024173 |        0.000932 |        0.001000 |     7.261612
  1000 |    27 |       46.569328 |        0.001112 |        0.001121 |     0.793379
  1100 |    27 |       47.730511 |        0.001296 |        0.001325 |     2.285399
  1200 |    27 |       50.467199 |        0.001490 |        0.001500 |     0.712251
  1300 |    27 |       54.405433 |        0.001596 |        0.001640 |     2.731400
  1400 |    27 |       51.882461 |        0.001990 |        0.002000 |     0.532081
  1500 |    27 |       58.056111 |        0.002008 |        0.002040 |     1.588753
  1600 |    27 |       58.430742 |        0.002273 |        0.002301 |     1.227393
  1700 |    27 |       61.272624 |        0.002458 |        0.002492 |     1.351980
  1800 |    27 |       61.476072 |        0.002752 |        0.002789 |     1.341154
  1900 |    27 |       61.844575 |        0.002955 |        0.003099 |     4.879702
  2000 |    27 |       65.979973 |        0.003195 |        0.003202 |     0.212668
  2100 |    27 |       62.177663 |        0.003720 |        0.003751 |     0.848631
  2200 |    27 |       64.078402 |        0.003938 |        0.003982 |     1.104216
  2300 |    27 |       68.209545 |        0.004044 |        0.004094 |     1.221540
  2400 |    27 |       65.180988 |        0.004612 |        0.004673 |     1.326985
  2500 |    27 |       66.571052 |        0.004927 |        0.004946 |     0.383765
  2600 |    27 |       67.982468 |        0.005118 |        0.005277 |     3.114577
  2700 |    27 |       65.694580 |        0.005632 |        0.005904 |     4.827636
  2800 |    27 |       67.984353 |        0.005995 |        0.006123 |     2.141766
  2900 |    27 |       70.035174 |        0.006243 |        0.006345 |     1.624156
  3000 |    27 |       68.326113 |        0.006889 |        0.006977 |     1.284416
   500 |    28 |       21.608313 |        0.000554 |        0.000642 |    16.020672
   600 |    28 |       29.912266 |        0.000602 |        0.000653 |     8.438267
   700 |    28 |       27.020759 |        0.000951 |        0.001000 |     5.183569
   800 |    28 |       35.272468 |        0.000928 |        0.001000 |     7.758909
   900 |    28 |       44.646782 |        0.000928 |        0.001000 |     7.737560
  1000 |    28 |       47.191318 |        0.001138 |        0.001171 |     2.934953
  1100 |    28 |       48.695000 |        0.001315 |        0.001349 |     2.646040
  1200 |    28 |       52.514723 |        0.001489 |        0.001500 |     0.718745
  1300 |    28 |       55.308696 |        0.001647 |        0.001665 |     1.098519
  1400 |    28 |       53.895555 |        0.001973 |        0.002000 |     1.388738
  1500 |    28 |       59.161585 |        0.002057 |        0.002075 |     0.869374
  1600 |    28 |       60.807451 |        0.002271 |        0.002304 |     1.448652
  1700 |    28 |       65.682318 |        0.002386 |        0.002404 |     0.733347
  1800 |    28 |       65.305526 |        0.002699 |        0.002721 |     0.837485
  1900 |    28 |       65.228303 |        0.002986 |        0.003005 |     0.630804
  2000 |    28 |       66.278071 |        0.003225 |        0.003306 |     2.511571
  2100 |    28 |       64.765098 |        0.003604 |        0.003744 |     3.882236
  2200 |    28 |       66.471026 |        0.003919 |        0.003973 |     1.375589
  2300 |    28 |       70.619986 |        0.004055 |        0.004118 |     1.556455
  2400 |    28 |       67.745840 |        0.004610 |        0.004650 |     0.882878
  2500 |    28 |       69.095944 |        0.004939 |        0.004960 |     0.433498
  2600 |    28 |       69.910696 |        0.005141 |        0.005320 |     3.472039
  2700 |    28 |       67.343214 |        0.005829 |        0.005951 |     2.080547
  2800 |    28 |       70.735673 |        0.005982 |        0.006044 |     1.026207
  2900 |    28 |       71.490083 |        0.006340 |        0.006488 |     2.347141
  3000 |    28 |       70.722832 |        0.006924 |        0.006985 |     0.881107
   500 |    29 |       20.898112 |        0.000602 |        0.000655 |     8.772277
   600 |    29 |       32.072146 |        0.000600 |        0.000640 |     6.735854
   700 |    29 |       27.976689 |        0.000949 |        0.001000 |     5.353195
   800 |    29 |       36.561380 |        0.000944 |        0.001000 |     5.954727
   900 |    29 |       46.338467 |        0.000926 |        0.001000 |     7.967769
  1000 |    29 |       48.838757 |        0.001121 |        0.001158 |     3.236163
  1100 |    29 |       51.744924 |        0.001318 |        0.001328 |     0.714428
  1200 |    29 |       54.676241 |        0.001481 |        0.001500 |     1.323735
  1300 |    29 |       57.493021 |        0.001600 |        0.001664 |     3.961502
  1400 |    29 |       55.848961 |        0.001980 |        0.002000 |     1.004142
  1500 |    29 |       61.090534 |        0.002052 |        0.002097 |     2.158257
  1600 |    29 |       62.295805 |        0.002320 |        0.002334 |     0.638291
  1700 |    29 |       66.889207 |        0.002420 |        0.002446 |     1.087803
  1800 |    29 |       66.996179 |        0.002738 |        0.002752 |     0.507570
  1900 |    29 |       68.305577 |        0.002976 |        0.003002 |     0.869231
  2000 |    29 |       68.838765 |        0.003279 |        0.003308 |     0.894402
  2100 |    29 |       68.331503 |        0.003611 |        0.003650 |     1.079514
  2200 |    29 |       69.322614 |        0.003926 |        0.003966 |     1.029319
  2300 |    29 |       72.413948 |        0.004107 |        0.004159 |     1.266234
  2400 |    29 |       70.027498 |        0.004613 |        0.004693 |     1.741355
  2500 |    29 |       71.366471 |        0.004915 |        0.005006 |     1.854107
  2600 |    29 |       71.874019 |        0.005220 |        0.005340 |     2.291380
  2700 |    29 |       69.725341 |        0.005730 |        0.005942 |     3.703735
  2800 |    29 |       73.208640 |        0.005987 |        0.006104 |     1.942459
  2900 |    29 |       74.981895 |        0.006157 |        0.006404 |     4.003005
  3000 |    29 |       73.573043 |        0.006923 |        0.006972 |     0.713599
   500 |    30 |       23.025502 |        0.000586 |        0.000646 |    10.132141
   600 |    30 |       32.853727 |        0.000597 |        0.000646 |     8.221202
   700 |    30 |       28.954457 |        0.000956 |        0.001000 |     4.668513
   800 |    30 |       37.867182 |        0.000946 |        0.001000 |     5.740433
   900 |    30 |       47.842471 |        0.000931 |        0.001000 |     7.424766
  1000 |    30 |       50.971736 |        0.001114 |        0.001145 |     2.817746
  1100 |    30 |       53.683964 |        0.001298 |        0.001325 |     2.056593
  1200 |    30 |       56.630267 |        0.001494 |        0.001500 |     0.421355
  1300 |    30 |       59.057459 |        0.001636 |        0.001668 |     1.973818
  1400 |    30 |       57.832726 |        0.001927 |        0.002000 |     3.771601
  1500 |    30 |       62.827283 |        0.001993 |        0.002116 |     6.183298
  1600 |    30 |       63.203521 |        0.002371 |        0.002386 |     0.615298
  1700 |    30 |       70.915406 |        0.002386 |        0.002402 |     0.666467
  1800 |    30 |       67.156167 |        0.002783 |        0.002823 |     1.419345
  1900 |    30 |       69.910177 |        0.002976 |        0.003015 |     1.309676
  2000 |    30 |       73.584577 |        0.003185 |        0.003205 |     0.612289
  2100 |    30 |       69.382997 |        0.003534 |        0.003725 |     5.396307
  2200 |    30 |       71.527528 |        0.003935 |        0.003986 |     1.296483
  2300 |    30 |       74.218337 |        0.004154 |        0.004188 |     0.818393
  2400 |    30 |       72.578633 |        0.004574 |        0.004662 |     1.932219
  2500 |    30 |       73.824753 |        0.004938 |        0.004967 |     0.593416
  2600 |    30 |       73.151099 |        0.005259 |        0.005459 |     3.798955
  2700 |    30 |       72.125213 |        0.005815 |        0.005973 |     2.712288
