   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |      704.408389 |        0.000344 |        0.000346 |     0.436258
  3000 |    15 |      712.274042 |        0.000365 |        0.000366 |     0.411630
   500 |    16 |      235.849472 |        0.000029 |        0.000034 |    15.871711
   600 |    16 |      271.990327 |        0.000036 |        0.000041 |    14.729195
   700 |    16 |      332.379417 |        0.000042 |        0.000045 |     7.102593
   800 |    16 |      381.579474 |        0.000049 |        0.000052 |     6.313745
   900 |    16 |      407.789647 |        0.000060 |        0.000061 |     1.711783
  1000 |    16 |      452.289153 |        0.000067 |        0.000068 |     1.641685
  1100 |    16 |      480.933255 |        0.000075 |        0.000077 |     1.833702
  1200 |    16 |      512.368964 |        0.000083 |        0.000085 |     2.398629
  1300 |    16 |      551.738769 |        0.000094 |        0.000095 |     1.066531
  1400 |    16 |      582.722792 |        0.000101 |        0.000104 |     2.677942
  1500 |    16 |      599.441998 |        0.000114 |        0.000116 |     1.777871
  1600 |    16 |      624.053474 |        0.000126 |        0.000127 |     0.794101
  1700 |    16 |      614.393355 |        0.000144 |        0.000145 |     0.628723
  1800 |    16 |      632.817544 |        0.000156 |        0.000157 |     0.579268
  1900 |    16 |      647.414944 |        0.000170 |        0.000171 |     0.771388
  2000 |    16 |      662.118222 |        0.000186 |        0.000187 |     0.473752
  2100 |    16 |      667.206069 |        0.000203 |        0.000204 |     0.692895
  2200 |    16 |      678.291923 |        0.000219 |        0.000221 |     0.773252
  2300 |    16 |      686.695692 |        0.000237 |        0.000238 |     0.503018
  2400 |    16 |      700.296193 |        0.000253 |        0.000255 |     0.545677
  2500 |    16 |      685.923113 |        0.000280 |        0.000281 |     0.391256
  2600 |    16 |      698.828445 |        0.000299 |        0.000300 |     0.503195
  2700 |    16 |      704.674019 |        0.000319 |        0.000321 |     0.620886
  2800 |    16 |      711.452820 |        0.000340 |        0.000342 |     0.561325
  2900 |    16 |      714.673478 |        0.000363 |        0.000365 |     0.327955
  3000 |    16 |      723.203778 |        0.000384 |        0.000385 |     0.497234
   500 |    17 |      247.309440 |        0.000029 |        0.000034 |    17.444717
   600 |    17 |      294.733204 |        0.000037 |        0.000038 |     3.269231
   700 |    17 |      339.971501 |        0.000043 |        0.000048 |    10.398231
   800 |    17 |      405.405708 |        0.000050 |        0.000052 |     4.434907
   900 |    17 |      428.203175 |        0.000061 |        0.000063 |     2.823529
  1000 |    17 |      468.289277 |        0.000069 |        0.000071 |     1.857585
  1100 |    17 |      501.420375 |        0.000078 |        0.000079 |     1.159951
  1200 |    17 |      528.534948 |        0.000088 |        0.000089 |     0.894067
  1300 |    17 |      560.410022 |        0.000097 |        0.000099 |     1.738066
  1400 |    17 |      592.225420 |        0.000108 |        0.000108 |     0.820581
  1500 |    17 |      613.584936 |        0.000120 |        0.000121 |     0.914695
  1600 |    17 |      629.389885 |        0.000132 |        0.000133 |     0.978261
  1700 |    17 |      630.027590 |        0.000150 |        0.000151 |     0.810167
  1800 |    17 |      645.153847 |        0.000164 |        0.000165 |     0.669578
  1900 |    17 |      658.471143 |        0.000179 |        0.000180 |     0.614398
  2000 |    17 |      668.244995 |        0.000195 |        0.000196 |     0.562416
  2100 |    17 |      674.528199 |        0.000212 |        0.000214 |     0.954627
  2200 |    17 |      688.130061 |        0.000230 |        0.000232 |     0.559238
  2300 |    17 |      695.680026 |        0.000248 |        0.000250 |     1.010684
  2400 |    17 |      708.564700 |        0.000266 |        0.000267 |     0.528816
  2500 |    17 |      697.657603 |        0.000294 |        0.000295 |     0.503124
  2600 |    17 |      705.395805 |        0.000314 |        0.000315 |     0.478360
  2700 |    17 |      713.284171 |        0.000336 |        0.000337 |     0.561399
  2800 |    17 |      719.831845 |        0.000358 |        0.000359 |     0.399600
  2900 |    17 |      724.008087 |        0.000380 |        0.000383 |     0.840283
  3000 |    17 |      732.869509 |        0.000403 |        0.000405 |     0.466903
   500 |    18 |      256.349252 |        0.000030 |        0.000036 |    19.395866
   600 |    18 |      300.867054 |        0.000038 |        0.000042 |     9.355639
   700 |    18 |      353.785231 |        0.000045 |        0.000048 |     6.561680
   800 |    18 |      411.356471 |        0.000050 |        0.000054 |     7.142857
   900 |    18 |      425.272828 |        0.000064 |        0.000065 |     1.912261
  1000 |    18 |      484.498697 |        0.000071 |        0.000072 |     1.269205
  1100 |    18 |      519.789275 |        0.000079 |        0.000082 |     3.160747
  1200 |    18 |      533.155933 |        0.000090 |        0.000092 |     1.667108
  1300 |    18 |      576.416479 |        0.000101 |        0.000102 |     0.992439
  1400 |    18 |      611.350301 |        0.000110 |        0.000112 |     1.101512
  1500 |    18 |      623.167753 |        0.000122 |        0.000125 |     2.278925
  1600 |    18 |      647.058450 |        0.000136 |        0.000137 |     1.035088
  1700 |    18 |      630.924960 |        0.000156 |        0.000158 |     1.221188
  1800 |    18 |      659.005431 |        0.000170 |        0.000171 |     0.884583
  1900 |    18 |      673.175508 |        0.000185 |        0.000187 |     0.850515
  2000 |    18 |      683.387782 |        0.000202 |        0.000204 |     0.835983
  2100 |    18 |      692.480246 |        0.000221 |        0.000223 |     1.124446
  2200 |    18 |      705.997542 |        0.000238 |        0.000240 |     0.830748
  2300 |    18 |      711.488899 |        0.000258 |        0.000260 |     0.888478
  2400 |    18 |      724.386986 |        0.000276 |        0.000278 |     0.864454
  2500 |    18 |      710.276838 |        0.000305 |        0.000308 |     0.923029
  2600 |    18 |      719.279291 |        0.000327 |        0.000329 |     0.729767
  2700 |    18 |      725.975369 |        0.000348 |        0.000351 |     0.834873
  2800 |    18 |      733.228599 |        0.000372 |        0.000374 |     0.725010
  2900 |    18 |      734.308913 |        0.000399 |        0.000400 |     0.454600
  3000 |    18 |      744.747405 |        0.000421 |        0.000423 |     0.424640
   500 |    19 |      268.250957 |        0.000030 |        0.000036 |    20.285261
   600 |    19 |      331.839941 |        0.000038 |        0.000040 |     3.175591
   700 |    19 |      367.837827 |        0.000047 |        0.000049 |     5.319693
   800 |    19 |      428.742686 |        0.000052 |        0.000055 |     6.731213
   900 |    19 |      454.765240 |        0.000065 |        0.000066 |     1.879838
  1000 |    19 |      496.457645 |        0.000073 |        0.000074 |     1.364522
  1100 |    19 |      535.723692 |        0.000082 |        0.000083 |     1.569767
  1200 |    19 |      562.358783 |        0.000094 |        0.000095 |     1.068702
  1300 |    19 |      592.922372 |        0.000104 |        0.000106 |     1.817763
  1400 |    19 |      617.217255 |        0.000115 |        0.000116 |     1.123362
  1500 |    19 |      638.446216 |        0.000128 |        0.000129 |     1.099925
  1600 |    19 |      663.805806 |        0.000142 |        0.000143 |     0.707190
  1700 |    19 |      651.208797 |        0.000162 |        0.000164 |     0.867264
  1800 |    19 |      669.748126 |        0.000175 |        0.000178 |     1.317756
  1900 |    19 |      689.272497 |        0.000191 |        0.000192 |     0.572995
  2000 |    19 |      692.178704 |        0.000210 |        0.000212 |     0.918784
  2100 |    19 |      697.790314 |        0.000230 |        0.000232 |     0.828586
  2200 |    19 |      713.470523 |        0.000248 |        0.000250 |     0.721015
  2300 |    19 |      719.527100 |        0.000269 |        0.000271 |     0.896503
  2400 |    19 |      735.219254 |        0.000288 |        0.000289 |     0.488937
  2500 |    19 |      722.386548 |        0.000319 |        0.000320 |     0.501384
  2600 |    19 |      731.842217 |        0.000340 |        0.000342 |     0.582170
  2700 |    19 |      737.932333 |        0.000363 |        0.000366 |     0.848405
  2800 |    19 |      744.996765 |        0.000388 |        0.000389 |     0.418281
  2900 |    19 |      747.241950 |        0.000415 |        0.000416 |     0.264079
  3000 |    19 |      757.155161 |        0.000437 |        0.000440 |     0.638611
   500 |    20 |      269.934724 |        0.000032 |        0.000037 |    16.266867
   600 |    20 |      321.504092 |        0.000040 |        0.000044 |    10.305573
   700 |    20 |      375.706239 |        0.000048 |        0.000051 |     6.910366
   800 |    20 |      424.144177 |        0.000056 |        0.000058 |     3.796928
   900 |    20 |      463.194372 |        0.000067 |        0.000068 |     1.781896
  1000 |    20 |      505.816613 |        0.000074 |        0.000076 |     2.960103
  1100 |    20 |      547.980325 |        0.000084 |        0.000086 |     2.381628
  1200 |    20 |      572.787042 |        0.000096 |        0.000097 |     1.566385
  1300 |    20 |      603.382647 |        0.000107 |        0.000109 |     1.753607
  1400 |    20 |      619.847963 |        0.000117 |        0.000120 |     2.192894
  1500 |    20 |      657.191826 |        0.000131 |        0.000134 |     1.963993
  1600 |    20 |      678.420722 |        0.000145 |        0.000147 |     1.167379
  1700 |    20 |      664.301540 |        0.000167 |        0.000169 |     0.669039
  1800 |    20 |      689.139409 |        0.000181 |        0.000183 |     1.371308
  1900 |    20 |      699.256028 |        0.000198 |        0.000199 |     0.615348
  2000 |    20 |      705.425639 |        0.000218 |        0.000220 |     0.951860
  2100 |    20 |      717.651367 |        0.000237 |        0.000240 |     1.044386
  2200 |    20 |      728.539647 |        0.000256 |        0.000258 |     0.866164
  2300 |    20 |      737.905775 |        0.000277 |        0.000280 |     0.929512
  2400 |    20 |      747.443634 |        0.000298 |        0.000300 |     0.767754
  2500 |    20 |      733.901103 |        0.000330 |        0.000332 |     0.752260
  2600 |    20 |      742.346986 |        0.000353 |        0.000355 |     0.506107
  2700 |    20 |      747.849065 |        0.000377 |        0.000380 |     0.987342
  2800 |    20 |      754.072315 |        0.000403 |        0.000405 |     0.467013
  2900 |    20 |      759.057524 |        0.000429 |        0.000432 |     0.772866
  3000 |    20 |      767.967049 |        0.000455 |        0.000457 |     0.371786
   500 |    21 |      275.559715 |        0.000034 |        0.000037 |     8.432055
   600 |    21 |      358.821362 |        0.000040 |        0.000041 |     2.253855
   700 |    21 |      389.022429 |        0.000049 |        0.000052 |     5.270793
   800 |    21 |      454.156134 |        0.000055 |        0.000058 |     5.971441
   900 |    21 |      477.792339 |        0.000069 |        0.000069 |     1.320820
  1000 |    21 |      521.437109 |        0.000077 |        0.000078 |     1.542258
  1100 |    21 |      557.673416 |        0.000086 |        0.000088 |     1.435275
  1200 |    21 |      583.099021 |        0.000098 |        0.000100 |     2.654652
  1300 |    21 |      607.943152 |        0.000111 |        0.000113 |     1.690563
  1400 |    21 |      651.828785 |        0.000121 |        0.000123 |     1.552673
  1500 |    21 |      661.440990 |        0.000136 |        0.000138 |     1.614035
  1600 |    21 |      684.412016 |        0.000150 |        0.000152 |     1.205584
  1700 |    21 |      671.226260 |        0.000173 |        0.000175 |     0.920709
  1800 |    21 |      695.671567 |        0.000187 |        0.000190 |     1.603053
  1900 |    21 |      716.702536 |        0.000204 |        0.000205 |     0.396409
  2000 |    21 |      714.974101 |        0.000226 |        0.000228 |     0.801434
  2100 |    21 |      728.111920 |        0.000246 |        0.000248 |     0.969932
  2200 |    21 |      739.074022 |        0.000266 |        0.000268 |     0.636600
  2300 |    21 |      745.776860 |        0.000289 |        0.000290 |     0.461856
  2400 |    21 |      756.426947 |        0.000309 |        0.000311 |     0.647100
  2500 |    21 |      743.021869 |        0.000343 |        0.000345 |     0.521159
  2600 |    21 |      751.937909 |        0.000367 |        0.000369 |     0.409171
  2700 |    21 |      758.771876 |        0.000390 |        0.000394 |     1.002322
  2800 |    21 |      764.263820 |        0.000419 |        0.000420 |     0.427058
  2900 |    21 |      767.472515 |        0.000447 |        0.000449 |     0.447833
  3000 |    21 |      777.379616 |        0.000471 |        0.000475 |     0.743476
   500 |    22 |      286.503905 |        0.000034 |        0.000037 |    10.921986
   600 |    22 |      340.297965 |        0.000042 |        0.000045 |     9.340974
   700 |    22 |      398.731051 |        0.000049 |        0.000052 |     7.376649
   800 |    22 |      460.443749 |        0.000056 |        0.000059 |     5.548496
   900 |    22 |      480.651085 |        0.000070 |        0.000072 |     2.139946
  1000 |    22 |      532.273839 |        0.000079 |        0.000080 |     1.934119
  1100 |    22 |      566.002019 |        0.000088 |        0.000091 |     2.949932
  1200 |    22 |      598.916382 |        0.000101 |        0.000103 |     1.481307
  1300 |    22 |      622.323485 |        0.000114 |        0.000116 |     1.505961
  1400 |    22 |      659.449581 |        0.000125 |        0.000127 |     1.683888
  1500 |    22 |      675.336363 |        0.000140 |        0.000142 |     1.294278
  1600 |    22 |      700.755634 |        0.000155 |        0.000156 |     0.969678
  1700 |    22 |      687.021897 |        0.000179 |        0.000180 |     1.055162
  1800 |    22 |      708.146808 |        0.000194 |        0.000196 |     1.080948
  1900 |    22 |      728.480639 |        0.000211 |        0.000212 |     0.146694
  2000 |    22 |      730.736297 |        0.000234 |        0.000235 |     0.785955
  2100 |    22 |      736.645307 |        0.000254 |        0.000257 |     0.946224
  2200 |    22 |      752.796123 |        0.000274 |        0.000276 |     0.695350
  2300 |    22 |      756.406656 |        0.000299 |        0.000300 |     0.503195
  2400 |    22 |      764.948139 |        0.000320 |        0.000323 |     0.841400
  2500 |    22 |      752.627087 |        0.000354 |        0.000357 |     0.679448
  2600 |    22 |      761.255756 |        0.000380 |        0.000382 |     0.420142
  2700 |    22 |      768.516184 |        0.000406 |        0.000408 |     0.493392
  2800 |    22 |      773.450251 |        0.000434 |        0.000436 |     0.395539
  2900 |    22 |      778.091824 |        0.000462 |        0.000465 |     0.557333
  3000 |    22 |      784.691550 |        0.000490 |        0.000493 |     0.510800
   500 |    23 |      301.199409 |        0.000034 |        0.000038 |    10.559441
   600 |    23 |      335.334082 |        0.000043 |        0.000049 |    16.237402
   700 |    23 |      416.327971 |        0.000051 |        0.000053 |     2.916667
   800 |    23 |      481.860445 |        0.000057 |        0.000060 |     4.935174
   900 |    23 |      501.518360 |        0.000071 |        0.000073 |     2.862917
  1000 |    23 |      549.260992 |        0.000080 |        0.000082 |     1.989311
  1100 |    23 |      582.602410 |        0.000090 |        0.000093 |     3.099338
  1200 |    23 |      602.132313 |        0.000105 |        0.000106 |     1.618418
  1300 |    23 |      626.741149 |        0.000118 |        0.000120 |     1.413000
  1400 |    23 |      669.891729 |        0.000129 |        0.000131 |     1.850824
  1500 |    23 |      692.794022 |        0.000143 |        0.000146 |     2.011638
  1600 |    23 |      708.398686 |        0.000160 |        0.000161 |     0.954369
  1700 |    23 |      692.202595 |        0.000183 |        0.000187 |     1.754158
  1800 |    23 |      713.918246 |        0.000201 |        0.000203 |     0.889152
  1900 |    23 |      740.136177 |        0.000217 |        0.000218 |     0.549330
  2000 |    23 |      737.622633 |        0.000240 |        0.000244 |     1.540449
  2100 |    23 |      743.916731 |        0.000263 |        0.000265 |     0.915601
  2200 |    23 |      757.303484 |        0.000284 |        0.000287 |     0.913740
  2300 |    23 |      769.503338 |        0.000306 |        0.000310 |     1.373069
  2400 |    23 |      776.208769 |        0.000330 |        0.000334 |     1.331307
  2500 |    23 |      760.871375 |        0.000367 |        0.000370 |     0.708298
  2600 |    23 |      770.292709 |        0.000393 |        0.000395 |     0.637794
  2700 |    23 |      776.157674 |        0.000420 |        0.000423 |     0.550261
  2800 |    23 |      781.551725 |        0.000449 |        0.000451 |     0.621679
  2900 |    23 |      792.182666 |        0.000476 |        0.000478 |     0.400782
  3000 |    23 |      794.407505 |        0.000507 |        0.000510 |     0.550200
   500 |    24 |      317.373345 |        0.000034 |        0.000037 |     6.999307
   600 |    24 |      384.459402 |        0.000042 |        0.000044 |     4.960091
   700 |    24 |      438.179464 |        0.000050 |        0.000052 |     5.814512
   800 |    24 |      500.313406 |        0.000058 |        0.000059 |     3.316750
   900 |    24 |      526.517673 |        0.000070 |        0.000072 |     3.587291
  1000 |    24 |      569.349332 |        0.000080 |        0.000083 |     2.876631
  1100 |    24 |      609.531935 |        0.000091 |        0.000093 |     2.313354
  1200 |    24 |      627.617499 |        0.000104 |        0.000107 |     3.098462
  1300 |    24 |      654.730703 |        0.000117 |        0.000120 |     2.313312
  1400 |    24 |      682.854360 |        0.000131 |        0.000133 |     1.378060
  1500 |    24 |      706.535412 |        0.000146 |        0.000149 |     1.383464
  1600 |    24 |      721.382033 |        0.000163 |        0.000165 |     1.597304
  1700 |    24 |      714.714887 |        0.000188 |        0.000189 |     0.953107
  1800 |    24 |      730.251621 |        0.000205 |        0.000207 |     1.033682
  1900 |    24 |      751.476727 |        0.000224 |        0.000225 |     0.531972
  2000 |    24 |      753.992243 |        0.000247 |        0.000249 |     0.811830
  2100 |    24 |      759.410971 |        0.000271 |        0.000272 |     0.555262
  2200 |    24 |      768.604296 |        0.000292 |        0.000295 |     1.027732
  2300 |    24 |      781.109670 |        0.000316 |        0.000318 |     0.732573
  2400 |    24 |      791.162736 |        0.000340 |        0.000342 |     0.708871
  2500 |    24 |      774.139823 |        0.000377 |        0.000380 |     0.721336
  2600 |    24 |      782.087995 |        0.000403 |        0.000406 |     0.644056
  2700 |    24 |      789.680276 |        0.000430 |        0.000434 |     0.903347
  2800 |    24 |      796.065508 |        0.000461 |        0.000463 |     0.439799
  2900 |    24 |      799.504316 |        0.000492 |        0.000494 |     0.465297
  3000 |    24 |      805.717326 |        0.000522 |        0.000525 |     0.520500
   500 |    25 |      327.286054 |        0.000034 |        0.000038 |     9.260539
   600 |    25 |      377.667725 |        0.000042 |        0.000047 |    13.633771
   700 |    25 |      438.354162 |        0.000053 |        0.000055 |     3.003138
   800 |    25 |      520.774751 |        0.000058 |        0.000060 |     4.338843
   900 |    25 |      535.217608 |        0.000072 |        0.000074 |     2.910053
  1000 |    25 |      572.604803 |        0.000082 |        0.000085 |     3.161253
  1100 |    25 |      615.646765 |        0.000094 |        0.000096 |     2.024804
  1200 |    25 |      635.762906 |        0.000108 |        0.000111 |     2.408308
  1300 |    25 |      660.816701 |        0.000122 |        0.000124 |     1.817471
  1400 |    25 |      690.428044 |        0.000136 |        0.000138 |     1.328439
  1500 |    25 |      716.854106 |        0.000152 |        0.000154 |     1.318474
  1600 |    25 |      731.228986 |        0.000169 |        0.000170 |     0.705816
  1700 |    25 |      714.756349 |        0.000195 |        0.000198 |     1.331379
  1800 |    25 |      734.870652 |        0.000213 |        0.000215 |     0.795073
  1900 |    25 |      758.754486 |        0.000231 |        0.000232 |     0.432945
  2000 |    25 |      757.883576 |        0.000255 |        0.000257 |     0.635039
  2100 |    25 |      763.632220 |        0.000280 |        0.000282 |     0.929400
  2200 |    25 |      777.990929 |        0.000302 |        0.000304 |     0.663140
  2300 |    25 |      785.997060 |        0.000328 |        0.000330 |     0.552446
  2400 |    25 |      793.687408 |        0.000353 |        0.000356 |     0.763617
  2500 |    25 |      776.329958 |        0.000391 |        0.000394 |     0.792490
  2600 |    25 |      784.494533 |        0.000419 |        0.000422 |     0.596896
  2700 |    25 |      794.052658 |        0.000446 |        0.000450 |     1.006101
  2800 |    25 |      799.413762 |        0.000477 |        0.000480 |     0.709610
  2900 |    25 |      802.544124 |        0.000511 |        0.000514 |     0.625700
  3000 |    25 |      808.314570 |        0.000542 |        0.000545 |     0.677668
   500 |    26 |      328.391017 |        0.000037 |        0.000039 |     6.792946
   600 |    26 |      379.557560 |        0.000045 |        0.000049 |     8.421610
   700 |    26 |      434.747389 |        0.000054 |        0.000057 |     4.776512
   800 |    26 |      534.331868 |        0.000059 |        0.000061 |     3.441296
   900 |    26 |      542.229016 |        0.000073 |        0.000075 |     3.434740
  1000 |    26 |      581.759872 |        0.000084 |        0.000087 |     3.807900
  1100 |    26 |      626.940000 |        0.000095 |        0.000098 |     2.729777
  1200 |    26 |      645.627446 |        0.000110 |        0.000113 |     3.192182
  1300 |    26 |      672.289336 |        0.000124 |        0.000127 |     2.095751
  1400 |    26 |      702.723956 |        0.000139 |        0.000141 |     1.820993
  1500 |    26 |      723.115578 |        0.000156 |        0.000158 |     1.409530
  1600 |    26 |      741.545125 |        0.000173 |        0.000175 |     1.226571
  1700 |    26 |      722.295814 |        0.000200 |        0.000203 |     1.260554
  1800 |    26 |      746.677269 |        0.000219 |        0.000221 |     1.045069
  1900 |    26 |      766.155024 |        0.000239 |        0.000239 |     0.329604
  2000 |    26 |      764.497004 |        0.000264 |        0.000266 |     0.986247
  2100 |    26 |      770.908493 |        0.000288 |        0.000291 |     1.009265
  2200 |    26 |      784.760300 |        0.000312 |        0.000314 |     0.765111
  2300 |    26 |      791.310395 |        0.000337 |        0.000340 |     1.097889
  2400 |    26 |      802.693901 |        0.000364 |        0.000366 |     0.471605
  2500 |    26 |      785.248050 |        0.000402 |        0.000406 |     1.044572
  2600 |    26 |      793.965898 |        0.000431 |        0.000434 |     0.724357
  2700 |    26 |      801.598614 |        0.000460 |        0.000464 |     0.797803
  2800 |    26 |      805.478260 |        0.000493 |        0.000496 |     0.570434
  2900 |    26 |      811.020499 |        0.000526 |        0.000529 |     0.416686
  3000 |    26 |      817.016899 |        0.000558 |        0.000562 |     0.773934
   500 |    27 |      327.822147 |        0.000038 |        0.000041 |     5.959032
   600 |    27 |      383.597238 |        0.000044 |        0.000050 |    12.675297
   700 |    27 |      456.383208 |        0.000054 |        0.000057 |     5.926581
   800 |    27 |      545.492273 |        0.000061 |        0.000062 |     2.003142
   900 |    27 |      555.150786 |        0.000075 |        0.000077 |     3.215536
  1000 |    27 |      578.827133 |        0.000086 |        0.000090 |     4.272326
  1100 |    27 |      621.838371 |        0.000098 |        0.000101 |     2.447298
  1200 |    27 |      636.616298 |        0.000115 |        0.000117 |     1.634934
  1300 |    27 |      683.350664 |        0.000128 |        0.000131 |     2.270612
  1400 |    27 |      715.845647 |        0.000142 |        0.000145 |     1.761745
  1500 |    27 |      733.766097 |        0.000160 |        0.000163 |     1.699970
  1600 |    27 |      750.180323 |        0.000178 |        0.000180 |     1.192870
  1700 |    27 |      729.461331 |        0.000206 |        0.000209 |     1.306509
  1800 |    27 |      754.829998 |        0.000224 |        0.000227 |     1.381803
  1900 |    27 |      773.418279 |        0.000245 |        0.000245 |     0.126410
  2000 |    27 |      773.853582 |        0.000271 |        0.000273 |     0.888303
  2100 |    27 |      780.339456 |        0.000297 |        0.000300 |     0.939835
  2200 |    27 |      794.414570 |        0.000321 |        0.000323 |     0.624675
  2300 |    27 |      801.554212 |        0.000347 |        0.000349 |     0.631564
  2400 |    27 |      807.815834 |        0.000375 |        0.000378 |     0.717688
  2500 |    27 |      791.396722 |        0.000416 |        0.000419 |     0.601202
  2600 |    27 |      800.910105 |        0.000443 |        0.000448 |     0.908553
  2700 |    27 |      808.703459 |        0.000475 |        0.000477 |     0.506952
  2800 |    27 |      813.926517 |        0.000508 |        0.000510 |     0.417468
  2900 |    27 |      820.386450 |        0.000541 |        0.000543 |     0.410089
  3000 |    27 |      824.056998 |        0.000576 |        0.000579 |     0.521804
   500 |    28 |      336.840441 |        0.000039 |        0.000041 |     3.337379
   600 |    28 |      389.444176 |        0.000047 |        0.000050 |     6.863244
   700 |    28 |      458.726756 |        0.000056 |        0.000059 |     5.769231
   800 |    28 |      554.323773 |        0.000062 |        0.000064 |     3.720930
   900 |    28 |      559.527899 |        0.000078 |        0.000079 |     2.175912
  1000 |    28 |      597.893539 |        0.000088 |        0.000091 |     2.939590
  1100 |    28 |      640.322283 |        0.000100 |        0.000103 |     2.303491
  1200 |    28 |      656.153473 |        0.000117 |        0.000119 |     2.063330
  1300 |    28 |      693.395616 |        0.000131 |        0.000133 |     1.843739
  1400 |    28 |      719.763346 |        0.000146 |        0.000149 |     1.648172
  1500 |    28 |      737.422889 |        0.000164 |        0.000167 |     2.008734
  1600 |    28 |      759.827643 |        0.000182 |        0.000185 |     1.372370
  1700 |    28 |      740.831987 |        0.000213 |        0.000215 |     0.930285
  1800 |    28 |      763.643891 |        0.000230 |        0.000234 |     1.428571
  1900 |    28 |      786.091719 |        0.000252 |        0.000252 |     0.151372
  2000 |    28 |      778.891648 |        0.000279 |        0.000282 |     0.999829
  2100 |    28 |      787.221217 |        0.000305 |        0.000308 |     1.150235
  2200 |    28 |      801.818073 |        0.000329 |        0.000332 |     1.066299
  2300 |    28 |      806.060647 |        0.000357 |        0.000361 |     0.953715
  2400 |    28 |      815.702229 |        0.000385 |        0.000388 |     0.810644
  2500 |    28 |      799.288396 |        0.000427 |        0.000430 |     0.652975
  2600 |    28 |      806.831345 |        0.000458 |        0.000461 |     0.724071
  2700 |    28 |      814.416308 |        0.000490 |        0.000492 |     0.511098
  2800 |    28 |      819.773597 |        0.000523 |        0.000526 |     0.460158
  2900 |    28 |      824.901109 |        0.000558 |        0.000561 |     0.495621
  3000 |    28 |      829.927401 |        0.000595 |        0.000596 |     0.248557
   500 |    29 |      346.451205 |        0.000039 |        0.000041 |     4.548211
   600 |    29 |      390.995037 |        0.000049 |        0.000051 |     4.314106
   700 |    29 |      473.036425 |        0.000056 |        0.000059 |     6.087697
   800 |    29 |      561.102469 |        0.000063 |        0.000065 |     3.184231
   900 |    29 |      562.956322 |        0.000078 |        0.000081 |     3.165906
  1000 |    29 |      607.071864 |        0.000091 |        0.000094 |     3.515215
  1100 |    29 |      649.482400 |        0.000103 |        0.000105 |     2.032802
  1200 |    29 |      663.841853 |        0.000120 |        0.000123 |     2.409878
  1300 |    29 |      696.113190 |        0.000135 |        0.000137 |     1.694018
  1400 |    29 |      725.607921 |        0.000151 |        0.000153 |     1.597848
  1500 |    29 |      741.323631 |        0.000170 |        0.000172 |     1.108616
  1600 |    29 |      759.149981 |        0.000189 |        0.000191 |     1.161763
  1700 |    29 |      742.636765 |        0.000218 |        0.000220 |     1.005684
  1800 |    29 |      766.756217 |        0.000239 |        0.000240 |     0.628994
  1900 |    29 |      789.617513 |        0.000259 |        0.000260 |     0.193086
  2000 |    29 |      784.614741 |        0.000288 |        0.000290 |     0.770442
  2100 |    29 |      792.954566 |        0.000313 |        0.000317 |     1.281367
  2200 |    29 |      802.973094 |        0.000339 |        0.000342 |     1.034192
  2300 |    29 |      811.056482 |        0.000369 |        0.000372 |     0.710365
  2400 |    29 |      820.436789 |        0.000397 |        0.000400 |     0.834985
  2500 |    29 |      804.791004 |        0.000440 |        0.000443 |     0.633700
  2600 |    29 |      811.497600 |        0.000472 |        0.000475 |     0.570794
  2700 |    29 |      819.604846 |        0.000502 |        0.000507 |     0.897095
  2800 |    29 |      825.035475 |        0.000538 |        0.000541 |     0.651451
  2900 |    29 |      831.239822 |        0.000574 |        0.000577 |     0.485800
  3000 |    29 |      833.237915 |        0.000613 |        0.000615 |     0.459251
   500 |    30 |      349.695086 |        0.000040 |        0.000042 |     4.201183
   600 |    30 |      398.068322 |        0.000051 |        0.000052 |     2.903981
   700 |    30 |      471.306366 |        0.000058 |        0.000061 |     4.415372
   800 |    30 |      563.684581 |        0.000064 |        0.000067 |     4.545455
   900 |    30 |      574.006693 |        0.000081 |        0.000083 |     2.942908
  1000 |    30 |      609.319006 |        0.000094 |        0.000096 |     2.156266
  1100 |    30 |      656.871854 |        0.000105 |        0.000108 |     2.747502
  1200 |    30 |      676.117071 |        0.000123 |        0.000125 |     1.393458
  1300 |    30 |      698.825500 |        0.000138 |        0.000142 |     2.378900
  1400 |    30 |      738.027306 |        0.000154 |        0.000156 |     1.485149
  1500 |    30 |      748.068973 |        0.000175 |        0.000176 |     1.079235
  1600 |    30 |      764.500283 |        0.000195 |        0.000197 |     0.819572
  1700 |    30 |      747.617051 |        0.000224 |        0.000226 |     1.074582
  1800 |    30 |      769.912980 |        0.000244 |        0.000247 |     1.308210
  1900 |    30 |      797.145295 |        0.000266 |        0.000267 |     0.376041
  2000 |    30 |      791.044697 |        0.000296 |        0.000298 |     0.547372
  2100 |    30 |      798.427001 |        0.000322 |        0.000326 |     1.213916
  2200 |    30 |      812.536882 |        0.000349 |        0.000351 |     0.752137
  2300 |    30 |      815.433253 |        0.000380 |        0.000382 |     0.501410
  2400 |    30 |      824.909871 |        0.000408 |        0.000412 |     0.828955
  2500 |    30 |      810.455256 |        0.000452 |        0.000455 |     0.664487
  2600 |    30 |      816.986107 |        0.000484 |        0.000488 |     0.827057
  2700 |    30 |      825.614815 |        0.000518 |        0.000521 |     0.561539
