   m   |   k   |    GFLOPS/S     |   minimum (ms)   |   median (ms)   |   stability (%)
  2900 |    15 |       74.854740 |        3.186297 |        3.246593 |     1.892355
  3000 |    15 |       77.114907 |        3.354192 |        3.382778 |     0.852259
   500 |    16 |       44.182429 |        0.171494 |        0.172091 |     0.347560
   600 |    16 |       30.516047 |        0.355220 |        0.361109 |     1.657829
   700 |    16 |       33.931616 |        0.445890 |        0.447202 |     0.294086
   800 |    16 |       37.821433 |        0.486398 |        0.500083 |     2.813588
   900 |    16 |       37.443265 |        0.651002 |        0.658989 |     1.226882
  1000 |    16 |       30.968411 |        0.998306 |        1.000094 |     0.179117
  1100 |    16 |       37.483435 |        0.989890 |        0.999904 |     1.011585
  1200 |    16 |       44.611599 |        0.998497 |        0.999999 |     0.150430
  1300 |    16 |       52.308954 |        0.980997 |        1.000094 |     1.946726
  1400 |    16 |       56.459267 |        1.045895 |        1.077914 |     3.061457
  1500 |    16 |       60.748794 |        1.065493 |        1.152515 |     8.167376
  1600 |    16 |       58.383191 |        1.328993 |        1.337004 |     0.602777
  1700 |    16 |       59.862259 |        1.396704 |        1.500106 |     7.403298
  1800 |    16 |       69.167577 |        1.413417 |        1.442504 |     2.057925
  1900 |    16 |       61.938552 |        1.662588 |        1.801395 |     8.348868
  2000 |    16 |       66.644567 |        1.794314 |        1.870799 |     4.262613
  2100 |    16 |       67.263982 |        1.992321 |        2.000690 |     0.420037
  2200 |    16 |       70.984112 |        1.990986 |        2.114081 |     6.182641
  2300 |    16 |       71.525269 |        2.248693 |        2.292299 |     1.939205
  2400 |    16 |       70.788913 |        2.260685 |        2.508020 |    10.940730
  2500 |    16 |       69.587265 |        2.712202 |        2.763891 |     1.905800
  2600 |    16 |       71.630091 |        2.719402 |        2.905393 |     6.839383
  2700 |    16 |       74.482526 |        2.900815 |        3.007197 |     3.667327
  2800 |    16 |       77.117232 |        2.988601 |        3.177881 |     6.333416
  2900 |    16 |       78.946822 |        3.029895 |        3.321910 |     9.637795
  3000 |    16 |       82.431246 |        3.183293 |        3.366590 |     5.758068
   500 |    17 |       46.952065 |        0.171709 |        0.172400 |     0.402666
   600 |    17 |       32.994104 |        0.357509 |        0.359702 |     0.613538
   700 |    17 |       36.056703 |        0.445795 |        0.447893 |     0.470639
   800 |    17 |       41.891039 |        0.488210 |        0.499916 |     2.397812
   900 |    17 |       37.816723 |        0.656319 |        0.702000 |     6.960186
  1000 |    17 |       33.013636 |        0.967097 |        0.999999 |     3.402115
  1100 |    17 |       39.932279 |        0.980616 |        0.999999 |     1.976659
  1200 |    17 |       47.549260 |        0.929499 |        0.999904 |     7.574514
  1300 |    17 |       55.741394 |        0.977182 |        1.000118 |     2.347143
  1400 |    17 |       59.213799 |        1.058197 |        1.090908 |     3.091204
  1500 |    17 |       69.057005 |        1.043606 |        1.077795 |     3.276067
  1600 |    17 |       62.711618 |        1.330209 |        1.337814 |     0.571756
  1700 |    17 |       63.589553 |        1.479506 |        1.499987 |     1.384256
  1800 |    17 |       70.840090 |        1.483178 |        1.499701 |     1.113987
  1900 |    17 |       65.835433 |        1.696706 |        1.810408 |     6.701328
  2000 |    17 |       72.778174 |        1.796985 |        1.803994 |     0.390070
  2100 |    17 |       72.170376 |        1.980495 |        2.000189 |     0.994366
  2200 |    17 |       75.572292 |        2.059197 |        2.110505 |     2.491635
  2300 |    17 |       77.462992 |        2.159309 |        2.255392 |     4.449695
  2400 |    17 |       78.994352 |        2.368116 |        2.393818 |     1.085315
  2500 |    17 |       75.016887 |        2.669501 |        2.750707 |     3.041968
  2600 |    17 |       77.084970 |        2.735496 |        2.880216 |     5.290452
  2700 |    17 |       78.230321 |        3.011823 |        3.057098 |     1.503265
  2800 |    17 |       79.982722 |        2.999210 |        3.246617 |     8.249070
  2900 |    17 |       84.272655 |        3.044415 |        3.325081 |     9.219058
  3000 |    17 |       83.133292 |        3.346205 |        3.586102 |     7.169220
   500 |    18 |       49.307873 |        0.172901 |        0.174117 |     0.703254
   600 |    18 |       35.386521 |        0.354195 |        0.355482 |     0.363490
   700 |    18 |       38.659386 |        0.441599 |        0.443602 |     0.453515
   800 |    18 |       43.065351 |        0.490618 |        0.500298 |     1.972981
   900 |    18 |       42.063037 |        0.650501 |        0.678611 |     4.321214
  1000 |    18 |       35.038340 |        0.979519 |        0.999904 |     2.081102
  1100 |    18 |       42.330057 |        0.997996 |        0.999808 |     0.181562
  1200 |    18 |       50.524326 |        0.940013 |        0.999999 |     6.381414
  1300 |    18 |       58.933885 |        0.970101 |        0.999713 |     3.052422
  1400 |    18 |       63.878328 |        1.046991 |        1.079297 |     3.085576
  1500 |    18 |       70.712535 |        1.105094 |        1.108909 |     0.345192
  1600 |    18 |       67.804229 |        1.246500 |        1.323295 |     6.160820
  1700 |    18 |       74.938400 |        1.318908 |        1.335692 |     1.272619
  1800 |    18 |       74.867833 |        1.488209 |        1.500392 |     0.818648
  1900 |    18 |       75.155634 |        1.663017 |        1.668787 |     0.346943
  2000 |    18 |       70.023888 |        1.994681 |        1.999712 |     0.252202
  2100 |    18 |       77.356406 |        1.881194 |        1.999807 |     6.305210
  2200 |    18 |       78.282948 |        2.125907 |        2.159190 |     1.565602
  2300 |    18 |       83.381834 |        2.049088 |        2.220011 |     8.341381
  2400 |    18 |       80.198002 |        2.403998 |        2.500892 |     4.030507
  2500 |    18 |       81.575745 |        2.478313 |        2.686906 |     8.416708
  2600 |    18 |       86.015267 |        2.632689 |        2.741098 |     4.117802
  2700 |    18 |       83.592395 |        2.982283 |        3.043580 |     2.055386
  2800 |    18 |       84.940096 |        3.081799 |        3.239584 |     5.119914
  2900 |    18 |       88.558568 |        3.300714 |        3.317881 |     0.520073
  3000 |    18 |       93.905396 |        3.320885 |        3.358912 |     1.145109
   500 |    19 |       51.282687 |        0.174093 |        0.175405 |     0.753218
   600 |    19 |       37.878901 |        0.349712 |        0.351310 |     0.456777
   700 |    19 |       41.271089 |        0.436807 |        0.439000 |     0.502156
   800 |    19 |       46.988975 |        0.490189 |        0.500107 |     2.023346
   900 |    19 |       42.710786 |        0.652099 |        0.686407 |     5.261234
  1000 |    19 |       36.933814 |        0.970793 |        0.999999 |     3.008497
  1100 |    19 |       44.732421 |        0.998402 |        0.999999 |     0.159996
  1200 |    19 |       53.269794 |        0.988102 |        1.000094 |     1.213686
  1300 |    19 |       62.551378 |        0.981808 |        0.999999 |     1.852841
  1400 |    19 |       72.422862 |        0.986695 |        0.998807 |     1.227498
  1500 |    19 |       71.620025 |        1.137519 |        1.166511 |     2.548678
  1600 |    19 |       70.688446 |        1.328301 |        1.334500 |     0.466677
  1700 |    19 |       78.883461 |        1.322007 |        1.335502 |     1.020758
  1800 |    19 |       79.376741 |        1.490402 |        1.500010 |     0.644676
  1900 |    19 |       79.937758 |        1.661491 |        1.664495 |     0.180806
  2000 |    19 |       74.273163 |        1.822686 |        1.999998 |     9.728054
  2100 |    19 |       81.614371 |        1.988077 |        1.999903 |     0.594824
  2200 |    19 |       82.783154 |        1.988506 |        2.161407 |     8.695026
  2300 |    19 |       84.987889 |        2.243304 |        2.296591 |     2.375360
  2400 |    19 |       85.052236 |        2.398705 |        2.500010 |     4.223280
  2500 |    19 |       83.908405 |        2.717304 |        2.748394 |     1.144141
  2600 |    19 |       90.516004 |        2.729702 |        2.756095 |     0.966880
  2700 |    19 |       87.648538 |        2.850795 |        3.071499 |     7.741844
  2800 |    19 |       85.848429 |        3.290510 |        3.338099 |     1.446230
  2900 |    19 |       93.136963 |        3.133893 |        3.363609 |     7.330062
  3000 |    19 |       94.168883 |        3.499389 |        3.528404 |     0.829160
   500 |    20 |       54.844367 |        0.173402 |        0.173903 |     0.288739
   600 |    20 |       38.764127 |        0.359201 |        0.361490 |     0.637196
   700 |    20 |       43.110701 |        0.441504 |        0.443292 |     0.405011
   800 |    20 |       49.555224 |        0.497103 |        0.499892 |     0.561151
   900 |    20 |       45.805102 |        0.654006 |        0.691700 |     5.763552
  1000 |    20 |       39.017086 |        0.979495 |        0.999904 |     2.083587
  1100 |    20 |       47.236527 |        0.973797 |        0.999904 |     2.680932
  1200 |    20 |       56.149177 |        0.978804 |        1.000094 |     2.175184
  1300 |    20 |       65.958658 |        0.981283 |        0.999784 |     1.885417
  1400 |    20 |       71.470810 |        1.022816 |        1.075292 |     5.130536
  1500 |    20 |       78.157385 |        1.098204 |        1.109290 |     1.009509
  1600 |    20 |       74.730933 |        1.316905 |        1.330280 |     1.015660
  1700 |    20 |       81.487244 |        1.357889 |        1.370192 |     0.905994
  1800 |    20 |       82.176842 |        1.479411 |        1.502490 |     1.560007
  1900 |    20 |       84.269479 |        1.662993 |        1.667190 |     0.252326
  2000 |    20 |       78.002306 |        1.994300 |        1.999998 |     0.285725
  2100 |    20 |       85.996216 |        1.968002 |        1.999903 |     1.620954
  2200 |    20 |       94.118712 |        1.991582 |        1.999998 |     0.422587
  2300 |    20 |       89.833200 |        2.132297 |        2.272511 |     6.575726
  2400 |    20 |       85.133882 |        2.556992 |        2.609301 |     2.045726
  2500 |    20 |       89.041568 |        2.598906 |        2.731299 |     5.094215
  2600 |    20 |       88.515435 |        2.792096 |        2.960205 |     6.020886
  2700 |    20 |       91.723545 |        2.879810 |        3.077483 |     6.864092
  2800 |    20 |       92.586300 |        3.225899 |        3.294301 |     2.120410
  2900 |    20 |       99.269097 |        3.292489 |        3.303003 |     0.319341
  3000 |    20 |       98.644548 |        3.468990 |        3.551197 |     2.369760
   500 |    21 |       57.190376 |        0.174284 |        0.175500 |     0.697674
   600 |    21 |       41.873563 |        0.349998 |        0.352192 |     0.626703
   700 |    21 |       43.628293 |        0.442815 |        0.445890 |     0.694557
   800 |    21 |       50.422697 |        0.489593 |        0.500512 |     2.230338
   900 |    21 |       47.744079 |        0.655603 |        0.698209 |     6.498654
  1000 |    21 |       41.039271 |        0.971699 |        0.999904 |     2.902640
  1100 |    21 |       49.588933 |        0.989199 |        0.999904 |     1.082188
  1200 |    21 |       59.006565 |        0.987101 |        0.999999 |     1.306700
  1300 |    21 |       69.315487 |        0.981402 |        0.999904 |     1.885188
  1400 |    21 |       79.705831 |        0.986505 |        0.999618 |     1.329241
  1500 |    21 |       79.909860 |        1.134801 |        1.153398 |     1.638759
  1600 |    21 |       78.253585 |        1.328015 |        1.332998 |     0.375218
  1700 |    21 |       78.750412 |        1.490402 |        1.500201 |     0.657474
  1800 |    21 |       88.161433 |        1.481009 |        1.500487 |     1.315239
  1900 |    21 |       78.124678 |        1.771784 |        1.896691 |     7.049816
  2000 |    21 |       82.254427 |        1.856613 |        1.999998 |     7.722930
  2100 |    21 |       90.410346 |        1.984000 |        2.000093 |     0.811152
  2200 |    21 |       96.538630 |        2.006912 |        2.037287 |     1.513496
  2300 |    21 |       95.938911 |        2.130103 |        2.251577 |     5.702741
  2400 |    21 |       95.488336 |        2.377200 |        2.467895 |     3.815178
  2500 |    21 |       92.359464 |        2.739286 |        2.757192 |     0.653646
  2600 |    21 |       92.941095 |        2.743101 |        2.996016 |     9.220018
  2700 |    21 |       99.230770 |        2.954197 |        3.012490 |     1.973238
  2800 |    21 |       99.194243 |        2.987409 |        3.251505 |     8.840313
  2900 |    21 |      114.225335 |        2.954197 |        2.990913 |     1.242858
  3000 |    21 |      103.701971 |        3.446198 |        3.560185 |     3.307643
   500 |    22 |       56.843665 |        0.179601 |        0.185990 |     3.557680
   600 |    22 |       43.398919 |        0.355291 |        0.356197 |     0.254999
   700 |    22 |       47.798705 |        0.438905 |        0.440288 |     0.315063
   800 |    22 |       54.525764 |        0.490499 |        0.499916 |     1.919992
   900 |    22 |       51.477920 |        0.650907 |        0.683784 |     5.051097
  1000 |    22 |       43.004568 |        0.982809 |        0.999784 |     1.727233
  1100 |    22 |       52.050527 |        0.980496 |        0.999808 |     1.969605
  1200 |    22 |       61.837982 |        0.973105 |        0.999904 |     2.753890
  1300 |    22 |       72.737139 |        0.971007 |        0.999713 |     2.956270
  1400 |    22 |       84.117044 |        0.985503 |        0.999594 |     1.429781
  1500 |    22 |       86.172335 |        1.106191 |        1.111293 |     0.461237
  1600 |    22 |       81.388506 |        1.329994 |        1.334095 |     0.308332
  1700 |    22 |       91.057491 |        1.321101 |        1.343799 |     1.718070
  1800 |    22 |       92.212308 |        1.481915 |        1.500607 |     1.261342
  1900 |    22 |       81.487479 |        1.820493 |        1.900792 |     4.410860
  2000 |    22 |       85.844764 |        1.994610 |        2.000093 |     0.274922
  2100 |    22 |       95.016442 |        1.895905 |        1.999903 |     5.485413
  2200 |    22 |      103.671137 |        1.986599 |        2.004194 |     0.885699
  2300 |    22 |      105.525899 |        2.066398 |        2.155995 |     4.335937
  2400 |    22 |       96.632169 |        2.529693 |        2.548909 |     0.759639
  2500 |    22 |       96.903034 |        2.725101 |        2.772808 |     1.750672
  2600 |    22 |       96.481483 |        2.908897 |        3.000784 |     3.158809
  2700 |    22 |      104.442097 |        2.963305 |        2.997589 |     1.156972
  2800 |    22 |      105.492431 |        3.152704 |        3.188396 |     1.132084
  2900 |    22 |      117.565362 |        2.974606 |        3.053522 |     2.653009
  3000 |    22 |      111.401668 |        3.436995 |        3.474498 |     1.091164
   500 |    23 |       61.205418 |        0.176907 |        0.181389 |     2.533693
   600 |    23 |       46.121079 |        0.344110 |        0.345802 |     0.491928
   700 |    23 |       51.373535 |        0.427103 |        0.428891 |     0.418667
   800 |    23 |       53.446463 |        0.490189 |        0.500798 |     2.164397
   900 |    23 |       52.754774 |        0.650406 |        0.686097 |     5.487536
  1000 |    23 |       44.946697 |        0.998402 |        0.999904 |     0.150444
  1100 |    23 |       54.444052 |        0.979495 |        0.999904 |     2.083587
  1200 |    23 |       64.840081 |        0.967193 |        0.999999 |     3.391920
  1300 |    23 |       76.069011 |        0.933194 |        0.999904 |     7.148514
  1400 |    23 |       83.808260 |        1.007009 |        1.041794 |     3.454317
  1500 |    23 |       86.653864 |        1.109600 |        1.169109 |     5.363129
  1600 |    23 |       85.903737 |        1.316619 |        1.332188 |     1.182478
  1700 |    23 |       86.022694 |        1.476192 |        1.500297 |     1.632857
  1800 |    23 |       96.523846 |        1.481605 |        1.499891 |     1.234250
  1900 |    23 |       88.057836 |        1.660705 |        1.848483 |    11.307157
  2000 |    23 |       90.432764 |        1.745105 |        1.999998 |    14.606189
  2100 |    23 |       97.220385 |        1.969290 |        2.006698 |     1.899562
  2200 |    23 |      101.292714 |        1.998281 |        2.155304 |     7.857876
  2300 |    23 |      104.798665 |        2.163410 |        2.276492 |     5.227022
  2400 |    23 |      103.184662 |        2.475214 |        2.500582 |     1.024870
  2500 |    23 |      101.898500 |        2.600789 |        2.747607 |     5.645139
  2600 |    23 |      104.931733 |        2.669001 |        2.900505 |     8.673825
  2700 |    23 |      108.729710 |        2.998400 |        3.009582 |     0.372927
  2800 |    23 |      108.490222 |        3.036213 |        3.250408 |     7.054685
  2900 |    23 |      123.524852 |        2.963495 |        3.019881 |     1.902686
  3000 |    23 |      117.989653 |        3.263712 |        3.446102 |     5.588428
   500 |    24 |       64.584247 |        0.176311 |        0.177002 |     0.392157
   600 |    24 |       46.540057 |        0.360298 |        0.363183 |     0.800688
   700 |    24 |       40.191183 |        0.502014 |        0.552082 |     9.973404
   800 |    24 |       58.466631 |        0.488591 |        0.500202 |     2.376421
   900 |    24 |       52.317652 |        0.655508 |        0.701404 |     7.001528
  1000 |    24 |       46.980196 |        0.975513 |        1.000190 |     2.529573
  1100 |    24 |       56.905149 |        0.979710 |        0.999999 |     2.070963
  1200 |    24 |       67.684578 |        0.980210 |        0.999904 |     2.009097
  1300 |    24 |       79.466209 |        0.980306 |        0.999784 |     1.987013
  1400 |    24 |       84.142809 |        1.007795 |        1.093483 |     8.502484
  1500 |    24 |       89.895097 |        1.150107 |        1.175213 |     2.182881
  1600 |    24 |       90.065044 |        1.315594 |        1.328301 |     0.965930
  1700 |    24 |       90.535005 |        1.480508 |        1.500010 |     1.317294
  1800 |    24 |      101.228143 |        1.490402 |        1.500010 |     0.644676
  1900 |    24 |       88.871522 |        1.754212 |        1.902294 |     8.441497
  2000 |    24 |       94.179911 |        1.877189 |        1.999998 |     6.542199
  2100 |    24 |      101.805839 |        1.991105 |        2.003908 |     0.643014
  2200 |    24 |      109.774247 |        1.993513 |        2.064109 |     3.541273
  2300 |    24 |      108.571139 |        2.033901 |        2.324295 |    14.277677
  2400 |    24 |      101.988449 |        2.502990 |        2.624798 |     4.866502
  2500 |    24 |      107.498428 |        2.570605 |        2.735901 |     6.430221
  2600 |    24 |      104.249030 |        2.974105 |        3.000998 |     0.904259
  2700 |    24 |      110.568713 |        3.008008 |        3.084707 |     2.549835
  2800 |    24 |      120.502023 |        3.008199 |        3.054190 |     1.528853
  2900 |    24 |      125.085532 |        2.958012 |        3.117609 |     5.395428
  3000 |    24 |      123.070870 |        3.325796 |        3.459787 |     4.028847
   500 |    25 |       67.512652 |        0.176311 |        0.177503 |     0.676133
   600 |    25 |       48.941759 |        0.357485 |        0.359702 |     0.620248
   700 |    25 |       46.104072 |        0.495386 |        0.502205 |     1.376456
   800 |    25 |       61.943175 |        0.493598 |        0.500202 |     1.337970
   900 |    25 |       57.788002 |        0.653887 |        0.685096 |     4.772843
  1000 |    25 |       49.006126 |        0.975704 |        0.999999 |     2.489981
  1100 |    25 |       59.339690 |        0.979686 |        0.999808 |     2.053978
  1200 |    25 |       70.597310 |        0.980520 |        0.999904 |     1.976852
  1300 |    25 |       82.814483 |        0.980306 |        0.999999 |     2.008901
  1400 |    25 |       84.648304 |        1.064110 |        1.102495 |     3.607277
  1500 |    25 |       91.963087 |        1.136279 |        1.180601 |     3.900627
  1600 |    25 |       92.657867 |        1.329589 |        1.334310 |     0.355049
  1700 |    25 |       94.631284 |        1.329088 |        1.499915 |    12.852941
  1800 |    25 |      105.990174 |        1.437688 |        1.499915 |     4.328287
  1900 |    25 |       99.566564 |        1.747084 |        1.772118 |     1.432899
  2000 |    25 |       98.447992 |        1.748085 |        1.999807 |    14.399891
  2100 |    25 |      105.263630 |        1.999307 |        2.038813 |     1.975983
  2200 |    25 |      118.243616 |        1.976609 |        2.000213 |     1.194138
  2300 |    25 |      112.600757 |        2.118993 |        2.303982 |     8.730042
  2400 |    25 |      107.687724 |        2.555394 |        2.617097 |     2.414607
  2500 |    25 |      114.148204 |        2.604198 |        2.670598 |     2.549712
  2600 |    25 |      110.063658 |        2.954316 |        2.999997 |     1.546246
  2700 |    25 |      117.538559 |        2.894998 |        3.034496 |     4.818612
  2800 |    25 |      121.499530 |        2.993393 |        3.164506 |     5.716357
  2900 |    25 |      123.828526 |        3.212905 |        3.350902 |     4.295075
  3000 |    25 |      124.415721 |        3.453207 |        3.554416 |     2.930861
   500 |    26 |       70.008457 |        0.177193 |        0.178194 |     0.565124
   600 |    26 |       52.145147 |        0.346899 |        0.348210 |     0.378007
   700 |    26 |       47.323059 |        0.496912 |        0.545597 |     9.797524
   800 |    26 |       64.261794 |        0.492477 |        0.499797 |     1.486251
   900 |    26 |       58.396064 |        0.654984 |        0.698686 |     6.672248
  1000 |    26 |       51.099312 |        0.938988 |        0.999999 |     6.497562
  1100 |    26 |       61.719513 |        0.958395 |        0.999904 |     4.331061
  1200 |    26 |       72.742101 |        0.953484 |        0.999999 |     4.878476
  1300 |    26 |       86.014715 |        0.953698 |        0.999999 |     4.854878
  1400 |    26 |       95.769250 |        0.997591 |        1.039004 |     4.151331
  1500 |    26 |       97.906475 |        1.149297 |        1.174092 |     2.157453
  1600 |    26 |       94.530991 |        1.327515 |        1.350999 |     1.769037
  1700 |    26 |       97.695202 |        1.438284 |        1.499915 |     4.285051
  1800 |    26 |      108.668460 |        1.489687 |        1.501012 |     0.760219
  1900 |    26 |       94.609953 |        1.665616 |        1.959014 |    17.614979
  2000 |    26 |      101.997858 |        1.996207 |        1.999712 |     0.175571
  2100 |    26 |      112.451931 |        1.958299 |        1.999998 |     2.129369
  2200 |    26 |      111.826981 |        2.137208 |        2.190018 |     2.470968
  2300 |    26 |      122.151906 |        2.157879 |        2.210808 |     2.452822
  2400 |    26 |      115.609124 |        2.470613 |        2.516103 |     1.841254
  2500 |    26 |      114.236772 |        2.657890 |        2.782106 |     4.673484
  2600 |    26 |      114.905396 |        2.797103 |        2.999997 |     7.253727
  2700 |    26 |      119.110232 |        2.928400 |        3.119683 |     6.532005
  2800 |    26 |      120.637232 |        3.266096 |        3.309894 |     1.340974
  2900 |    26 |      133.557538 |        3.081512 |        3.224993 |     4.656165
  3000 |    26 |      132.078700 |        3.271103 |        3.515410 |     7.468659
   500 |    27 |       72.771905 |        0.177217 |        0.178289 |     0.605408
   600 |    27 |       53.057352 |        0.357604 |        0.359297 |     0.473365
   700 |    27 |       50.154045 |        0.494289 |        0.501108 |     1.379510
   800 |    27 |       63.521895 |        0.490499 |        0.500298 |     1.997764
   900 |    27 |       59.957753 |        0.655508 |        0.702000 |     7.092456
  1000 |    27 |       53.000273 |        0.979710 |        1.000094 |     2.080697
  1100 |    27 |       64.132152 |        0.979686 |        0.999904 |     2.063712
  1200 |    27 |       76.351307 |        0.991797 |        0.999904 |     0.817327
  1300 |    27 |       89.523258 |        0.980902 |        0.999904 |     1.937193
  1400 |    27 |      101.455757 |        0.996089 |        1.013803 |     1.778405
  1500 |    27 |      100.970486 |        1.111889 |        1.172709 |     5.470023
  1600 |    27 |       98.701677 |        1.330090 |        1.336789 |     0.503693
  1700 |    27 |      108.385100 |        1.370406 |        1.403213 |     2.393918
  1800 |    27 |      114.411065 |        1.487899 |        1.500010 |     0.814011
  1900 |    27 |      108.529798 |        1.746202 |        1.754689 |     0.486067
  2000 |    27 |      105.838788 |        1.975298 |        2.000189 |     1.260109
  2100 |    27 |      116.863605 |        1.988602 |        1.999283 |     0.537119
  2200 |    27 |      117.547496 |        2.001619 |        2.197409 |     9.781547
  2300 |    27 |      120.745030 |        2.257490 |        2.314782 |     2.537862
  2400 |    27 |      116.945337 |        2.527404 |        2.597880 |     2.788495
  2500 |    27 |      123.879878 |        2.579808 |        2.665305 |     3.314080
  2600 |    27 |      130.039235 |        2.657914 |        2.755904 |     3.686727
  2700 |    27 |      124.044599 |        2.997708 |        3.089404 |     3.058863
  2800 |    27 |      134.206167 |        3.032207 |        3.088498 |     1.856424
  2900 |    27 |      134.527035 |        3.215289 |        3.285718 |     2.190436
  3000 |    27 |      132.691198 |        3.566885 |        3.591394 |     0.687138
   500 |    28 |       74.942637 |        0.178099 |        0.179791 |     0.950469
   600 |    28 |       54.865654 |        0.358891 |        0.360584 |     0.471667
   700 |    28 |       52.458080 |        0.492907 |        0.500107 |     1.460772
   800 |    28 |       69.343610 |        0.487494 |        0.499916 |     2.548051
   900 |    28 |       65.381413 |        0.654197 |        0.683999 |     4.555560
  1000 |    28 |       54.958832 |        0.989985 |        0.999999 |     1.011488
  1100 |    28 |       66.527087 |        0.979996 |        1.000118 |     2.053328
  1200 |    28 |       79.160723 |        0.980616 |        0.999904 |     1.966934
  1300 |    28 |       93.051229 |        0.953102 |        0.999999 |     4.920452
  1400 |    28 |      103.173360 |        1.023102 |        1.031899 |     0.859899
  1500 |    28 |      105.581186 |        1.142502 |        1.172900 |     2.660685
  1600 |    28 |      104.540101 |        1.329803 |        1.335692 |     0.442843
  1700 |    28 |      117.392655 |        1.327801 |        1.335001 |     0.542268
  1800 |    28 |      118.447272 |        1.470685 |        1.500106 |     2.000486
  1900 |    28 |      106.301128 |        1.686811 |        1.854897 |     9.964664
  2000 |    28 |      109.885078 |        1.925802 |        1.999998 |     3.852725
  2100 |    28 |      121.300482 |        1.972008 |        2.000499 |     1.444772
  2200 |    28 |      127.377732 |        1.978183 |        2.080083 |     5.151197
  2300 |    28 |      125.346273 |        2.274203 |        2.321386 |     2.074706
  2400 |    28 |      124.285413 |        2.401590 |        2.560091 |     6.599821
  2500 |    28 |      124.424987 |        2.719808 |        2.755499 |     1.312272
  2600 |    28 |      128.004844 |        2.826405 |        2.884293 |     2.048115
  2700 |    28 |      127.562766 |        3.018808 |        3.114009 |     3.153580
  2800 |    28 |      136.495398 |        2.979708 |        3.181100 |     6.758790
  2900 |    28 |      141.146545 |        3.210020 |        3.245187 |     1.095530
  3000 |    28 |      140.524895 |        3.364897 |        3.518391 |     4.561622
   500 |    29 |       77.512709 |        0.178790 |        0.179911 |     0.626750
   600 |    29 |       57.000625 |        0.358009 |        0.359702 |     0.472829
   700 |    29 |       52.534075 |        0.496793 |        0.507998 |     2.255603
   800 |    29 |       72.131205 |        0.486493 |        0.499916 |     2.759128
   900 |    29 |       63.800445 |        0.695300 |        0.714397 |     2.746631
  1000 |    29 |       56.934534 |        0.975204 |        0.999999 |     2.542601
  1100 |    29 |       68.963607 |        0.976300 |        0.999904 |     2.417641
  1200 |    29 |       81.699466 |        0.938511 |        0.999904 |     6.541510
  1300 |    29 |       96.354960 |        0.980616 |        0.999904 |     1.966934
  1400 |    29 |      106.732817 |        1.024890 |        1.033902 |     0.879336
  1500 |    29 |      112.153388 |        1.106215 |        1.126790 |     1.859994
  1600 |    29 |      105.936812 |        1.330090 |        1.335692 |     0.421238
  1700 |    29 |      115.531992 |        1.326394 |        1.431322 |     7.910772
  1800 |    29 |      123.124320 |        1.485109 |        1.499605 |     0.976080
  1900 |    29 |      107.716669 |        1.768279 |        1.902509 |     7.590977
  2000 |    29 |      120.225684 |        1.837397 |        1.878309 |     2.226663
  2100 |    29 |      125.663966 |        1.972508 |        1.999903 |     1.388805
  2200 |    29 |      126.284245 |        2.049112 |        2.177310 |     6.256254
  2300 |    29 |      132.130545 |        2.122498 |        2.285504 |     7.679952
  2400 |    29 |      124.322082 |        2.500200 |        2.636409 |     5.447905
  2500 |    29 |      128.991464 |        2.734780 |        2.762008 |     0.995597
  2600 |    29 |      128.586281 |        2.790809 |        3.001809 |     7.560548
  2700 |    29 |      137.025493 |        3.002715 |        3.015900 |     0.439088
  2800 |    29 |      136.889249 |        3.211188 |        3.241301 |     0.937730
  2900 |    29 |      145.599283 |        3.110290 |        3.337097 |     7.292170
  3000 |    29 |      149.658702 |        3.156900 |        3.365707 |     6.614304
   500 |    30 |       77.048098 |        0.185180 |        0.188088 |     1.570748
   600 |    30 |       60.551062 |        0.348496 |        0.349808 |     0.376274
   700 |    30 |       55.217635 |        0.496697 |        0.504303 |     1.531224
   800 |    30 |       69.975550 |        0.489283 |        0.502491 |     2.699542
   900 |    30 |       69.548140 |        0.655699 |        0.685406 |     4.530580
  1000 |    30 |       59.036776 |        0.974607 |        0.999784 |     2.583297
  1100 |    30 |       71.465599 |        0.979090 |        0.999904 |     2.125846
  1200 |    30 |       85.027675 |        0.979805 |        0.999904 |     2.051295
  1300 |    30 |       99.844149 |        0.975394 |        0.999904 |     2.512772
  1400 |    30 |      109.970321 |        1.028705 |        1.060390 |     3.080168
  1500 |    30 |      117.681157 |        1.091599 |        1.121616 |     2.749809
  1600 |    30 |      111.198041 |        1.329398 |        1.335287 |     0.442978
  1700 |    30 |      113.067802 |        1.431584 |        1.500106 |     4.786410
  1800 |    30 |      127.298846 |        1.485991 |        1.499701 |     0.922554
  1900 |    30 |      109.836263 |        1.772499 |        1.944208 |     9.687399
  2000 |    30 |      118.441822 |        1.800704 |        1.999807 |    11.056973
  2100 |    30 |      129.020260 |        1.986384 |        2.000403 |     0.705755
  2200 |    30 |      131.451459 |        2.038908 |        2.165508 |     6.209219
  2300 |    30 |      140.298722 |        2.195001 |        2.223301 |     1.289307
  2400 |    30 |      136.070614 |        2.397299 |        2.499509 |     4.263550
  2500 |    30 |      132.255515 |        2.708507 |        2.756405 |     1.768439
  2600 |    30 |      135.363839 |        2.792597 |        2.982497 |     6.800137
  2700 |    30 |      139.952493 |        2.990007 |        3.058195 |     2.280520
